UF;NACIONALIDADE;CLASSIFICACAO;QTD
SP;PORTUGAL;Provisório;48
SP;MAURITÂNIA;Residente;51
SP;TONGA;Residente;1
SP;POLÔNIA;Temporário;53
SP;NEPAL;Residente;56
SP;KUAITE;Residente;6
SP;CAMARÕES;Temporário;13
SP;CORÉIA DO SUL;Temporário;305
SP;MACEDÔNIA;Residente;12
SP;NIGÉRIA;Provisório;475
SP;PAÍSES BAIXOS;Temporário;80
SP;GUATEMALA;Temporário;45
SP;MOÇAMBIQUE;Provisório;48
SP;KABARDINO BALKAR;Residente;1
SP;SUÍCA;Temporário;54
SP;IRÃ;Residente;1
SP;SÃO VICENTE E GRANADINAS;Residente;4
SP;CABO VERDE;Provisório;17
SP;CONGO;Temporário;15
SP;SEYCHELLES;Residente;1
SP;SANTA LÚCIA;Residente;2
SP;VIETNAM DO NORTE;Residente;12
SP;IUGUSLAVIA;Residente;4
SP;MYANMAR;Residente;10
SP;SOMÁLIA;Residente;11
SP;PANAMÁ;Temporário;36
SP;AZERBAIJÃO;Residente;5
SP;KOSOVO;Residente;2
SP;BAHAMA,IS;Residente;4
SP;LÍBANO;Provisório;250
SP;eritréia;Residente;2
SP;EL SALVADOR;Temporário;35
SP;ROMÊNIA;Temporário;34
SP;MARROCOS;Temporário;12
SP;GABÃO;Residente;5
SP;ASHMORE E CARTIER;Residente;1
SP;LESOTO;Residente;2
SP;FILIPINAS;Temporário;207
SP;GABÃO;Provisório;4
SP;AUSTRÁLIA;Temporário;24
SP;AUSTRIA;Temporário;29
SP;GUAM;Residente;3
SP;GANA;Provisório;51
SP;ESPANHA;Provisório;6
SP;URUGUAI;Temporário;41
SP;BOTSUANA;Residente;1
SP;BANGLADESH;Temporário;131
SP;AFEGANISTÃO;Temporário;1703
SP;ETIÓPIA;Temporário;10
SP;VENEZUELA;Provisório;1538
SP;CAMARÕES;Provisório;78
SP;REP. DOMINICANA;Provisório;100
SP;CROÁCIA;Provisório;5
SP;RÚSSIA;Provisório;73
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;88
SP;UCRÂNIA;Provisório;11
SP;MARROCOS;Provisório;309
SP;BURKINA FASO;Provisório;38
SP;REP. DOMINICANA;Temporário;178
SP;LÍBANO;Temporário;68
SP;AFEGANISTÃO;Provisório;457
SP;SÍRIA;Provisório;51
SP;BURKINA FASO;Temporário;4
SP;ERITRÉIA;Provisório;2
SP;TAILÂNDIA;Provisório;23
SP;TANZÂNIA;Provisório;16
SP;SUÉCIA;Temporário;95
SP;BANGLADESH;Provisório;123
SP;GUIANA FRANCESA;Provisório;3
SP;HAITI;Provisório;19
SP;NICARÁGUA;Temporário;23
SP;QUÊNIA;Provisório;4
SP;IRÃ;Provisório;44
SP;DINAMARCA;Temporário;37
SP;MALI;Provisório;46
SP;ARMÊNIA;Provisório;6
SP;SENEGAL;Temporário;75
SP;PARAGUAI;Provisório;10
SP;DOMINICA;Residente;9
SP;TUNÍSIA;Provisório;73
SP;IÊMEN;Provisório;20
SP;NEPAL;Provisório;4
SP;NIGÉRIA;Temporário;87
SP;PAÍSES BAIXOS;Provisório;1
SP;TRINIDAD E TOBAGO;Provisório;2
SP;EL SALVADOR;Provisório;4
SP;MALI;Temporário;9
SP;CHADE;Temporário;2
SP;PAQUISTÃO;Provisório;20
SP;MAURITÂNIA;Provisório;19
SP;GUINÉ;Provisório;67
SP;SRI LANKA;Temporário;19
SP;JAMAICA;Temporário;10
SP;SENEGAL;Provisório;112
SP;TURQUIA;Temporário;25
SP;AFRICA DO SUL;Provisório;38
SP;INDIA;Provisório;52
SP;DJIBUTI;Residente;5
SP;AFRICA DO SUL;Temporário;12
SP;EGITO;Provisório;44
SP;NAMÍBIA;Residente;7
SP;UCRÂNIA;Temporário;156
SP;TOGO;Provisório;25
SP;MASCATE;Residente;2
SP;MYANMAR;Provisório;2
SP;SÉRVIA;Provisório;6
SP;CHADE;Provisório;3
SP;MALÁSIA;Provisório;3
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;17
SP;SUDÃO;Temporário;1
SP;SURINAME;Provisório;7
SP;GUINÉ EQUATORIAL;Temporário;14
SP;IRLANDA;Temporário;10
SP;ARGÉLIA;Provisório;8
SP;SÍRIA;Temporário;39
SP;ESTÔNIA;Temporário;5
SP;GÂMBIA;Temporário;4
SP;UGANDA;Temporário;5
SP;QUÊNIA;Temporário;17
SP;ISRAEL;Temporário;30
SP;POLÔNIA;Provisório;1
SP;LÍBIA;Provisório;9
SP;COSTA DO MARFIM;Provisório;30
SP;JORDÂNIA;Temporário;4
SP;CATAR;Residente;2
SP;JORDÂNIA;Provisório;7
SP;GRÉCIA;Provisório;1
SP;HUNGRIA;Temporário;9
SP;BÉLGICA;Temporário;43
SP;VIETINA;Temporário;10
SP;GUATEMALA;Provisório;2
SP;INDONÉSIA;Temporário;15
SP;NAMÍBIA;Provisório;6
SP;BELARUS;Provisório;5
SP;TAIWAN, PROVINCIA DA CHINA;Temporário;14
SP;GABÃO;Temporário;3
SP;NOVA ZELÂNDIA;Temporário;6
SP;PALESTINA;Provisório;35
SP;LETÔNIA;Provisório;2
SP;SOMÁLIA;Provisório;3
SP;CINGAPURA;Temporário;20
SP;GUINÉ;Temporário;3
SP;TAILÂNDIA;Temporário;12
SP;EQUADOR;Provisório;5
SP;HONDURAS;Provisório;3
SP;SÃO CRISTOVÃO E NEVIS;Residente;4
SP;TANZÂNIA;Temporário;5
SP;NACIONALIDADE INDEFINIDA;Provisório;5
SP;SAO TOMÉ E PRÍNCIPE;Temporário;18
SP;COMORES;Residente;1
SP;BAREINE;Temporário;1
SP;EGITO;Temporário;5
SP;APÁTRIDA;Temporário;3
SP;ARMÊNIA;Temporário;2
SP;UZBEQUISTÃO;Temporário;1
SP;MALAVI;Provisório;1
SP;PERU;Provisório;10
SP;AUSTRÁLIA;Provisório;1
SP;GUINÉ EQUATORIAL;Residente;3
SP;PALESTINA;Temporário;5
SP;FINLÂNDIA;Temporário;24
SP;TONGA;Temporário;2
SP;LETÔNIA;Temporário;4
SP;NEPAL;Temporário;6
SP;IRAQUE;Provisório;17
SP;GUIANA;Temporário;9
SP;SRI LANKA;Provisório;3
SP;MÉXICO;Provisório;12
SP;HONG-KONG (R.A.E.);Temporário;6
SP;GÂMBIA;Provisório;14
SP;SURINAME;Temporário;3
SP;ESLOVÁQUIA;Temporário;4
SP;REINO UNIDO;Provisório;1
SP;ALEMANHA;Provisório;6
SP;TURCOMENISTÃO;Residente;2
SP;SERRA LEOA;Provisório;8
SP;CAZAQUISTÃO;Temporário;2
SP;ANTÍGUA;Residente;2
SP;ITÁLIA;Provisório;8
SP;COSTA RICA;Provisório;2
SP;ETIÓPIA;Provisório;3
SP;GUINÉ EQUATORIAL;Provisório;9
SP;MALÁSIA;Temporário;53
SP;BURUNDI;Provisório;2
SP;CROÁCIA;Temporário;13
SP;OMÃ, SULTANATO DE;Temporário;1
SP;BAHAMA,IS;Temporário;1
SP;JAMAICA;Provisório;5
SP;CHIPRE;Temporário;1
SP;CANADÁ;Provisório;2
SP;LUXEMBURGO;Temporário;1
SP;LITUÂNIA;Temporário;4
SP;QUIRGUISTÃO;Provisório;1
SP;IÊMEN;Temporário;1
SP;ESLOVÊNIA;Temporário;3
SP;GUIANA;Provisório;2
SP;ISRAEL;Provisório;2
SP;LIBÉRIA;Temporário;1
SP;ALBÂNIA;Provisório;1
SP;SUDÃO;Provisório;2
SP;CAZAQUISTÃO;Provisório;2
SP;HONG-KONG (R.A.E.);Provisório;1
SP;BURUNDI;Temporário;1
SP;SÉRVIA;Temporário;3
SP;SANTA LÚCIA;Temporário;1
SP;HUNGRIA;Provisório;3
SP;SERRA LEOA;Temporário;1
SP;GRANADA;Residente;5
SP;GRANADA;Temporário;2
SP;DINAMARCA;Provisório;1
SP;DOMINICA;Temporário;3
SP;SAN MARINO;Temporário;1
SP;URUGUAI;Provisório;1
SP;IRAQUE;Temporário;1
SP;ILHAS BALEARES;Residente;1
SP;ANDORRA;Residente;4
SP;FRANÇA;Provisório;1
SP;REP. MONTENEGRO;Residente;3
SP;BAREINE;Residente;1
SP;ARUBA;Temporário;1
RJ;VENEZUELA;Residente;2478
RJ;PORTUGAL;Residente;70545
RJ;TUNÍSIA;Temporário;3
RJ;CHINA;Residente;6032
RJ;ARGENTINA;Residente;12675
RJ;HAITI;Residente;1704
RJ;ESTADOS UNIDOS;Residente;5451
RJ;PERU;Residente;2641
RJ;ALEMANHA;Residente;3702
RJ;MÉXICO;Residente;757
RJ;PAÍSES BAIXOS;Temporário;165
RJ;BÉLGICA;Residente;573
RJ;ANGOLA;Residente;2399
RJ;URUGUAI;Residente;2044
RJ;EQUADOR;Residente;542
RJ;NORUEGA;Residente;571
RJ;COLÔMBIA;Residente;2694
RJ;SUÉCIA;Residente;493
RJ;COLÔMBIA;Temporário;1129
RJ;HAITI;Temporário;318
RJ;TURQUIA;Residente;100
RJ;POLÔNIA;Temporário;423
RJ;CONGO;Residente;342
RJ;BOLÍVIA;Temporário;190
RJ;VENEZUELA;Temporário;1659
RJ;SUÍCA;Residente;1188
RJ;RÚSSIA;Provisório;52
RJ;REINO UNIDO;Temporário;761
RJ;JAPÃO;Residente;2307
RJ;CHINA;Temporário;209
RJ;RÚSSIA;Residente;586
RJ;ITÁLIA;Residente;8363
RJ;REINO UNIDO;Residente;2514
RJ;LITUÂNIA;Residente;71
RJ;RÚSSIA;Temporário;154
RJ;BOLÍVIA;Residente;1449
RJ;NORUEGA;Temporário;381
RJ;SÍRIA;Residente;540
RJ;ESPANHA;Residente;8088
RJ;CANADÁ;Temporário;114
RJ;FRANÇA;Residente;5495
RJ;ESTADOS UNIDOS;Temporário;637
RJ;AZERBAIJÃO;Residente;2
RJ;VENEZUELA;Provisório;427
RJ;COSTA DO MARFIM;Temporário;10
RJ;POLÔNIA;Residente;486
RJ;BANGLADESH;Temporário;15
RJ;NIGÉRIA;Residente;190
RJ;AUSTRIA;Residente;518
RJ;CUBA;Residente;684
RJ;FILIPINAS;Temporário;1234
RJ;FRANÇA;Temporário;719
RJ;PAÍSES BAIXOS;Residente;1099
RJ;ROMÊNIA;Residente;195
RJ;INDIA;Residente;322
RJ;CHILE;Residente;2739
RJ;PORTUGAL;Temporário;246
RJ;REP. DOMINICANA;Provisório;7
RJ;CABO VERDE;Residente;135
RJ;COLÔMBIA;Provisório;81
RJ;GUINÉ BISSAU;Residente;82
RJ;EQUADOR;Temporário;395
RJ;ANGOLA;Provisório;162
RJ;MÉXICO;Temporário;218
RJ;COSTA RICA;Residente;91
RJ;PARAGUAI;Residente;674
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;31
RJ;CANADÁ;Residente;571
RJ;ALEMANHA;Temporário;227
RJ;ESPANHA;Temporário;131
RJ;ROMÊNIA;Temporário;91
RJ;EGITO;Residente;93
RJ;PARAGUAI;Temporário;103
RJ;PERU;Temporário;702
RJ;IRLANDA;Temporário;30
RJ;PANAMÁ;Residente;105
RJ;ESTÔNIA;Residente;27
RJ;SUÉCIA;Temporário;37
RJ;UCRÂNIA;Temporário;141
RJ;BENIN;Residente;32
RJ;UCRÂNIA;Residente;77
RJ;ANGOLA;Temporário;140
RJ;REP. DOMINICANA;Temporário;50
RJ;EGITO;Temporário;5
RJ;CHILE;Temporário;476
RJ;GUATEMALA;Residente;53
RJ;AUSTRÁLIA;Residente;296
RJ;INDIA;Temporário;431
RJ;CROÁCIA;Residente;36
RJ;ARGÉLIA;Residente;40
RJ;BENIN;Temporário;28
RJ;CROÁCIA;Temporário;76
RJ;AFRICA DO SUL;Residente;150
RJ;ARGENTINA;Temporário;263
RJ;TOGO;Residente;29
RJ;TURQUIA;Temporário;54
RJ;AUSTRÁLIA;Temporário;45
RJ;IRLANDA;Residente;154
RJ;IRÃ;Residente;94
RJ;MALÁSIA;Temporário;151
RJ;JAMAICA;Temporário;12
RJ;GANA;Temporário;37
RJ;MADAGASCAR;Temporário;1
RJ;HONDURAS;Residente;47
RJ;ITÁLIA;Temporário;164
RJ;CUBA;Temporário;51
RJ;CABO VERDE;Temporário;15
RJ;FILIPINAS;Residente;188
RJ;NIGÉRIA;Provisório;14
RJ;MADAGASCAR;Residente;3
RJ;Montenegro;Residente;3
RJ;AFRICA DO SUL;Temporário;95
RJ;FINLÂNDIA;Residente;142
RJ;TAILÂNDIA;Temporário;108
RJ;MARROCOS;Temporário;3
RJ;DINAMARCA;Residente;333
RJ;URUGUAI;Temporário;19
RJ;ESLOVÁQUIA;Temporário;6
RJ;SENEGAL;Temporário;36
RJ;CABO VERDE;Provisório;1
RJ;MARROCOS;Provisório;11
RJ;GABÃO;Residente;6
RJ;CUBA;Provisório;122
RJ;GRÉCIA;Residente;274
RJ;IÊMEN;Provisório;1
RJ;GUINÉ BISSAU;Temporário;13
RJ;BELARUS;Residente;26
RJ;SAO TOMÉ E PRÍNCIPE;Residente;22
RJ;ARMÊNIA;Residente;11
RJ;MALÁSIA;Residente;56
RJ;SENEGAL;Provisório;2
RJ;AFEGANISTÃO;Temporário;50
RJ;ISRAEL;Residente;248
RJ;HONDURAS;Temporário;21
RJ;SENEGAL;Residente;313
RJ;COSTA RICA;Temporário;12
RJ;NICARÁGUA;Residente;79
RJ;LÍBANO;Residente;639
RJ;NIGÉRIA;Temporário;28
RJ;BÓSNIA-HERZEGOVINA;Residente;4
RJ;TCHECOSLOVAQUIA;Residente;48
RJ;LÍBANO;Temporário;7
RJ;ZIMBÁBUE;Provisório;1
RJ;JAPÃO;Temporário;114
RJ;MARROCOS;Residente;109
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;140
RJ;DINAMARCA;Temporário;92
RJ;TAILÂNDIA;Residente;33
RJ;LITUÂNIA;Temporário;18
RJ;HUNGRIA;Temporário;4
RJ;ESLOVÁQUIA;Residente;18
RJ;BULGÁRIA;Residente;33
RJ;GEÓRGIA;Temporário;4
RJ;NOVA ZELÂNDIA;Residente;83
RJ;AZERBAIJÃO;Temporário;5
RJ;TRINIDAD E TOBAGO;Residente;40
RJ;REPÚBLICA TCHECA;Residente;54
RJ;BÉLGICA;Temporário;38
RJ;INDONÉSIA;Temporário;59
RJ;PAQUISTÃO;Residente;74
RJ;TOGO;Temporário;3
RJ;SERRA LEOA;Residente;14
RJ;ARGÉLIA;Temporário;2
RJ;ESTADOS UNIDOS;Provisório;3
RJ;BULGÁRIA;Temporário;31
RJ;SÉRVIA;Residente;34
RJ;ARÁBIA SAUDITA;Residente;7
RJ;MOÇAMBIQUE;Temporário;65
RJ;APÁTRIDA;Residente;109
RJ;ARGENTINA;Provisório;10
RJ;UZBEQUISTÃO;Residente;8
RJ;HONDURAS;Provisório;1
RJ;TAIWAN, PROVINCIA DA CHINA;Residente;6
RJ;SÍRIA;Provisório;5
RJ;PAQUISTÃO;Temporário;10
RJ;REP. DOMINICANA;Residente;74
RJ;FINLÂNDIA;Temporário;26
RJ;LETÔNIA;Temporário;37
RJ;CORÉIA DO SUL;Residente;231
RJ;EL SALVADOR;Residente;57
RJ;PERU;Provisório;7
RJ;TURQUIA;Provisório;2
RJ;SERVIA E MONTENEGRO;Residente;96
RJ;ARÁBIA SAUDITA;Temporário;4
RJ;EQUADOR;Provisório;5
RJ;TURCOMENISTÃO;Residente;3
RJ;MAURÍCIO;Residente;4
RJ;MYANMAR;Temporário;54
RJ;CAMARÕES;Residente;44
RJ;FIJI, ILHAS;Temporário;2
RJ;HUNGRIA;Residente;153
RJ;IRÃ;Provisório;6
RJ;JORDÂNIA;Residente;60
RJ;REPÚBLICA TCHECA;Temporário;5
RJ;CINGAPURA;Residente;50
RJ;COSTA DO MARFIM;Residente;15
RJ;GUIANA FRANCESA;Residente;38
RJ;MOÇAMBIQUE;Residente;60
RJ;CORÉIA DO SUL;Temporário;27
RJ;PAQUISTÃO;Provisório;9
RJ;IRÃ;Temporário;25
RJ;GRÉCIA;Temporário;16
RJ;AUSTRIA;Temporário;36
RJ;CINGAPURA;Temporário;45
RJ;CAMARÕES;Provisório;4
RJ;AFEGANISTÃO;Residente;12
RJ;AFEGANISTÃO;Provisório;20
RJ;TUNÍSIA;Residente;39
RJ;BARBADOS;Residente;5
RJ;ZIMBÁBUE;Residente;10
RJ;PANAMÁ;Temporário;9
RJ;SUÍCA;Temporário;34
RJ;INDONÉSIA;Residente;47
RJ;GUINÉ BISSAU;Provisório;4
RJ;ALBÂNIA;Residente;7
RJ;GÂMBIA;Residente;3
RJ;MOLDOVA;Residente;9
RJ;PARAGUAI;Provisório;2
RJ;QUIRGUISTÃO;Residente;5
RJ;GANA;Residente;99
RJ;TRINIDAD E TOBAGO;Temporário;10
RJ;NOVA ZELÂNDIA;Temporário;6
RJ;VIETINA;Temporário;10
RJ;BELARUS;Provisório;4
RJ;UCRÂNIA;Provisório;6
RJ;SAO TOMÉ E PRÍNCIPE;Temporário;5
RJ;CAZAQUISTÃO;Residente;14
RJ;KUAITE;Temporário;1
RJ;CORÉIA DO SUL;Provisório;3
RJ;TOGO;Provisório;1
RJ;GUATEMALA;Temporário;11
RJ;IRAQUE;Residente;58
RJ;PORTO RICO;Temporário;2
RJ;REP. MONTENEGRO;Temporário;6
RJ;ALEMANHA;Provisório;1
RJ;BURKINA FASO;Residente;7
RJ;PORTUGAL;Provisório;4
RJ;LÍBANO;Provisório;2
RJ;GUIANA;Temporário;4
RJ;ESTÔNIA;Temporário;3
RJ;LETÔNIA;Residente;16
RJ;FILIPINAS;Provisório;14
RJ;ESLOVÊNIA;Residente;19
RJ;CHILE;Provisório;1
RJ;HAITI;Provisório;5
RJ;GABÃO;Temporário;18
RJ;NAMÍBIA;Residente;3
RJ;HONG-KONG (R.A.E.);Residente;5
RJ;ISLÂNDIA;Residente;8
RJ;PALESTINA;Provisório;2
RJ;CONGO;Provisório;3
RJ;MALTA;Residente;5
RJ;MÉXICO;Provisório;6
RJ;ANDORRA;Residente;2
RJ;MALTA;Temporário;4
RJ;ISRAEL;Temporário;3
RJ;GUINÉ;Provisório;5
RJ;CONGO;Temporário;17
RJ;SÉRVIA;Temporário;7
RJ;MÔNACO;Residente;1
RJ;ITÁLIA;Provisório;4
RJ;LUXEMBURGO;Residente;13
RJ;SAMOA OCIDENTAL;Residente;2
RJ;LÍBIA;Residente;16
RJ;PALESTINA;Residente;21
RJ;BULGÁRIA;Provisório;1
RJ;FIJI, ILHAS;Residente;1
RJ;VIETINA;Residente;18
RJ;ETIÓPIA;Residente;3
RJ;CAZAQUISTÃO;Temporário;3
RJ;EL SALVADOR;Temporário;4
RJ;MALI;Residente;8
RJ;QUÊNIA;Temporário;4
RJ;ISLÂNDIA;Temporário;1
RJ;JAMAICA;Residente;5
RJ;QUÊNIA;Residente;11
RJ;NACIONALIDADE INDEFINIDA;Residente;4
RJ;GUINÉ;Residente;24
RJ;REP. CENTRO AFRICANA;Residente;2
RJ;UGANDA;Residente;3
RJ;ESLOVÊNIA;Temporário;1
RJ;NAMÍBIA;Temporário;4
RJ;GUINÉ EQUATORIAL;Provisório;1
RJ;ROMÊNIA;Provisório;4
RJ;TUNÍSIA;Provisório;2
RJ;PORTO RICO;Residente;6
RJ;SÍRIA;Temporário;4
RJ;GANA;Provisório;2
RJ;VIETNAM DO NORTE;Residente;6
RJ;UGANDA;Temporário;2
RJ;PAÍSES BAIXOS;Provisório;1
RJ;ZÂMBIA;Residente;4
RJ;ISLÂNDIA;Provisório;1
RJ;BANGLADESH;Residente;18
RJ;BURKINA FASO;Temporário;4
