UF;NACIONALIDADE;CLASSIFICACAO;QTD
RJ;JAPÃO;Temporário;118
RJ;CROÁCIA;Temporário;86
RJ;MÔNACO;Residente;1
RJ;TOGO;Residente;29
RJ;NOVA ZELÂNDIA;Residente;84
RJ;UCRÂNIA;Residente;78
RJ;APÁTRIDA;Residente;109
RJ;NORUEGA;Temporário;393
RJ;ANGOLA;Temporário;143
RJ;TURQUIA;Residente;103
RJ;FINLÂNDIA;Temporário;29
RJ;EGITO;Residente;94
RJ;NIGÉRIA;Residente;190
RJ;UNIÃO SOVIÉTICA;Residente;19
RJ;IRÃ;Residente;94
RJ;ALBÂNIA;Residente;7
RJ;COSTA DO MARFIM;Residente;16
RJ;AUSTRÁLIA;Temporário;47
RJ;ARMÊNIA;Residente;11
RJ;MALÁSIA;Temporário;155
RJ;CANADÁ;Temporário;116
RJ;MOÇAMBIQUE;Residente;60
RJ;IRAQUE;Residente;58
RJ;HAITI;Temporário;299
RJ;ALEMANHA;Temporário;239
RJ;AFEGANISTÃO;Residente;13
RJ;MOÇAMBIQUE;Temporário;68
RJ;SUÍCA;Temporário;34
RJ;ROMÊNIA;Temporário;98
RJ;MÉXICO;Temporário;213
RJ;HONDURAS;Temporário;19
RJ;TRINIDAD E TOBAGO;Residente;40
RJ;PAQUISTÃO;Residente;75
RJ;COLÔMBIA;Provisório;92
RJ;ESTÔNIA;Residente;27
RJ;ARGÉLIA;Residente;41
RJ;SAO TOMÉ E PRÍNCIPE;Temporário;5
RJ;SENEGAL;Residente;316
RJ;BELARUS;Residente;26
RJ;BOLÍVIA;Temporário;190
RJ;CABO VERDE;Temporário;14
RJ;REP. MONTENEGRO;Temporário;6
RJ;VIETINA;Residente;18
RJ;BURKINA FASO;Residente;7
RJ;LITUÂNIA;Temporário;23
RJ;PARAGUAI;Temporário;100
RJ;VIETINA;Temporário;10
RJ;BÓSNIA-HERZEGOVINA;Residente;4
RJ;SÉRVIA;Residente;34
RJ;COSTA RICA;Temporário;11
RJ;ESTÔNIA;Temporário;3
RJ;CHINA;Temporário;190
RJ;GUIANA FRANCESA;Residente;38
RJ;BULGÁRIA;Temporário;33
RJ;PORTUGAL;Temporário;192
RJ;ZIMBÁBUE;Residente;10
RJ;MYANMAR;Temporário;53
RJ;IRÃ;Temporário;26
RJ;CHINA;Provisório;4
RJ;TAILÂNDIA;Temporário;100
RJ;COSTA DO MARFIM;Temporário;11
RJ;LIECHTENSTEIN;Residente;8
RJ;ARGENTINA;Provisório;10
RJ;GANA;Residente;99
RJ;ARGENTINA;Temporário;267
RJ;MAURÍCIO;Residente;4
RJ;INDONÉSIA;Temporário;60
RJ;GABÃO;Residente;6
RJ;TREGUA, ESTADO;Residente;1
RJ;ESPANHA;Temporário;124
RJ;MALÁSIA;Residente;56
RJ;PORTUGAL;Provisório;4
RJ;NIGÉRIA;Temporário;29
RJ;TAILÂNDIA;Residente;33
RJ;RÚSSIA;Temporário;165
RJ;SAO TOMÉ E PRÍNCIPE;Residente;22
RJ;UZBEQUISTÃO;Residente;8
RJ;TCHECOSLOVAQUIA;Residente;48
RJ;SAMOA OCIDENTAL;Residente;2
RJ;BÉLGICA;Temporário;45
RJ;MALTA;Residente;5
RJ;ESLOVÊNIA;Residente;19
RJ;IÊMEN;Residente;6
RJ;VENEZUELA;Temporário;1685
RJ;LÍBIA;Residente;16
RJ;SURINAME;Residente;3
RJ;CAZAQUISTÃO;Residente;14
RJ;LIBÉRIA;Residente;21
RJ;GUINÉ BISSAU;Temporário;14
RJ;ETIÓPIA;Residente;3
RJ;NOVA ZELÂNDIA;Temporário;6
RJ;PAÍSES BAIXOS;Provisório;1
RJ;SUÉCIA;Temporário;47
RJ;ISLÂNDIA;Residente;8
RJ;BENIN;Residente;33
RJ;ARÁBIA SAUDITA;Residente;7
RJ;CAMARÕES;Temporário;9
RJ;NACIONALIDADE INDEFINIDA;Residente;4
RJ;BENIN;Temporário;36
RJ;QUÊNIA;Temporário;4
RJ;QUIRGUISTÃO;Residente;5
RJ;JAMAICA;Residente;5
RJ;CONGO;Temporário;32
RJ;CUBA;Provisório;135
RJ;JAMAICA;Temporário;12
RJ;SENEGAL;Temporário;32
RJ;GUINÉ;Residente;25
RJ;BARBADOS;Residente;5
RJ;CINGAPURA;Temporário;46
RJ;NAMÍBIA;Temporário;4
RJ;IRLANDA;Temporário;30
RJ;MOLDOVA;Residente;9
RJ;EGITO;Temporário;5
RJ;PAQUISTÃO;Temporário;11
RJ;CHADE;Residente;1
RJ;PORTO RICO;Residente;6
RJ;Montenegro;Residente;3
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;10
RJ;HONG-KONG (R.A.E.);Residente;5
RJ;FIJI, ILHAS;Residente;1
RJ;ARGÉLIA;Temporário;2
RJ;SÉRVIA;Temporário;7
RJ;ISLÂNDIA;Temporário;1
RJ;EL SALVADOR;Temporário;4
RJ;GUADALUPE;Residente;1
RJ;QUÊNIA;Residente;11
RJ;ZÂMBIA;Residente;4
RJ;REP. DOMINICANA;Provisório;9
RJ;MASCATE;Residente;1
RJ;TURCAS E CAICOS;Residente;1
RJ;GUIANA;Residente;3
RJ;VIETNAM DO NORTE;Residente;6
RJ;GUINÉ BISSAU;Provisório;4
RJ;BARBADOS;Temporário;2
RJ;SUAZILÂNDIA;Residente;1
RJ;MALI;Residente;8
RJ;BHUTAN;Residente;2
RJ;PANAMÁ, ZONA DO CANAL;Residente;1
RJ;SANTA HELENA;Residente;1
RJ;BAHAMA,IS;Residente;3
RJ;TAIWAN, PROVINCIA DA CHINA;Residente;6
RJ;CONGO;Provisório;2
RJ;GABÃO;Temporário;32
RJ;PERU;Provisório;7
RJ;REP. DOMINICANA;Temporário;54
RJ;FEROES, IS;Residente;2
RJ;CHIPRE;Residente;1
RJ;POLINÉSIA FRANCESA;Residente;1
RJ;VENEZUELA;Provisório;417
RJ;TURQUIA;Temporário;86
RJ;ANDORRA;Residente;2
RJ;HUNGRIA;Temporário;4
RJ;RÚSSIA;Provisório;52
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;30
RJ;BANGLADESH;Residente;18
RJ;UCRÂNIA;Provisório;4
RJ;GUINÉ;Provisório;5
RJ;AFEGANISTÃO;Temporário;50
RJ;NIGÉRIA;Provisório;12
RJ;GUINÉ EQUATORIAL;Temporário;11
RJ;MARROCOS;Provisório;12
RJ;MALTA;Temporário;4
RJ;NACIONALIDADE INDEFINIDA;Provisório;1
RJ;NICARÁGUA;Temporário;2
RJ;ISRAEL;Temporário;9
RJ;GUIANA;Temporário;4
RJ;LÍBANO;Temporário;7
RJ;NAMÍBIA;Residente;3
RJ;ZÂMBIA;Temporário;3
RJ;PAQUISTÃO;Provisório;10
RJ;ARMÊNIA;Temporário;1
RJ;CAZAQUISTÃO;Temporário;3
RJ;SÍRIA;Provisório;3
RJ;REP. CENTRO AFRICANA;Residente;2
RJ;UGANDA;Residente;3
RJ;AFEGANISTÃO;Provisório;18
RJ;FILIPINAS;Provisório;14
RJ;BURUNDI;Residente;1
RJ;URUGUAI;Temporário;18
RJ;TRINIDAD E TOBAGO;Temporário;7
RJ;GEÓRGIA;Temporário;4
RJ;GUATEMALA;Temporário;10
RJ;EL SALVADOR;Provisório;1
RJ;TUNÍSIA;Provisório;2
RJ;TUNÍSIA;Temporário;3
RJ;EQUADOR;Provisório;6
RJ;ESLOVÊNIA;Temporário;1
RJ;PANAMÁ;Temporário;10
RJ;PALESTINA;Temporário;1
RJ;IRÃ;Provisório;5
RJ;BANGLADESH;Temporário;14
RJ;URUGUAI;Provisório;1
RJ;BOLÍVIA;Provisório;3
RJ;ALEMANHA;Provisório;1
RJ;FIJI, ILHAS;Temporário;2
RJ;MADAGASCAR;Residente;3
RJ;UGANDA;Temporário;2
RJ;NICARÁGUA;Provisório;1
RJ;SUDÃO;Residente;2
RJ;LÍBIA;Temporário;1
RJ;FINLÂNDIA;Provisório;1
RJ;EGITO;Provisório;2
RJ;ESLOVÁQUIA;Temporário;5
RJ;HAITI;Provisório;5
RJ;TURQUIA;Provisório;2
RJ;GUINÉ EQUATORIAL;Provisório;2
RJ;AZERBAIJÃO;Residente;2
RJ;BANGLADESH;Provisório;2
RJ;SÍRIA;Temporário;5
RJ;CABO VERDE;Provisório;1
RJ;POLÔNIA;Residente;1
RJ;GANA;Provisório;2
RJ;UGANDA;Provisório;3
RJ;CORÉIA DO SUL;Provisório;3
RJ;TAILÂNDIA;Provisório;1
RJ;AZERBAIJÃO;Temporário;6
RJ;ESTADOS UNIDOS;Provisório;3
RJ;ITÁLIA;Provisório;4
RJ;GÂMBIA;Provisório;1
RJ;MADAGASCAR;Temporário;1
RJ;PALESTINA;Provisório;2
RJ;MÉXICO;Provisório;7
RJ;GEÓRGIA;Residente;2
RJ;KUAITE;Residente;1
RJ;GUINÉ EQUATORIAL;Residente;2
RJ;ISLÂNDIA;Provisório;1
RJ;ZIMBÁBUE;Provisório;1
RJ;REPÚBLICA TCHECA;Temporário;5
RJ;TOGO;Temporário;3
RJ;HONDURAS;Provisório;1
RJ;MARROCOS;Temporário;3
RJ;IÊMEN;Provisório;1
RJ;PORTO RICO;Temporário;2
RJ;PARAGUAI;Provisório;2
RJ;BULGÁRIA;Provisório;1
RJ;BURKINA FASO;Temporário;4
RJ;ANTÍGUA;Residente;1
RJ;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
RJ;AFRICA DO SUL;Provisório;1
RJ;ROMÊNIA;Provisório;1
RJ;SOMÁLIA;Residente;1
RJ;BELARUS;Provisório;4
RJ;TANZÂNIA;Temporário;2
RJ;CAMARÕES;Provisório;4
RJ;CHILE;Provisório;1
RJ;LÍBANO;Provisório;2
RJ;KUAITE;Temporário;1
RJ;BENIN;Provisório;2
RJ;ETIÓPIA;Temporário;1
RJ;TOGO;Provisório;1
RJ;MOÇAMBIQUE;Provisório;3
RJ;MONGÓLIA;Residente;1
RJ;SAN MARINO;Residente;2
RJ;SENEGAL;Provisório;1
RJ;ARÁBIA SAUDITA;Temporário;4
SP;COLÔMBIA;Residente;10925
SP;BOLÍVIA;Residente;87149
SP;CUBA;Residente;3134
SP;PARAGUAI;Residente;10137
SP;LÍBANO;Residente;6163
SP;JAPÃO;Residente;41272
SP;PORTUGAL;Residente;77353
SP;ARGENTINA;Residente;22096
SP;CHINA;Residente;36012
SP;REINO UNIDO;Residente;3885
SP;PERU;Residente;14329
SP;SUÍCA;Residente;2081
SP;AUSTRÁLIA;Residente;618
SP;FRANÇA;Residente;7764
SP;IRAQUE;Residente;208
SP;ISRAEL;Residente;979
SP;CORÉIA DO SUL;Residente;15698
SP;CHILE;Residente;15868
SP;EQUADOR;Residente;1797
SP;ESTADOS UNIDOS;Residente;11190
SP;HUNGRIA;Residente;538
SP;PAÍSES BAIXOS;Residente;2478
SP;URUGUAI;Residente;5406
SP;ALEMANHA;Residente;10929
SP;ITÁLIA;Residente;25280
SP;VENEZUELA;Residente;13320
SP;ESPANHA;Residente;22932
SP;MALI;Residente;157
SP;IRÃ;Residente;406
SP;SÍRIA;Residente;3915
SP;BÉLGICA;Residente;1147
SP;COSTA RICA;Residente;280
SP;ROMÊNIA;Residente;1463
SP;PANAMÁ;Residente;254
SP;DINAMARCA;Residente;438
SP;CABO VERDE;Residente;320
SP;NOVA ZELÂNDIA;Residente;145
SP;NIGÉRIA;Residente;4556
SP;HAITI;Residente;28042
SP;INDIA;Residente;1323
SP;FILIPINAS;Residente;541
SP;RÚSSIA;Residente;947
SP;CONGO;Residente;598
SP;BOLÍVIA;Temporário;19311
SP;ARGENTINA;Temporário;545
SP;PARAGUAI;Temporário;1661
SP;SUÉCIA;Residente;991
SP;IRLANDA;Residente;408
SP;MOÇAMBIQUE;Temporário;143
SP;MÉXICO;Residente;2919
SP;SERRA LEOA;Residente;139
SP;AUSTRIA;Residente;1162
SP;ANGOLA;Residente;5034
SP;CANADÁ;Residente;1300
SP;GRÉCIA;Residente;1056
SP;REP. DOMINICANA;Residente;390
SP;HAITI;Temporário;5195
SP;GUINÉ BISSAU;Residente;813
SP;ARGÉLIA;Residente;96
SP;CORÉIA DO SUL;Provisório;62
SP;REPÚBLICA TCHECA;Residente;142
SP;JORDÂNIA;Residente;253
SP;EL SALVADOR;Residente;200
SP;CAMARÕES;Residente;301
SP;GUATEMALA;Residente;222
SP;PERU;Temporário;3071
SP;AFRICA DO SUL;Residente;378
SP;SENEGAL;Residente;2335
SP;TANZÂNIA;Residente;87
SP;CINGAPURA;Residente;66
SP;INDONÉSIA;Residente;196
SP;UCRÂNIA;Residente;292
SP;CHINA;Provisório;548
SP;ESTADOS UNIDOS;Temporário;2060
SP;FINLÂNDIA;Residente;301
SP;NORUEGA;Residente;238
SP;ZIMBÁBUE;Residente;12
SP;GUINÉ;Residente;187
SP;SERVIA E MONTENEGRO;Residente;1194
SP;ARMÊNIA;Residente;59
SP;GUIANA FRANCESA;Residente;79
SP;RÚSSIA;Temporário;188
SP;CHINA;Temporário;1365
SP;POLÔNIA;Residente;1271
SP;ANGOLA;Temporário;862
SP;MOÇAMBIQUE;Residente;263
SP;PAQUISTÃO;Residente;585
SP;JAPÃO;Temporário;404
SP;APÁTRIDA;Residente;683
SP;SUÍCA;Temporário;66
SP;VIETINA;Residente;72
SP;VENEZUELA;Temporário;14913
SP;MARROCOS;Residente;522
SP;TAIWAN, PROVINCIA DA CHINA;Residente;85
SP;QUÊNIA;Residente;53
SP;SÉRVIA;Residente;83
SP;GANA;Residente;364
SP;GUINÉ BISSAU;Temporário;131
SP;BURUNDI;Residente;27
SP;HONDURAS;Residente;126
SP;EGITO;Residente;851
SP;ARÁBIA SAUDITA;Residente;36
SP;LITUÂNIA;Residente;1145
SP;ISLÂNDIA;Residente;20
SP;CORÉIA DO SUL;Temporário;298
SP;MALÁSIA;Residente;98
SP;MALTA;Residente;23
SP;BULGÁRIA;Residente;129
SP;BOLÍVIA;Provisório;14
SP;NEPAL;Residente;56
SP;LUXEMBURGO;Residente;31
SP;TCHECOSLOVAQUIA;Residente;114
SP;TURQUIA;Residente;507
SP;ETIÓPIA;Residente;21
SP;BOTSUANA;Residente;1
SP;IUGUSLAVIA;Residente;4
SP;ESLOVÊNIA;Residente;38
SP;CUBA;Provisório;1559
SP;GABÃO;Provisório;4
SP;CHILE;Temporário;652
SP;VIETNAM DO NORTE;Residente;12
SP;MOLDOVA;Residente;17
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;201
SP;BAHAMA,IS;Residente;5
SP;TOGO;Residente;167
SP;ALEMANHA;Temporário;411
SP;GUIANA;Residente;18
SP;CROÁCIA;Residente;95
SP;NICARÁGUA;Residente;164
SP;INDIA;Temporário;373
SP;FRANÇA;Temporário;480
SP;REINO UNIDO;Temporário;157
SP;SUDÃO;Residente;72
SP;TRINIDAD E TOBAGO;Residente;27
SP;MOÇAMBIQUE;Provisório;50
SP;PALESTINA;Residente;433
SP;BANGLADESH;Residente;1386
SP;COSTA RICA;Temporário;71
SP;ESLOVÁQUIA;Residente;66
SP;ESTÔNIA;Residente;65
SP;SAO TOMÉ E PRÍNCIPE;Provisório;5
SP;TAILÂNDIA;Residente;102
SP;GUATEMALA;Temporário;51
SP;LIBÉRIA;Residente;27
SP;URUGUAI;Temporário;43
SP;TUNÍSIA;Residente;159
SP;COLÔMBIA;Temporário;4203
SP;PORTUGAL;Provisório;44
SP;GANA;Provisório;50
SP;UGANDA;Residente;21
SP;AUSTRIA;Temporário;30
SP;ESPANHA;Temporário;276
SP;AUSTRÁLIA;Temporário;29
SP;CORÉIA DO NORTE;Residente;6
SP;MÉXICO;Temporário;379
SP;MARROCOS;Temporário;16
SP;GABÃO;Residente;5
SP;BELARUS;Residente;40
SP;QUIRGUISTÃO;Residente;6
SP;PORTUGAL;Temporário;253
SP;SRI LANKA;Residente;13
SP;ZÂMBIA;Residente;12
SP;SURINAME;Residente;20
SP;ANGOLA;Provisório;4516
SP;MYANMAR;Residente;10
SP;MACEDÔNIA;Residente;12
SP;GRÉCIA;Temporário;44
SP;COSTA DO MARFIM;Residente;84
SP;GÂMBIA;Residente;65
SP;ITÁLIA;Temporário;404
SP;ALBÂNIA;Residente;25
SP;EL SALVADOR;Temporário;34
SP;JAMAICA;Residente;16
SP;LETÔNIA;Residente;195
SP;SANTA LÚCIA;Residente;2
SP;LÍBANO;Provisório;256
SP;CAZAQUISTÃO;Residente;22
SP;PANAMÁ;Temporário;38
SP;SÃO VICENTE E GRANADINAS;Residente;4
SP;IRÃ;Residente;1
SP;IÊMEN;Residente;150
SP;BENIN;Residente;138
SP;KOSOVO;Residente;2
SP;MAURÍCIO;Residente;30
SP;SAO TOMÉ E PRÍNCIPE;Residente;19
SP;SOMÁLIA;Residente;11
SP;CABO VERDE;Provisório;21
SP;CONGO;Temporário;17
SP;UNIÃO SOVIÉTICA;Residente;63
SP;KUAITE;Residente;6
SP;BÓSNIA-HERZEGOVINA;Residente;17
SP;GUAM;Residente;3
SP;BURKINA FASO;Residente;83
SP;CANADÁ;Temporário;62
SP;CHADE;Residente;5
SP;DINAMARCA;Temporário;42
SP;GEÓRGIA;Residente;12
SP;NORUEGA;Temporário;30
SP;ESPANHA;Provisório;7
SP;NIGÉRIA;Provisório;505
SP;GUINÉ BISSAU;Provisório;179
SP;AZERBAIJÃO;Residente;5
SP;SEYCHELLES;Residente;1
SP;ANTILHAS HOLÂNDESAS;Residente;4
SP;CUBA;Temporário;222
SP;HONG-KONG (R.A.E.);Residente;42
SP;eritréia;Residente;2
SP;BARBADOS;Residente;2
SP;ILHAS CANARIAS;Residente;8
SP;PORTO RICO;Residente;4
SP;VENEZUELA;Provisório;1538
SP;AFEGANISTÃO;Temporário;1929
SP;TUNÍSIA;Provisório;80
SP;BANGLADESH;Temporário;140
SP;REP. DOMINICANA;Provisório;96
SP;EQUADOR;Temporário;1594
SP;ARMÊNIA;Temporário;2
SP;GÂMBIA;Temporário;4
SP;MARROCOS;Provisório;322
SP;ETIÓPIA;Temporário;9
SP;SÍRIA;Provisório;51
SP;TAILÂNDIA;Provisório;23
SP;CAMARÕES;Provisório;80
SP;CONGO;Provisório;50
SP;INDIA;Provisório;61
SP;UCRÂNIA;Temporário;163
SP;LÍBANO;Temporário;67
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;18
SP;AFEGANISTÃO;Residente;148
SP;AFEGANISTÃO;Provisório;392
SP;BANGLADESH;Provisório;133
SP;COSTA DO MARFIM;Temporário;11
SP;INDONÉSIA;Temporário;16
SP;IRÃ;Provisório;53
SP;CINGAPURA;Temporário;18
SP;NIGÉRIA;Temporário;86
SP;BAREINE;Temporário;1
SP;SÍRIA;Temporário;42
SP;FILIPINAS;Provisório;77
SP;FILIPINAS;Temporário;219
SP;BENIN;Provisório;20
SP;BULGÁRIA;Temporário;4
SP;REP. DOMINICANA;Temporário;184
SP;TANZÂNIA;Provisório;17
SP;COLÔMBIA;Provisório;67
SP;SENEGAL;Temporário;73
SP;LÍBIA;Residente;231
SP;SAO TOMÉ E PRÍNCIPE;Temporário;18
SP;COSTA DO MARFIM;Provisório;38
SP;EGITO;Provisório;42
SP;CABO VERDE;Temporário;58
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;80
SP;COMORES;Residente;1
SP;IÊMEN;Provisório;25
SP;ISRAEL;Temporário;28
SP;MALI;Provisório;51
SP;SENEGAL;Provisório;115
SP;AFRICA DO SUL;Provisório;40
SP;DJIBUTI;Residente;5
SP;SÃO CRISTOVÃO E NEVIS;Residente;4
SP;SUÉCIA;Temporário;105
SP;UGANDA;Temporário;6
SP;IRÃ;Temporário;80
SP;PERU;Provisório;12
SP;APÁTRIDA;Temporário;3
SP;JAMAICA;Temporário;9
SP;EGITO;Temporário;6
SP;SRI LANKA;Temporário;23
SP;GANA;Temporário;19
SP;PAÍSES BAIXOS;Temporário;73
SP;VIETINA;Temporário;11
SP;TAIWAN, PROVINCIA DA CHINA;Temporário;14
SP;RÚSSIA;Provisório;84
SP;JORDÂNIA;Provisório;7
SP;MAURITÂNIA;Residente;51
SP;ESTÔNIA;Temporário;6
SP;TAILÂNDIA;Temporário;12
SP;BÉLGICA;Temporário;51
SP;NACIONALIDADE INDEFINIDA;Provisório;7
SP;MALAVI;Provisório;1
SP;NEPAL;Provisório;4
SP;PALESTINA;Provisório;37
SP;ARGÉLIA;Provisório;10
SP;DOMINICA;Residente;9
SP;POLÔNIA;Temporário;53
SP;SUDÃO;Provisório;4
SP;TOGO;Provisório;27
SP;TOGO;Temporário;10
SP;NICARÁGUA;Temporário;21
SP;MONGÓLIA;Residente;12
SP;CAMBOJA;Residente;5
SP;NAMÍBIA;Residente;7
SP;GUINÉ EQUATORIAL;Temporário;16
SP;IRLANDA;Temporário;10
SP;POLÔNIA;Provisório;2
SP;PAQUISTÃO;Temporário;45
SP;CHIPRE;Residente;14
SP;TONGA;Temporário;2
SP;GABÃO;Temporário;6
SP;EL SALVADOR;Provisório;6
SP;CHADE;Temporário;2
SP;MALI;Temporário;9
SP;PAQUISTÃO;Provisório;22
SP;EMIRADOS ÁRABES;Residente;13
SP;HONDURAS;Temporário;30
SP;TURQUIA;Temporário;24
SP;TURQUIA;Provisório;53
SP;MAURITÂNIA;Provisório;23
SP;GUINÉ;Provisório;74
SP;TRINIDAD E TOBAGO;Provisório;2
SP;QUÊNIA;Temporário;19
SP;LETÔNIA;Temporário;4
SP;ARGENTINA;Provisório;7
SP;SURINAME;Provisório;6
SP;BURKINA FASO;Provisório;41
SP;GUINÉ EQUATORIAL;Residente;3
SP;PALESTINA;Temporário;5
SP;FINLÂNDIA;Temporário;24
SP;TANZÂNIA;Temporário;5
SP;AUSTRÁLIA;Provisório;1
SP;BELARUS;Temporário;11
SP;BENIN;Temporário;48
SP;LITUÂNIA;Temporário;4
SP;GUINÉ;Temporário;3
SP;ARUBA;Temporário;1
SP;ANDORRA;Residente;4
SP;UZBEQUISTÃO;Residente;12
SP;LIECHTENSTEIN;Residente;7
SP;REP. MONTENEGRO;Residente;3
SP;TURCOMENISTÃO;Residente;2
SP;ETIÓPIA;Provisório;3
SP;LESOTO;Residente;2
SP;BAREINE;Residente;1
SP;GÂMBIA;Provisório;17
SP;INDONÉSIA;Provisório;3
SP;IRAQUE;Provisório;18
SP;MÉXICO;Provisório;12
SP;SAMOA OCIDENTAL;Residente;4
SP;ITÁLIA;Provisório;8
SP;COSTA RICA;Provisório;2
SP;GUIANA;Temporário;9
SP;NOVA ZELÂNDIA;Temporário;6
SP;ALEMANHA;Provisório;5
SP;AFRICA DO SUL;Temporário;14
SP;NICARÁGUA;Provisório;2
SP;MALÁSIA;Temporário;60
SP;BURUNDI;Provisório;2
SP;UCRÂNIA;Provisório;10
SP;GUIANA FRANCESA;Provisório;5
SP;HUNGRIA;Temporário;11
SP;HAITI;Provisório;17
SP;ANTÍGUA;Residente;2
SP;ESTADOS UNIDOS;Provisório;7
SP;ROMÊNIA;Provisório;3
SP;ISRAEL;Provisório;4
SP;PAÍSES BAIXOS;Provisório;4
SP;SERRA LEOA;Provisório;11
SP;EQUADOR;Provisório;5
SP;OMÃ, SULTANATO DE;Temporário;1
SP;HONG-KONG (R.A.E.);Temporário;6
SP;BELARUS;Provisório;5
SP;HUNGRIA;Provisório;3
SP;SANTA LÚCIA;Temporário;1
SP;GUINÉ EQUATORIAL;Provisório;13
SP;LÍBIA;Provisório;8
SP;PARAGUAI;Provisório;10
SP;NEPAL;Temporário;7
SP;HONDURAS;Provisório;4
SP;REPÚBLICA TCHECA;Temporário;16
SP;MALÁSIA;Provisório;3
SP;LETÔNIA;Provisório;2
SP;DINAMARCA;Provisório;1
SP;QUÊNIA;Provisório;4
SP;SERRA LEOA;Temporário;1
SP;ROMÊNIA;Temporário;35
SP;CAMARÕES;Temporário;13
SP;GRANADA;Residente;5
SP;TURCOMENISTÃO;Temporário;2
SP;JAMAICA;Provisório;5
SP;NAMÍBIA;Provisório;5
SP;SURINAME;Temporário;3
SP;SÉRVIA;Provisório;6
SP;CHIPRE;Temporário;1
