UF;NACIONALIDADE;CLASSIFICACAO;QTD
SP;ESLOVÁQUIA;Residente;60
SP;AUSTRIA;Residente;1166
SP;TUNÍSIA;Residente;143
SP;REINO UNIDO;Temporário;132
SP;BÉLGICA;Temporário;28
SP;INDIA;Temporário;249
SP;SÍRIA;Provisório;51
SP;AFRICA DO SUL;Provisório;33
SP;MALTA;Residente;23
SP;INDONÉSIA;Residente;194
SP;CROÁCIA;Residente;93
SP;IRAQUE;Residente;198
SP;SOMÁLIA;Residente;9
SP;SÉRVIA;Residente;75
SP;HAITI;Provisório;49
SP;CANADÁ;Temporário;52
SP;CUBA;Temporário;171
SP;TURQUIA;Provisório;46
SP;ITÁLIA;Temporário;255
SP;IRÃ;Provisório;37
SP;MARROCOS;Provisório;177
SP;NEPAL;Residente;48
SP;SÉRVIA;Temporário;6
SP;ISRAEL;Temporário;18
SP;IÊMEN;Provisório;18
SP;BANGLADESH;Provisório;235
SP;ARGÉLIA;Provisório;6
SP;BOLÍVIA;Provisório;18
SP;NORUEGA;Temporário;7
SP;AFEGANISTÃO;Residente;59
SP;BENIN;Provisório;18
SP;FILIPINAS;Provisório;60
SP;TURQUIA;Temporário;35
SP;BURUNDI;Residente;25
SP;REINO UNIDO;Provisório;2
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;70
SP;GUIANA;Residente;11
SP;ETIÓPIA;Residente;12
SP;CORÉIA DO SUL;Temporário;405
SP;ALBÂNIA;Residente;25
SP;BELARUS;Residente;38
SP;PAQUISTÃO;Temporário;31
SP;SANTA LÚCIA;Residente;2
SP;GÂMBIA;Residente;42
SP;MALI;Residente;119
SP;BURKINA FASO;Residente;55
SP;JAMAICA;Residente;15
SP;GANA;Provisório;30
SP;QUÊNIA;Residente;53
SP;SUÍCA;Temporário;34
SP;ARMÊNIA;Residente;55
SP;PAÍSES BAIXOS;Temporário;44
SP;ESLOVÊNIA;Residente;36
SP;AUSTRÁLIA;Temporário;13
SP;NICARÁGUA;Residente;159
SP;MALI;Provisório;29
SP;ESTÔNIA;Residente;62
SP;CABO VERDE;Temporário;39
SP;UGANDA;Provisório;2
SP;LITUÂNIA;Residente;1149
SP;MAURITÂNIA;Provisório;12
SP;IRÃ;Temporário;60
SP;FILIPINAS;Temporário;121
SP;LITUÂNIA;Provisório;2
SP;TAIWAN, PROVINCIA DA CHINA;Residente;76
SP;TRINIDAD E TOBAGO;Residente;25
SP;PORTUGAL;Provisório;41
SP;CORÉIA DO SUL;Provisório;78
SP;MALÁSIA;Temporário;55
SP;CAZAQUISTÃO;Residente;22
SP;EL SALVADOR;Temporário;23
SP;PALESTINA;Provisório;30
SP;REP. CENTRO AFRICANA;Residente;3
SP;BÓSNIA-HERZEGOVINA;Residente;15
SP;UGANDA;Residente;19
SP;NEPAL;Temporário;8
SP;ZIMBÁBUE;Residente;12
SP;MÉXICO;Provisório;7
SP;SENEGAL;Temporário;100
SP;RÚSSIA;Temporário;64
SP;CAMARÕES;Temporário;28
SP;COLÔMBIA;Provisório;31
SP;PAQUISTÃO;Provisório;23
SP;CONGO;Temporário;9
SP;SAO TOMÉ E PRÍNCIPE;Provisório;6
SP;CHILE;Provisório;4
SP;ALEMANHA;Provisório;5
SP;BENIN;Temporário;40
SP;INDIA;Provisório;37
SP;SURINAME;Residente;19
SP;COSTA RICA;Temporário;41
SP;SUÍCA;Provisório;3
SP;EQUADOR;Provisório;4
SP;SRI LANKA;Residente;11
SP;RÚSSIA;Provisório;14
SP;GANA;Temporário;19
SP;PERU;Provisório;11
SP;GUINÉ EQUATORIAL;Residente;2
SP;MYANMAR;Residente;8
SP;GÂMBIA;Provisório;10
SP;APÁTRIDA;Temporário;4
SP;TOGO;Provisório;32
SP;AFEGANISTÃO;Temporário;40
SP;SERRA LEOA;Provisório;10
SP;CONGO;Provisório;23
SP;NICARÁGUA;Temporário;18
SP;GRÉCIA;Temporário;41
SP;HONDURAS;Provisório;2
SP;SÃO CRISTOVÃO E NEVIS;Residente;4
SP;RUANDA;Residente;4
SP;QUÊNIA;Provisório;6
SP;TOGO;Temporário;16
SP;BAHAMA,IS;Residente;4
SP;EMIRADOS ÁRABES;Residente;14
SP;DOMINICA;Residente;8
SP;ANDORRA;Residente;4
SP;REP. DOMINICANA;Provisório;34
SP;eritréia;Residente;2
SP;REP. DOMINICANA;Temporário;110
SP;MARROCOS;Temporário;5
SP;TAILÂNDIA;Provisório;15
SP;SENEGAL;Provisório;26
SP;SÃO VICENTE E GRANADINAS;Residente;4
SP;SAO TOMÉ E PRÍNCIPE;Temporário;9
SP;CABO VERDE;Provisório;25
SP;MALI;Temporário;15
SP;AFRICA DO SUL;Temporário;17
SP;TAIWAN, PROVINCIA DA CHINA;Temporário;8
SP;GRANADA;Residente;4
SP;UCRÂNIA;Provisório;4
SP;COSTA RICA;Provisório;3
SP;VIETINA;Residente;64
SP;HONDURAS;Temporário;22
SP;PORTO RICO;Residente;4
SP;JAPÃO;Provisório;1
SP;UCRÂNIA;Temporário;31
SP;ZÂMBIA;Residente;11
SP;GABÃO;Residente;4
SP;CHIPRE;Residente;14
SP;SAO TOMÉ E PRÍNCIPE;Residente;20
SP;AZERBAIJÃO;Residente;5
SP;CINGAPURA;Temporário;15
SP;AUSTRIA;Temporário;55
SP;URUGUAI;Temporário;23
SP;SAN MARINO;Temporário;1
SP;SUÉCIA;Temporário;100
SP;SUDÃO;Provisório;6
SP;JAMAICA;Temporário;8
SP;NEPAL;Provisório;9
SP;CORÉIA DO NORTE;Residente;6
SP;JORDÂNIA;Provisório;8
SP;ARGENTINA;Provisório;9
SP;SOMÁLIA;Provisório;1
SP;COSTA DO MARFIM;Temporário;7
SP;TAIWAN, PROVINCIA DA CHINA;Provisório;1
SP;CATAR;Residente;2
SP;BHUTAN;Residente;8
SP;ZIMBÁBUE;Temporário;8
SP;NAMÍBIA;Temporário;2
SP;UNIÃO SOVIÉTICA;Residente;63
SP;TANZÂNIA;Provisório;24
SP;GUINÉ EQUATORIAL;Provisório;5
SP;ESTADOS UNIDOS;Provisório;7
SP;PANAMÁ;Temporário;14
SP;SAN MARINO;Residente;4
SP;NACIONALIDADE INDEFINIDA;Provisório;7
SP;EL SALVADOR;Provisório;8
SP;ROMÊNIA;Temporário;16
SP;GUIANA;Provisório;2
SP;MACAU (R.A.E.);Residente;4
SP;IRLANDA;Temporário;7
SP;ITÁLIA;Provisório;5
SP;KUAITE;Temporário;1
SP;PARAGUAI;Provisório;7
SP;HONG-KONG (R.A.E.);Residente;42
SP;ESLOVÊNIA;Provisório;1
SP;PANAMÁ;Provisório;3
SP;TURCOMENISTÃO;Residente;1
SP;MONGÓLIA;Residente;11
SP;UZBEQUISTÃO;Residente;10
SP;GEÓRGIA;Residente;12
SP;KABARDINO BALKAR;Residente;1
SP;LIECHTENSTEIN;Residente;7
SP;NICARÁGUA;Provisório;4
SP;REP. MONTENEGRO;Residente;3
SP;BURKINA FASO;Temporário;4
SP;NACIONALIDADE INDEFINIDA;Residente;3
SP;KUAITE;Residente;6
SP;SANTA LÚCIA;Temporário;1
SP;REPÚBLICA TCHECA;Temporário;9
SP;REP. CENTRO AFRICANA;Provisório;1
SP;GIBRALTAR;Residente;5
SP;TONGA;Residente;1
SP;ANTILHAS HOLÂNDESAS;Residente;4
SP;ILHAS CANARIAS;Residente;8
SP;ZÂMBIA;Temporário;1
SP;HUNGRIA;Provisório;3
SP;LÍBIA;Provisório;2
SP;FRANÇA;Provisório;1
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;20
SP;BULGÁRIA;Temporário;2
SP;GUINÉ;Temporário;2
SP;BAREINE;Residente;1
SP;LIBÉRIA;Provisório;4
SP;QUÊNIA;Temporário;16
SP;LITUÂNIA;Temporário;5
SP;CHADE;Residente;5
SP;BUTÃO;Residente;3
SP;NAMÍBIA;Provisório;5
SP;BURUNDI;Provisório;1
SP;MAURÍCIO;Residente;28
SP;ALBÂNIA;Provisório;1
SP;PANAMÁ, ZONA DO CANAL;Residente;3
SP;CROÁCIA;Temporário;17
SP;BOTSUANA;Residente;1
SP;TAILÂNDIA;Temporário;4
SP;CAMBOJA;Residente;5
SP;FINLÂNDIA;Temporário;36
SP;CROÁCIA;Provisório;3
SP;QUIRGUISTÃO;Residente;6
SP;GABÃO;Temporário;2
SP;ESLOVÁQUIA;Temporário;6
SP;TIMOR LESTE;Residente;2
SP;MALAVI;Residente;4
SP;NAMÍBIA;Residente;5
SP;GUIANA;Temporário;2
SP;GUINÉ EQUATORIAL;Temporário;7
SP;NÍGER;Residente;2
SP;TRINIDAD E TOBAGO;Provisório;3
SP;BERMUDAS;Residente;2
SP;MACEDÔNIA;Residente;8
SP;LESOTO;Residente;2
SP;ASHMORE E CARTIER;Residente;1
SP;SURINAME;Provisório;2
SP;SERRA LEOA;Temporário;2
SP;DJIBUTI;Residente;5
SP;EGITO;Temporário;5
SP;GÂMBIA;Temporário;5
SP;GRANADA;Temporário;2
SP;HONG-KONG (R.A.E.);Temporário;3
SP;TURCOMENISTÃO;Temporário;2
SP;PAÍSES BAIXOS;Provisório;2
SP;KOSOVO;Residente;2
SP;BOTSUANA;Provisório;1
SP;ANTÍGUA;Residente;2
SP;ZIMBÁBUE;Provisório;1
SP;GUAM;Residente;4
SP;BURUNDI;Temporário;2
SP;LETÔNIA;Provisório;1
SP;LETÔNIA;Temporário;3
SP;BARBADOS;Residente;2
SP;HONG-KONG (R.A.E.);Provisório;2
SP;ZÂMBIA;Provisório;1
SP;ESLOVÊNIA;Temporário;2
SP;BELIZE;Provisório;1
SP;SRI LANKA;Temporário;2
SP;TRINIDAD E TOBAGO;Temporário;2
SP;MALAVI;Provisório;2
SP;ISRAEL;Provisório;2
SP;ETIÓPIA;Provisório;5
SP;INDONÉSIA;Provisório;1
SP;SEYCHELLES;Residente;1
SP;HUNGRIA;Temporário;4
SP;BAREINE;Temporário;1
SP;IRAQUE;Provisório;4
SP;GUATEMALA;Provisório;2
SP;MASCATE;Residente;2
SP;ERITRÉIA;Provisório;1
SP;MAURITÂNIA;Temporário;1
SP;ARMÊNIA;Temporário;1
SP;ETIÓPIA;Temporário;12
SP;IRAQUE;Temporário;2
SP;CHADE;Temporário;3
SP;ESTÔNIA;Temporário;4
SP;VIETINA;Temporário;5
SP;ESPANHA;Provisório;2
SP;SURINAME;Temporário;1
SP;UGANDA;Temporário;3
SP;ILHAS BALEARES;Residente;1
SP;MYANMAR;Provisório;1
SP;COMORES;Residente;1
SP;GABÃO;Provisório;1
SP;BELIZE;Temporário;1
SP;TUNÍSIA;Temporário;10
SP;TANZÂNIA;Temporário;4
SP;TONGA;Temporário;2
SP;INFNI;Residente;2
SP;BRUNEI;Residente;1
SP;MALÁSIA;Provisório;2
SP;BELARUS;Provisório;1
SP;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
SP;TURCAS E CAICOS;Residente;1
SP;SUDÃO;Temporário;3
SP;GRANADA;Provisório;1
SP;SÉRVIA;Provisório;2
SP;GAZA;Residente;1
SP;CHADE;Provisório;1
RR;VENEZUELA;Residente;24737
RR;COLÔMBIA;Residente;199
RR;PERU;Residente;230
RR;JORDÂNIA;Residente;4
RR;REINO UNIDO;Residente;12
RR;CUBA;Residente;220
RR;CHINA;Residente;59
RR;CHILE;Residente;29
RR;PARAGUAI;Residente;11
RR;LÍBANO;Residente;13
RR;SÍRIA;Residente;30
RR;EQUADOR;Residente;13
RR;JAPÃO;Residente;23
RR;GUIANA FRANCESA;Residente;205
RR;BANGLADESH;Residente;2
RR;VENEZUELA;Temporário;43822
RR;ITÁLIA;Residente;54
RR;VENEZUELA;Fronteiriço;87
RR;ESPANHA;Residente;27
RR;ALEMANHA;Residente;11
RJ;PORTUGAL;Residente;71005
RJ;ANGOLA;Residente;2257
RJ;COLÔMBIA;Residente;2595
RJ;HUNGRIA;Residente;150
RJ;PERU;Residente;2591
RJ;CHILE;Residente;2691
RJ;ARGENTINA;Residente;11469
RJ;FRANÇA;Temporário;580
RJ;ITÁLIA;Residente;8367
RJ;FRANÇA;Residente;5408
RJ;ESTADOS UNIDOS;Residente;5346
RJ;AUSTRIA;Residente;516
RJ;REINO UNIDO;Residente;2494
RJ;LÍBANO;Residente;624
RJ;ESTADOS UNIDOS;Temporário;553
RJ;CHINA;Residente;6054
RJ;POLÔNIA;Residente;481
RJ;CAZAQUISTÃO;Residente;12
RJ;EQUADOR;Residente;522
RJ;ESPANHA;Residente;8118
RJ;REINO UNIDO;Temporário;459
RJ;EQUADOR;Temporário;286
RJ;SUÍCA;Residente;1167
RJ;ALEMANHA;Residente;3668
RJ;URUGUAI;Residente;1955
RJ;MALÁSIA;Temporário;98
RJ;ISRAEL;Residente;248
RJ;VENEZUELA;Residente;2159
RJ;JAPÃO;Residente;2305
RJ;SÍRIA;Residente;519
RJ;BÉLGICA;Residente;568
RJ;DINAMARCA;Residente;333
RJ;ALEMANHA;Temporário;160
RJ;VENEZUELA;Temporário;1127
RJ;MÉXICO;Residente;733
RJ;INDIA;Temporário;267
RJ;INDIA;Residente;312
RJ;GRÉCIA;Residente;273
RJ;BOLÍVIA;Residente;1425
RJ;SENEGAL;Residente;278
RJ;ITÁLIA;Temporário;125
RJ;CANADÁ;Residente;559
RJ;TURQUIA;Residente;92
RJ;PAÍSES BAIXOS;Residente;1090
RJ;APÁTRIDA;Residente;108
RJ;ESPANHA;Temporário;106
RJ;BOLÍVIA;Temporário;164
RJ;COLÔMBIA;Temporário;905
RJ;CHILE;Temporário;349
RJ;CORÉIA DO SUL;Residente;220
RJ;PARAGUAI;Residente;676
RJ;NIGÉRIA;Residente;186
RJ;EGITO;Temporário;6
RJ;NORUEGA;Residente;548
RJ;NICARÁGUA;Residente;78
RJ;ROMÊNIA;Residente;196
RJ;SUÉCIA;Residente;488
RJ;ANGOLA;Provisório;188
RJ;PANAMÁ;Residente;105
RJ;GUATEMALA;Residente;53
RJ;SENEGAL;Temporário;29
RJ;FILIPINAS;Temporário;703
RJ;UCRÂNIA;Temporário;91
RJ;MARROCOS;Residente;106
RJ;PORTUGAL;Provisório;7
RJ;GANA;Residente;97
RJ;CONGO;Residente;382
RJ;HAITI;Residente;1703
RJ;PERU;Temporário;521
RJ;RÚSSIA;Residente;453
RJ;BENIN;Temporário;28
RJ;NOVA ZELÂNDIA;Residente;80
RJ;CUBA;Residente;620
RJ;CHINA;Temporário;272
RJ;ARGENTINA;Temporário;286
RJ;UCRÂNIA;Residente;69
RJ;EL SALVADOR;Residente;55
RJ;TAILÂNDIA;Residente;30
RJ;CONGO;Temporário;17
RJ;AUSTRÁLIA;Temporário;23
RJ;VENEZUELA;Provisório;362
RJ;IRLANDA;Residente;149
RJ;ANGOLA;Temporário;127
RJ;SUÉCIA;Temporário;31
RJ;HONG-KONG (R.A.E.);Residente;4
RJ;AFRICA DO SUL;Temporário;89
RJ;MOÇAMBIQUE;Residente;54
RJ;FILIPINAS;Residente;182
RJ;HAITI;Temporário;556
RJ;AFRICA DO SUL;Residente;147
RJ;SÉRVIA;Temporário;4
RJ;REP. DOMINICANA;Residente;71
RJ;ROMÊNIA;Temporário;85
RJ;IRÃ;Temporário;24
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;123
RJ;RÚSSIA;Temporário;106
RJ;PORTUGAL;Temporário;96
RJ;HONDURAS;Residente;44
RJ;JAMAICA;Temporário;11
RJ;CINGAPURA;Residente;49
RJ;LITUÂNIA;Residente;69
RJ;NORUEGA;Temporário;299
RJ;PARAGUAI;Temporário;79
RJ;AUSTRÁLIA;Residente;291
RJ;LETÔNIA;Residente;16
RJ;ESLOVÁQUIA;Residente;17
RJ;CROÁCIA;Residente;37
RJ;GUIANA FRANCESA;Residente;40
RJ;FINLÂNDIA;Residente;142
RJ;MOÇAMBIQUE;Temporário;51
RJ;BENIN;Residente;28
RJ;BELARUS;Residente;21
RJ;LUXEMBURGO;Residente;13
RJ;SERVIA E MONTENEGRO;Residente;97
RJ;SÉRVIA;Residente;32
RJ;TCHECOSLOVAQUIA;Residente;49
RJ;INDONÉSIA;Residente;44
RJ;IRÃ;Residente;87
RJ;ZIMBÁBUE;Residente;10
RJ;POLÔNIA;Temporário;326
RJ;CORÉIA DO SUL;Temporário;22
RJ;BULGÁRIA;Residente;32
RJ;EGITO;Residente;86
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;36
RJ;COSTA RICA;Temporário;12
RJ;GABÃO;Residente;6
RJ;TURQUIA;Temporário;9
RJ;MARROCOS;Provisório;16
RJ;COLÔMBIA;Provisório;47
RJ;CABO VERDE;Residente;134
RJ;CUBA;Provisório;70
RJ;JORDÂNIA;Residente;58
RJ;JAPÃO;Temporário;81
RJ;GUINÉ BISSAU;Residente;77
RJ;DINAMARCA;Temporário;37
RJ;LIBÉRIA;Residente;21
RJ;VIETINA;Residente;18
RJ;SUÍCA;Temporário;25
RJ;ESTÔNIA;Residente;25
RJ;PAÍSES BAIXOS;Temporário;112
RJ;HAITI;Provisório;15
RJ;UNIÃO SOVIÉTICA;Residente;19
RJ;NIGÉRIA;Provisório;18
RJ;IRAQUE;Residente;55
RJ;LITUÂNIA;Temporário;27
RJ;CAMARÕES;Temporário;6
RJ;UCRÂNIA;Provisório;3
RJ;GUIANA;Temporário;2
RJ;COSTA DO MARFIM;Temporário;10
RJ;ARGENTINA;Provisório;5
RJ;ARGÉLIA;Residente;36
RJ;REP. DOMINICANA;Temporário;39
RJ;COSTA RICA;Residente;88
RJ;LÍBIA;Residente;17
RJ;TOGO;Residente;28
RJ;PORTO RICO;Residente;6
RJ;SRI LANKA;Residente;9
RJ;TRINIDAD E TOBAGO;Residente;40
RJ;PAQUISTÃO;Residente;59
RJ;CANADÁ;Temporário;72
RJ;SÃO CRISTOVÃO E NEVIS;Residente;1
RJ;HONDURAS;Temporário;13
RJ;FINLÂNDIA;Temporário;14
RJ;MÉXICO;Temporário;171
RJ;REPÚBLICA TCHECA;Residente;51
RJ;TAILÂNDIA;Temporário;116
RJ;INDONÉSIA;Temporário;87
RJ;CROÁCIA;Temporário;54
RJ;LÍBANO;Provisório;3
RJ;CUBA;Temporário;55
RJ;CAMARÕES;Residente;39
RJ;CABO VERDE;Provisório;1
RJ;CHINA;Provisório;9
RJ;ALBÂNIA;Residente;7
RJ;GRÉCIA;Temporário;18
RJ;GEÓRGIA;Residente;3
RJ;TREGUA, ESTADO;Residente;1
RJ;AZERBAIJÃO;Residente;2
RJ;GUINÉ BISSAU;Provisório;2
RJ;TUNÍSIA;Temporário;1
RJ;BANGLADESH;Residente;16
RJ;COSTA DO MARFIM;Residente;15
RJ;MALÁSIA;Residente;48
RJ;GANA;Temporário;43
RJ;MAURÍCIO;Residente;4
RJ;BÉLGICA;Temporário;38
RJ;IÊMEN;Residente;6
RJ;VIETINA;Temporário;9
RJ;LETÔNIA;Temporário;33
RJ;SURINAME;Residente;4
RJ;UGANDA;Temporário;2
RJ;EQUADOR;Provisório;2
RJ;EGITO;Provisório;3
RJ;RÚSSIA;Provisório;13
RJ;SÍRIA;Temporário;2
RJ;MOLDOVA;Residente;11
RJ;QUIRGUISTÃO;Residente;3
RJ;AFEGANISTÃO;Provisório;9
RJ;TANZÂNIA;Temporário;2
RJ;TUNÍSIA;Residente;36
RJ;SAO TOMÉ E PRÍNCIPE;Residente;20
RJ;BOLÍVIA;Provisório;4
RJ;ARMÊNIA;Residente;9
RJ;NAMÍBIA;Residente;2
RJ;SERRA LEOA;Residente;14
RJ;BARBADOS;Residente;5
RJ;SAO TOMÉ E PRÍNCIPE;Temporário;5
RJ;GANA;Provisório;8
RJ;QUÊNIA;Temporário;5
RJ;MADAGASCAR;Residente;3
RJ;EL SALVADOR;Provisório;2
RJ;REP. DOMINICANA;Provisório;3
RJ;BÓSNIA-HERZEGOVINA;Residente;4
RJ;MALTA;Residente;5
RJ;MYANMAR;Temporário;39
RJ;NIGÉRIA;Temporário;19
RJ;REPÚBLICA TCHECA;Temporário;4
RJ;LÍBANO;Temporário;4
RJ;FILIPINAS;Provisório;31
RJ;TURCOMENISTÃO;Residente;4
RJ;ESTADOS UNIDOS;Provisório;4
RJ;ISLÂNDIA;Residente;8
RJ;FINLÂNDIA;Provisório;1
RJ;CABO VERDE;Temporário;18
RJ;TRINIDAD E TOBAGO;Temporário;5
RJ;UZBEQUISTÃO;Residente;8
RJ;GUINÉ BISSAU;Temporário;13
RJ;PALESTINA;Temporário;1
RJ;BULGÁRIA;Temporário;17
RJ;TURQUIA;Provisório;5
RJ;PAQUISTÃO;Temporário;8
RJ;SAMOA OCIDENTAL;Residente;2
RJ;IRLANDA;Temporário;28
RJ;URUGUAI;Temporário;12
RJ;ESLOVÊNIA;Residente;19
RJ;ROMÊNIA;Provisório;6
RJ;NICARÁGUA;Provisório;3
RJ;CINGAPURA;Temporário;17
RJ;BENIN;Provisório;6
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;8
RJ;NACIONALIDADE INDEFINIDA;Residente;4
RJ;CORÉIA DO SUL;Provisório;3
RJ;COSTA DO MARFIM;Provisório;1
RJ;MALI;Residente;8
RJ;PERU;Provisório;4
RJ;SÍRIA;Provisório;3
RJ;PALESTINA;Residente;19
RJ;CONGO;Provisório;3
RJ;POLINÉSIA FRANCESA;Residente;1
RJ;VIETNAM DO NORTE;Residente;6
RJ;MARROCOS;Temporário;1
RJ;GUINÉ;Residente;27
RJ;CAZAQUISTÃO;Temporário;2
RJ;SUAZILÂNDIA;Residente;1
RJ;LIECHTENSTEIN;Residente;8
RJ;GABÃO;Temporário;5
RJ;REP. CENTRO AFRICANA;Residente;2
RJ;UGANDA;Residente;3
RJ;UGANDA;Provisório;2
RJ;FEROES, IS;Residente;1
RJ;BARBADOS;Temporário;1
RJ;TURCAS E CAICOS;Residente;1
RJ;TAIWAN, PROVINCIA DA CHINA;Residente;3
RJ;ARÁBIA SAUDITA;Residente;6
RJ;POLÔNIA;Residente;1
RJ;GUIANA;Residente;2
RJ;CHIPRE;Residente;1
RJ;TOGO;Provisório;3
RJ;ANTÍGUA;Residente;1
RJ;AFEGANISTÃO;Residente;11
RJ;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
RJ;ARGÉLIA;Temporário;1
RJ;CAMARÕES;Provisório;4
RJ;JAMAICA;Residente;5
RJ;ESTÔNIA;Temporário;4
RJ;QUÊNIA;Residente;11
RJ;BURKINA FASO;Temporário;6
RJ;MASCATE;Residente;1
RJ;SRI LANKA;Temporário;1
RJ;GUINÉ EQUATORIAL;Temporário;6
RJ;ITÁLIA;Provisório;2
RJ;AUSTRIA;Temporário;16
RJ;BURKINA FASO;Residente;7
