UF;NACIONALIDADE;CLASSIFICACAO;QTD
SP;AFEGANISTÃO;Residente;184
SP;CHADE;Residente;6
SP;TURCOMENISTÃO;Temporário;2
SP;QUIRGUISTÃO;Residente;6
SP;GUIANA;Residente;19
SP;PANAMÁ, ZONA DO CANAL;Residente;3
SP;MOLDOVA;Residente;17
SP;CAZAQUISTÃO;Residente;22
SP;SANTA LÚCIA;Residente;2
SP;LIBÉRIA;Residente;27
SP;TURCOMENISTÃO;Provisório;1
SP;ESTÔNIA;Residente;64
SP;BARBADOS;Residente;2
SP;BELARUS;Temporário;10
SP;MOÇAMBIQUE;Provisório;59
SP;MONGÓLIA;Residente;12
SP;BÉLGICA;Temporário;55
SP;REINO UNIDO;Temporário;152
SP;RUANDA;Residente;4
SP;UGANDA;Residente;21
SP;IRLANDA;Temporário;11
SP;CORÉIA DO SUL;Provisório;66
SP;CHILE;Provisório;4
SP;ROMÊNIA;Temporário;29
SP;ANTÍGUA;Residente;2
SP;QUÊNIA;Temporário;19
SP;TURQUIA;Provisório;54
SP;UZBEQUISTÃO;Residente;13
SP;GUINÉ BISSAU;Provisório;182
SP;LÍBANO;Provisório;282
SP;DINAMARCA;Temporário;42
SP;REP. DOMINICANA;Provisório;104
SP;HONG-KONG (R.A.E.);Residente;44
SP;KUAITE;Residente;6
SP;BAREINE;Residente;1
SP;AFRICA DO SUL;Provisório;52
SP;CORÉIA DO NORTE;Residente;6
SP;NACIONALIDADE INDEFINIDA;Residente;5
SP;CANADÁ;Temporário;66
SP;ETIÓPIA;Residente;23
SP;PORTUGAL;Provisório;37
SP;SAN MARINO;Residente;3
SP;CHIPRE;Residente;14
SP;ARUBA;Temporário;1
SP;BANGLADESH;Provisório;213
SP;MACAU (R.A.E.);Residente;4
SP;GUINÉ;Temporário;6
SP;REP. DOMINICANA;Temporário;200
SP;NIGÉRIA;Temporário;87
SP;UNIÃO SOVIÉTICA;Residente;63
SP;PANAMÁ;Temporário;40
SP;SOMÁLIA;Residente;11
SP;ESTÔNIA;Temporário;6
SP;SENEGAL;Temporário;80
SP;SUÍCA;Temporário;68
SP;TANZÂNIA;Temporário;5
SP;FILIPINAS;Provisório;81
SP;LESOTO;Residente;2
SP;TANZÂNIA;Provisório;19
SP;KOSOVO;Residente;2
SP;CHINA;Provisório;548
SP;UCRÂNIA;Temporário;161
SP;BANGLADESH;Temporário;158
SP;TONGA;Residente;1
SP;KABARDINO BALKAR;Residente;1
SP;REP. MONTENEGRO;Residente;3
SP;LIECHTENSTEIN;Residente;7
SP;COSTA DO MARFIM;Temporário;11
SP;TURCOMENISTÃO;Residente;2
SP;GUINÉ EQUATORIAL;Residente;3
SP;SÉRVIA;Temporário;5
SP;REP. CENTRO AFRICANA;Residente;4
SP;ISRAEL;Temporário;29
SP;BELIZE;Residente;2
SP;ARGENTINA;Provisório;11
SP;ARGÉLIA;Provisório;16
SP;CABO VERDE;Provisório;20
SP;LITUÂNIA;Temporário;4
SP;GRÉCIA;Temporário;43
SP;eritréia;Residente;2
SP;IRÃ;Residente;1
SP;ASHMORE E CARTIER;Residente;1
SP;BERMUDAS;Residente;2
SP;BULGÁRIA;Temporário;4
SP;CONGO;Provisório;102
SP;AUSTRIA;Temporário;38
SP;MACEDÔNIA;Residente;13
SP;SAO TOMÉ E PRÍNCIPE;Provisório;7
SP;ESPANHA;Provisório;5
SP;NORUEGA;Temporário;38
SP;GUAM;Residente;3
SP;MARROCOS;Temporário;19
SP;BOLÍVIA;Provisório;14
SP;BOTSUANA;Residente;1
SP;SEYCHELLES;Residente;1
SP;GABÃO;Provisório;4
SP;MAURITÂNIA;Residente;51
SP;IRÃ;Provisório;56
SP;POLÔNIA;Temporário;51
SP;MYANMAR;Residente;9
SP;COLÔMBIA;Provisório;68
SP;TUNÍSIA;Temporário;6
SP;MALAVI;Residente;4
SP;ESTADOS UNIDOS;Provisório;12
SP;NÍGER;Residente;2
SP;BENIN;Provisório;22
SP;AZERBAIJÃO;Residente;5
SP;VENEZUELA;Provisório;1408
SP;MARROCOS;Provisório;368
SP;AFEGANISTÃO;Temporário;2657
SP;POLÔNIA;Provisório;5
SP;EGITO;Provisório;57
SP;BURKINA FASO;Provisório;67
SP;AFEGANISTÃO;Provisório;356
SP;SUÉCIA;Temporário;105
SP;MALI;Provisório;53
SP;SENEGAL;Provisório;141
SP;RÚSSIA;Provisório;103
SP;JORDÂNIA;Provisório;12
SP;GUINÉ;Provisório;94
SP;VIETINA;Temporário;12
SP;INDIA;Provisório;110
SP;SÍRIA;Provisório;52
SP;INDONÉSIA;Temporário;15
SP;HUNGRIA;Temporário;15
SP;NAMÍBIA;Provisório;6
SP;GANA;Provisório;36
SP;CHADE;Provisório;3
SP;SÍRIA;Temporário;46
SP;ISRAEL;Provisório;5
SP;SRI LANKA;Temporário;23
SP;MALÁSIA;Temporário;62
SP;ROMÊNIA;Provisório;3
SP;TOGO;Provisório;47
SP;ARMÊNIA;Temporário;3
SP;GÂMBIA;Provisório;33
SP;UCRÂNIA;Provisório;8
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;91
SP;SERRA LEOA;Provisório;15
SP;TUNÍSIA;Provisório;85
SP;JORDÂNIA;Temporário;5
SP;NEPAL;Provisório;11
SP;PALESTINA;Temporário;5
SP;MALÁSIA;Provisório;5
SP;LÍBANO;Temporário;77
SP;MAURITÂNIA;Provisório;26
SP;CATAR;Residente;2
SP;EQUADOR;Provisório;5
SP;GUIANA;Temporário;15
SP;COSTA DO MARFIM;Provisório;29
SP;TAILÂNDIA;Temporário;10
SP;SURINAME;Provisório;8
SP;SRI LANKA;Provisório;3
SP;IÊMEN;Provisório;24
SP;ETIÓPIA;Temporário;6
SP;IRAQUE;Provisório;22
SP;PAÍSES BAIXOS;Provisório;3
SP;ETIÓPIA;Provisório;3
SP;GRÉCIA;Provisório;2
SP;GUATEMALA;Provisório;3
SP;ARMÊNIA;Provisório;5
SP;MÉXICO;Provisório;18
SP;BELARUS;Provisório;4
SP;CROÁCIA;Provisório;5
SP;ITÁLIA;Provisório;9
SP;TAIWAN, PROVINCIA DA CHINA;Temporário;14
SP;HONG-KONG (R.A.E.);Temporário;5
SP;CINGAPURA;Temporário;11
SP;MALI;Temporário;9
SP;GUINÉ EQUATORIAL;Provisório;21
SP;DOMINICA;Residente;11
SP;SOMÁLIA;Provisório;4
SP;GUINÉ EQUATORIAL;Temporário;16
SP;SÉRVIA;Provisório;4
SP;NOVA ZELÂNDIA;Temporário;10
SP;GABÃO;Temporário;6
SP;LETÔNIA;Provisório;2
SP;NICARÁGUA;Temporário;19
SP;CANADÁ;Provisório;2
SP;GUIANA;Provisório;6
SP;TURQUIA;Temporário;27
SP;TAILÂNDIA;Provisório;21
SP;SUDÃO;Temporário;1
SP;PAQUISTÃO;Provisório;26
SP;EGITO;Temporário;6
SP;MYANMAR;Provisório;2
SP;ILHAS BALEARES;Residente;1
SP;UGANDA;Temporário;7
SP;NAMÍBIA;Residente;7
SP;SUDÃO;Provisório;4
SP;BÓSNIA-HERZEGOVINA;Temporário;5
SP;ERITRÉIA;Residente;1
SP;BURKINA FASO;Temporário;4
SP;ESLOVÊNIA;Temporário;3
SP;TRINIDAD E TOBAGO;Provisório;3
SP;MADAGASCAR;Temporário;1
SP;HAITI;Provisório;17
SP;NICARÁGUA;Provisório;3
SP;GUIANA FRANCESA;Provisório;4
SP;ESLOVÁQUIA;Temporário;6
SP;AFRICA DO SUL;Temporário;13
SP;SURINAME;Temporário;3
SP;NACIONALIDADE INDEFINIDA;Provisório;5
SP;SÃO CRISTOVÃO E NEVIS;Residente;8
SP;HONDURAS;Provisório;6
SP;LÍBIA;Provisório;7
SP;ZIMBÁBUE;Temporário;6
SP;CAZAQUISTÃO;Temporário;4
SP;COSTA RICA;Provisório;2
SP;SERRA LEOA;Temporário;1
SP;URUGUAI;Provisório;1
SP;DOMINICA;Temporário;3
SP;INDONÉSIA;Provisório;4
SP;ALEMANHA;Provisório;5
SP;GRANADA;Temporário;1
SP;EL SALVADOR;Provisório;4
SP;JAMAICA;Provisório;5
SP;PANAMÁ;Provisório;1
SP;HUNGRIA;Provisório;2
SP;APÁTRIDA;Temporário;3
SP;QUÊNIA;Provisório;4
SP;SANTA LÚCIA;Temporário;1
SP;NEPAL;Temporário;5
SP;DINAMARCA;Provisório;1
SP;IRAQUE;Temporário;1
SP;MASCATE;Residente;2
SP;FRANÇA;Provisório;3
SP;MAURITÂNIA;Temporário;1
SP;FINLÂNDIA;Temporário;23
SP;BURUNDI;Temporário;2
SP;ZÂMBIA;Provisório;1
SP;BURUNDI;Provisório;1
SP;CROÁCIA;Temporário;10
SP;SAMOA OCIDENTAL;Residente;4
SP;DJIBUTI;Residente;2
SP;ALBÂNIA;Provisório;1
SP;LIBÉRIA;Temporário;1
SP;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
SP;BAHAMA,IS;Temporário;1
SP;CAZAQUISTÃO;Provisório;1
SP;GÂMBIA;Temporário;4
SP;LETÔNIA;Temporário;5
SP;GUIANA FRANCESA;Temporário;2
SP;BAREINE;Temporário;1
SP;UZBEQUISTÃO;Temporário;1
SP;BRUNEI;Residente;1
SP;NAMÍBIA;Temporário;1
SP;INFNI;Residente;2
SP;CHIPRE;Temporário;1
SP;ARÁBIA SAUDITA;Temporário;1
SP;LUXEMBURGO;Temporário;1
SP;TURCAS E CAICOS;Residente;1
SP;GAZA;Residente;1
SP;COMORES;Residente;1
SP;BÓSNIA-HERZEGOVINA;Provisório;1
SP;MALAVI;Provisório;1
SP;MOLDOVA;Provisório;1
SP;DOMINICA;Provisório;1
SP;QUIRGUISTÃO;Provisório;1
SP;TAIWAN, PROVINCIA DA CHINA;Provisório;1
SP;IÊMEN;Temporário;1
SP;AUSTRÁLIA;Provisório;1
RJ;CUBA;Residente;705
RJ;BULGÁRIA;Residente;34
RJ;PORTUGAL;Residente;70284
RJ;ARGENTINA;Residente;13108
RJ;EQUADOR;Temporário;463
RJ;ESTADOS UNIDOS;Residente;5469
RJ;ALEMANHA;Residente;3718
RJ;REINO UNIDO;Residente;2515
RJ;SUÉCIA;Temporário;47
RJ;RÚSSIA;Residente;658
RJ;ESPANHA;Residente;8075
RJ;ESPANHA;Temporário;138
RJ;CHILE;Residente;2759
RJ;AUSTRIA;Residente;516
RJ;PERU;Residente;2672
RJ;ANGOLA;Residente;2430
RJ;UCRÂNIA;Temporário;181
RJ;URUGUAI;Residente;2082
RJ;TCHECOSLOVAQUIA;Residente;48
RJ;BÉLGICA;Residente;572
RJ;COLÔMBIA;Residente;2766
RJ;BOLÍVIA;Temporário;189
RJ;GUINÉ BISSAU;Residente;85
RJ;ITÁLIA;Residente;8351
RJ;DINAMARCA;Residente;338
RJ;BOLÍVIA;Residente;1477
RJ;VENEZUELA;Temporário;1760
RJ;CHINA;Residente;6057
RJ;PARAGUAI;Residente;672
RJ;SUÍCA;Residente;1192
RJ;PAÍSES BAIXOS;Residente;1102
RJ;FRANÇA;Residente;5523
RJ;CANADÁ;Residente;576
RJ;COLÔMBIA;Provisório;105
RJ;MARROCOS;Residente;114
RJ;TURQUIA;Temporário;83
RJ;NOVA ZELÂNDIA;Residente;83
RJ;MÉXICO;Residente;763
RJ;EGITO;Residente;94
RJ;ITÁLIA;Temporário;203
RJ;INDIA;Temporário;462
RJ;PERU;Temporário;757
RJ;FRANÇA;Temporário;858
RJ;CHILE;Temporário;518
RJ;ESTADOS UNIDOS;Temporário;701
RJ;GANA;Residente;99
RJ;SUÉCIA;Residente;496
RJ;POLÔNIA;Temporário;489
RJ;INDIA;Residente;319
RJ;NORUEGA;Temporário;452
RJ;ARGENTINA;Temporário;281
RJ;VENEZUELA;Residente;2652
RJ;EQUADOR;Residente;558
RJ;CAMARÕES;Residente;44
RJ;IRAQUE;Residente;57
RJ;COLÔMBIA;Temporário;1171
RJ;SERVIA E MONTENEGRO;Residente;96
RJ;IRÃ;Temporário;22
RJ;COSTA RICA;Residente;92
RJ;IRLANDA;Residente;160
RJ;UCRÂNIA;Provisório;3
RJ;SÍRIA;Residente;551
RJ;JAPÃO;Residente;2302
RJ;FINLÂNDIA;Residente;142
RJ;FILIPINAS;Temporário;1337
RJ;SENEGAL;Residente;322
RJ;REINO UNIDO;Temporário;876
RJ;RÚSSIA;Temporário;188
RJ;PANAMÁ;Residente;104
RJ;CONGO;Residente;348
RJ;JAPÃO;Temporário;107
RJ;EGITO;Temporário;8
RJ;APÁTRIDA;Residente;109
RJ;UCRÂNIA;Residente;79
RJ;UNIÃO SOVIÉTICA;Residente;19
RJ;QUIRGUISTÃO;Residente;5
RJ;LÍBANO;Residente;638
RJ;ROMÊNIA;Residente;194
RJ;HAITI;Temporário;280
RJ;MÉXICO;Temporário;227
RJ;NORUEGA;Residente;569
RJ;CROÁCIA;Temporário;94
RJ;MOÇAMBIQUE;Residente;59
RJ;VENEZUELA;Provisório;436
RJ;EL SALVADOR;Residente;59
RJ;CABO VERDE;Residente;136
RJ;PORTUGAL;Temporário;189
RJ;ISRAEL;Residente;249
RJ;CHINA;Temporário;187
RJ;POLÔNIA;Residente;484
RJ;FILIPINAS;Residente;193
RJ;CANADÁ;Temporário;111
RJ;CAMARÕES;Provisório;4
RJ;RÚSSIA;Provisório;56
RJ;MOÇAMBIQUE;Temporário;79
RJ;ISRAEL;Temporário;12
RJ;MADAGASCAR;Residente;3
RJ;HAITI;Residente;1727
RJ;MALÁSIA;Temporário;180
RJ;PARAGUAI;Temporário;102
RJ;ARMÊNIA;Residente;11
RJ;HUNGRIA;Residente;153
RJ;GRÉCIA;Residente;275
RJ;RUANDA;Temporário;1
RJ;AFRICA DO SUL;Residente;151
RJ;ANGOLA;Provisório;167
RJ;TURQUIA;Residente;105
RJ;BÉLGICA;Temporário;56
RJ;PAÍSES BAIXOS;Temporário;164
RJ;QUÊNIA;Residente;11
RJ;TRINIDAD E TOBAGO;Residente;40
RJ;ALEMANHA;Temporário;261
RJ;GUINÉ BISSAU;Provisório;4
RJ;ANGOLA;Temporário;157
RJ;CUBA;Provisório;138
RJ;DINAMARCA;Temporário;96
RJ;CORÉIA DO SUL;Residente;235
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;141
RJ;GUATEMALA;Temporário;5
RJ;INDONÉSIA;Temporário;70
RJ;GUIANA FRANCESA;Residente;38
RJ;REP. DOMINICANA;Temporário;71
RJ;MALÁSIA;Residente;57
RJ;AUSTRÁLIA;Residente;297
RJ;AFEGANISTÃO;Temporário;107
RJ;ROMÊNIA;Temporário;103
RJ;EQUADOR;Provisório;6
RJ;AFEGANISTÃO;Provisório;12
RJ;JORDÂNIA;Residente;60
RJ;TAILÂNDIA;Residente;33
RJ;PERU;Provisório;7
RJ;CORÉIA DO SUL;Temporário;21
RJ;GUIANA;Residente;3
RJ;MÉXICO;Provisório;6
RJ;PAQUISTÃO;Residente;75
RJ;AFRICA DO SUL;Temporário;92
RJ;ESTÔNIA;Residente;27
RJ;PALESTINA;Provisório;2
RJ;ARÁBIA SAUDITA;Residente;8
RJ;REP. DOMINICANA;Residente;78
RJ;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
RJ;LETÔNIA;Residente;18
RJ;COSTA DO MARFIM;Residente;16
RJ;VIETNAM DO NORTE;Residente;6
RJ;LITUÂNIA;Temporário;32
RJ;GABÃO;Temporário;26
RJ;LITUÂNIA;Residente;72
RJ;NIGÉRIA;Residente;194
RJ;NICARÁGUA;Residente;79
RJ;CINGAPURA;Residente;50
RJ;FINLÂNDIA;Temporário;33
RJ;AUSTRIA;Temporário;29
RJ;FILIPINAS;Provisório;10
RJ;SÍRIA;Provisório;2
RJ;ARGÉLIA;Residente;40
RJ;NAMÍBIA;Residente;3
RJ;BANGLADESH;Temporário;14
RJ;ARGENTINA;Provisório;11
RJ;REPÚBLICA TCHECA;Residente;55
RJ;INDONÉSIA;Residente;49
RJ;MARROCOS;Provisório;14
RJ;CUBA;Temporário;59
RJ;GRÉCIA;Temporário;15
RJ;LÍBANO;Provisório;2
RJ;JAMAICA;Residente;5
RJ;ESTADOS UNIDOS;Provisório;4
RJ;IRÃ;Residente;93
RJ;SENEGAL;Temporário;36
RJ;TAILÂNDIA;Temporário;82
RJ;LETÔNIA;Temporário;38
RJ;SUÍCA;Temporário;34
RJ;LIBÉRIA;Residente;21
RJ;IRÃ;Provisório;7
RJ;CROÁCIA;Residente;37
RJ;BÓSNIA-HERZEGOVINA;Residente;4
RJ;ESLOVÁQUIA;Residente;18
RJ;MARROCOS;Temporário;5
RJ;GUATEMALA;Residente;58
RJ;IÊMEN;Provisório;1
RJ;ISLÂNDIA;Temporário;1
RJ;SAO TOMÉ E PRÍNCIPE;Residente;22
RJ;HONDURAS;Temporário;21
RJ;COSTA RICA;Temporário;10
RJ;IRLANDA;Temporário;34
RJ;BURKINA FASO;Residente;7
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;26
RJ;BELARUS;Residente;27
RJ;HONDURAS;Provisório;1
RJ;HONDURAS;Residente;48
RJ;JAMAICA;Temporário;15
RJ;BENIN;Residente;34
RJ;ESLOVÊNIA;Residente;19
RJ;CABO VERDE;Provisório;1
RJ;NIGÉRIA;Temporário;33
RJ;AUSTRÁLIA;Temporário;41
RJ;TUNÍSIA;Temporário;3
RJ;PORTUGAL;Provisório;4
RJ;ZÂMBIA;Residente;4
RJ;GUIANA;Temporário;4
RJ;URUGUAI;Temporário;17
RJ;PORTO RICO;Residente;6
RJ;MALTA;Temporário;4
RJ;ALBÂNIA;Residente;7
RJ;SÉRVIA;Residente;34
RJ;LUXEMBURGO;Residente;13
RJ;ZIMBÁBUE;Provisório;1
RJ;REPÚBLICA TCHECA;Temporário;8
RJ;BELARUS;Provisório;3
RJ;MALTA;Residente;5
RJ;REP. DOMINICANA;Provisório;5
RJ;AFEGANISTÃO;Residente;13
RJ;KUAITE;Temporário;1
RJ;PAQUISTÃO;Provisório;10
RJ;ANTÍGUA;Residente;1
RJ;BULGÁRIA;Temporário;39
RJ;CABO VERDE;Temporário;16
RJ;HONG-KONG (R.A.E.);Residente;5
RJ;GUINÉ BISSAU;Temporário;18
RJ;CAZAQUISTÃO;Residente;15
RJ;ESLOVÁQUIA;Temporário;5
RJ;LÍBANO;Temporário;7
RJ;HUNGRIA;Temporário;4
RJ;PARAGUAI;Provisório;2
RJ;TUNÍSIA;Residente;39
RJ;EL SALVADOR;Temporário;5
RJ;NOVA ZELÂNDIA;Temporário;10
RJ;TOGO;Temporário;3
RJ;GEÓRGIA;Temporário;4
RJ;MADAGASCAR;Temporário;1
RJ;CINGAPURA;Temporário;41
RJ;SURINAME;Residente;3
RJ;AZERBAIJÃO;Temporário;8
RJ;CHILE;Provisório;2
RJ;ARMÊNIA;Temporário;4
RJ;GANA;Provisório;2
RJ;URUGUAI;Provisório;1
RJ;ALEMANHA;Provisório;2
RJ;BANGLADESH;Provisório;2
RJ;TRINIDAD E TOBAGO;Temporário;7
RJ;SRI LANKA;Residente;9
RJ;PALESTINA;Residente;21
RJ;NIGÉRIA;Provisório;11
RJ;PAQUISTÃO;Temporário;11
RJ;LIECHTENSTEIN;Residente;8
RJ;FIJI, ILHAS;Temporário;2
RJ;ANDORRA;Residente;2
RJ;ZIMBÁBUE;Residente;10
RJ;SÉRVIA;Temporário;7
RJ;LÍBIA;Residente;16
RJ;SAO TOMÉ E PRÍNCIPE;Temporário;6
RJ;GUINÉ EQUATORIAL;Temporário;12
RJ;BOLÍVIA;Provisório;7
RJ;GUINÉ;Provisório;4
RJ;TREGUA, ESTADO;Residente;1
RJ;GANA;Temporário;43
RJ;CONGO;Temporário;31
RJ;VIETINA;Residente;19
RJ;SÍRIA;Temporário;8
RJ;PORTO RICO;Temporário;1
RJ;FIJI, ILHAS;Residente;1
RJ;MOLDOVA;Residente;11
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;12
RJ;ISLÂNDIA;Residente;8
RJ;FRANÇA;Provisório;2
RJ;BULGÁRIA;Provisório;1
RJ;SUAZILÂNDIA;Residente;1
RJ;QUÊNIA;Temporário;6
RJ;TOGO;Provisório;2
RJ;PANAMÁ;Temporário;11
RJ;TURQUIA;Provisório;4
RJ;SRI LANKA;Temporário;1
RJ;GUINÉ EQUATORIAL;Provisório;2
RJ;VIETINA;Temporário;7
RJ;BARBADOS;Residente;5
RJ;TOGO;Residente;29
RJ;CAZAQUISTÃO;Temporário;5
RJ;PAÍSES BAIXOS;Provisório;4
RJ;ZIMBÁBUE;Temporário;1
RJ;CHIPRE;Temporário;1
RJ;CORÉIA DO SUL;Provisório;2
RJ;UZBEQUISTÃO;Residente;8
RJ;POLÔNIA;Residente;1
RJ;BARBADOS;Temporário;2
RJ;TUNÍSIA;Provisório;2
