UF;NACIONALIDADE;CLASSIFICACAO;QTD
SP;PAÍSES BAIXOS;Provisório;2
SP;MADAGASCAR;Temporário;1
SP;QUÊNIA;Provisório;8
SP;NEPAL;Provisório;4
SP;IRÃ;Provisório;53
SP;SUÍCA;Temporário;40
SP;CROÁCIA;Provisório;5
SP;RÚSSIA;Provisório;35
SP;BURKINA FASO;Provisório;44
SP;DOMINICA;Residente;8
SP;EL SALVADOR;Provisório;10
SP;TUNÍSIA;Provisório;64
SP;GUIANA;Provisório;2
SP;ISRAEL;Temporário;27
SP;PARAGUAI;Provisório;11
SP;SRI LANKA;Temporário;10
SP;GUINÉ;Provisório;62
SP;TAILÂNDIA;Provisório;23
SP;JAMAICA;Temporário;13
SP;SENEGAL;Provisório;46
SP;BANGLADESH;Provisório;182
SP;ETIÓPIA;Provisório;5
SP;GÂMBIA;Temporário;4
SP;TANZÂNIA;Provisório;30
SP;NICARÁGUA;Provisório;4
SP;ERITRÉIA;Provisório;2
SP;MAURITÂNIA;Provisório;19
SP;URUGUAI;Temporário;33
SP;SURINAME;Provisório;4
SP;HAITI;Provisório;33
SP;MALÁSIA;Provisório;4
SP;TOGO;Provisório;35
SP;SUDÃO;Temporário;2
SP;REPÚBLICA TCHECA;Temporário;12
SP;INDIA;Provisório;34
SP;LÍBANO;Temporário;55
SP;NIGÉRIA;Temporário;80
SP;DJIBUTI;Residente;5
SP;MALI;Temporário;14
SP;EGITO;Provisório;53
SP;ARMÊNIA;Provisório;4
SP;NICARÁGUA;Temporário;21
SP;HONDURAS;Provisório;4
SP;MALI;Provisório;44
SP;CHADE;Provisório;3
SP;SÉRVIA;Provisório;5
SP;MYANMAR;Provisório;1
SP;UCRÂNIA;Temporário;126
SP;NAMÍBIA;Residente;6
SP;GUINÉ EQUATORIAL;Temporário;11
SP;ALEMANHA;Provisório;8
SP;SERRA LEOA;Provisório;9
SP;MALÁSIA;Temporário;54
SP;CHADE;Temporário;3
SP;QUÊNIA;Temporário;16
SP;UGANDA;Temporário;6
SP;INDONÉSIA;Temporário;14
SP;NAMÍBIA;Provisório;8
SP;MÉXICO;Provisório;11
SP;GRÉCIA;Provisório;1
SP;LÍBIA;Provisório;12
SP;VIETINA;Temporário;9
SP;SÍRIA;Temporário;42
SP;PAQUISTÃO;Provisório;24
SP;CATAR;Residente;2
SP;SOMÁLIA;Provisório;1
SP;GABÃO;Temporário;6
SP;CINGAPURA;Temporário;20
SP;GUINÉ;Temporário;4
SP;TANZÂNIA;Temporário;5
SP;SÃO CRISTOVÃO E NEVIS;Residente;4
SP;NACIONALIDADE INDEFINIDA;Provisório;7
SP;MASCATE;Residente;2
SP;SUDÃO;Provisório;4
SP;BULGÁRIA;Temporário;2
SP;APÁTRIDA;Temporário;4
SP;AUSTRIA;Temporário;28
SP;EGITO;Temporário;7
SP;TAILÂNDIA;Temporário;9
SP;JORDÂNIA;Provisório;6
SP;IRAQUE;Provisório;3
SP;BAREINE;Temporário;1
SP;GUATEMALA;Provisório;2
SP;IRAQUE;Temporário;2
SP;MALAVI;Provisório;2
SP;TUNÍSIA;Temporário;9
SP;JORDÂNIA;Temporário;4
SP;UZBEQUISTÃO;Temporário;1
SP;MAURITÂNIA;Temporário;1
SP;ARMÊNIA;Temporário;2
SP;UGANDA;Provisório;2
SP;COMORES;Residente;1
SP;TONGA;Temporário;2
SP;ESTÔNIA;Temporário;5
SP;ARGÉLIA;Provisório;7
SP;LETÔNIA;Temporário;5
SP;REINO UNIDO;Provisório;3
SP;ITÁLIA;Provisório;8
SP;NOVA ZELÂNDIA;Temporário;4
SP;HUNGRIA;Temporário;7
SP;ESLOVÁQUIA;Temporário;7
SP;ALBÂNIA;Provisório;1
SP;SRI LANKA;Provisório;2
SP;SUÍCA;Provisório;1
SP;NEPAL;Temporário;5
SP;EQUADOR;Provisório;3
SP;OMÃ, SULTANATO DE;Temporário;1
SP;GUIANA;Temporário;3
SP;ESLOVÊNIA;Provisório;2
SP;BELARUS;Provisório;4
SP;GUINÉ EQUATORIAL;Provisório;6
SP;SANTA LÚCIA;Temporário;1
SP;TRINIDAD E TOBAGO;Temporário;2
SP;HUNGRIA;Provisório;4
SP;ZÂMBIA;Temporário;1
SP;PANAMÁ;Provisório;3
SP;GÂMBIA;Provisório;10
SP;KUAITE;Temporário;1
SP;BURUNDI;Provisório;2
SP;GRANADA;Provisório;1
SP;LUXEMBURGO;Temporário;1
SP;PALESTINA;Temporário;1
SP;ISRAEL;Provisório;2
SP;TURCOMENISTÃO;Residente;2
SP;HONG-KONG (R.A.E.);Temporário;4
SP;CAZAQUISTÃO;Temporário;1
SP;SURINAME;Temporário;2
SP;FINLÂNDIA;Temporário;27
SP;LITUÂNIA;Temporário;3
SP;IÊMEN;Temporário;1
SP;QUIRGUISTÃO;Provisório;1
SP;TRINIDAD E TOBAGO;Provisório;2
SP;CANADÁ;Provisório;1
SP;SÉRVIA;Temporário;4
SP;BOTSUANA;Provisório;1
SP;ESLOVÊNIA;Temporário;2
SP;BURUNDI;Temporário;2
SP;HONG-KONG (R.A.E.);Provisório;1
SP;ZIMBÁBUE;Provisório;1
SP;BELIZE;Provisório;1
SP;ZIMBÁBUE;Temporário;7
SP;COSTA RICA;Provisório;3
SP;GRANADA;Temporário;2
SP;SAN MARINO;Temporário;1
SP;CROÁCIA;Temporário;14
SP;LIBÉRIA;Provisório;1
SP;CAZAQUISTÃO;Provisório;7
SP;INDONÉSIA;Provisório;2
SP;GRANADA;Residente;4
SP;ANDORRA;Residente;4
SP;GUINÉ EQUATORIAL;Residente;2
SP;ILHAS BALEARES;Residente;1
SP;BAREINE;Residente;1
SP;BRUNEI;Residente;1
SP;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
SP;REP. MONTENEGRO;Residente;3
SP;RUANDA;Temporário;1
AM;VENEZUELA;Provisório;9188
AM;PERU;Residente;3613
AM;VENEZUELA;Temporário;22895
AM;VENEZUELA;Residente;8390
AM;MÉXICO;Residente;71
AM;ITÁLIA;Residente;283
AM;POLÔNIA;Temporário;2
AM;JAPÃO;Residente;994
AM;BOLÍVIA;Residente;182
AM;HAITI;Residente;1582
AM;GUIANA FRANCESA;Residente;95
AM;PORTUGAL;Residente;599
AM;BÉLGICA;Residente;23
AM;NIGÉRIA;Residente;22
AM;CUBA;Residente;409
AM;ESPANHA;Residente;155
AM;FINLÂNDIA;Residente;19
AM;COLÔMBIA;Residente;2630
AM;HAITI;Temporário;440
AM;MARROCOS;Residente;14
AM;CUBA;Provisório;129
AM;ESTADOS UNIDOS;Residente;751
AM;FRANÇA;Residente;132
AM;COLÔMBIA;Temporário;575
AM;CORÉIA DO SUL;Residente;492
AM;REINO UNIDO;Residente;94
AM;ARGENTINA;Residente;149
AM;INDIA;Residente;89
AM;LÍBANO;Residente;44
AM;CANADÁ;Residente;51
AM;ALEMANHA;Residente;137
AM;MOÇAMBIQUE;Residente;12
AM;GUIANA;Provisório;4
AM;CHINA;Residente;387
AM;GANA;Residente;15
AM;CABO VERDE;Residente;4
AM;DINAMARCA;Residente;7
AM;PAÍSES BAIXOS;Residente;61
AM;EQUADOR;Residente;34
AM;GUIANA;Temporário;6
AM;HONDURAS;Provisório;1
AM;CHILE;Temporário;5
AM;HONDURAS;Residente;11
AM;EL SALVADOR;Residente;14
AM;PERU;Temporário;192
AM;SUÍCA;Residente;86
AM;AUSTRIA;Residente;13
AM;BELARUS;Residente;8
AM;COLÔMBIA;Provisório;150
AM;ROMÊNIA;Residente;10
AM;PERU;Provisório;37
AM;LÍBANO;Provisório;2
AM;PAQUISTÃO;Residente;16
AM;CHINA;Temporário;47
AM;HONDURAS;Temporário;5
AM;CONGO;Residente;6
AM;UGANDA;Residente;2
AM;ARGENTINA;Provisório;2
AM;ESTADOS UNIDOS;Temporário;53
AM;FINLÂNDIA;Temporário;4
AM;CHILE;Residente;123
AM;URUGUAI;Residente;58
AM;REP. MONTENEGRO;Provisório;1
AM;FILIPINAS;Residente;21
AM;GABÃO;Temporário;1
AM;LIBÉRIA;Residente;1
AM;JORDÂNIA;Residente;44
AM;SENEGAL;Residente;7
AM;REPÚBLICA TCHECA;Residente;2
AM;PAÍSES BAIXOS;Temporário;6
AM;ARGÉLIA;Residente;6
AM;TAILÂNDIA;Residente;27
AM;GRANADA;Residente;1
AM;MOÇAMBIQUE;Temporário;7
AM;JAPÃO;Temporário;64
AM;BULGÁRIA;Residente;25
AM;COSTA RICA;Residente;12
AM;CROÁCIA;Temporário;1
AM;GUIANA;Residente;23
AM;PARAGUAI;Residente;37
AM;IRLANDA;Residente;12
AM;ARGENTINA;Temporário;12
AM;TRINIDAD E TOBAGO;Residente;3
AM;INDIA;Temporário;7
AM;RUANDA;Residente;1
AM;GRÉCIA;Residente;15
AM;GUATEMALA;Residente;5
AM;REP. DOMINICANA;Residente;28
AM;PALESTINA;Residente;38
AM;AUSTRÁLIA;Residente;9
AM;QUÊNIA;Residente;3
AM;NACIONALIDADE INDEFINIDA;Provisório;1
AM;AFRICA DO SUL;Temporário;6
AM;POLÔNIA;Residente;21
AM;BOLÍVIA;Temporário;15
AM;PORTUGAL;Provisório;5
AM;BANGLADESH;Provisório;2
AM;CONGO;Temporário;3
AM;CAMARÕES;Temporário;2
AM;NOVA ZELÂNDIA;Residente;3
AM;PANAMÁ;Residente;8
AM;EGITO;Residente;13
AM;IRÃ;Residente;7
AM;TANZÂNIA;Temporário;1
AM;REINO UNIDO;Temporário;4
AM;SRI LANKA;Residente;1
AM;CORÉIA DO SUL;Temporário;7
AM;ESPANHA;Temporário;4
AM;MALAVI;Temporário;1
AM;UCRÂNIA;Residente;6
AM;ALEMANHA;Temporário;3
AM;FILIPINAS;Temporário;10
AM;MAURÍCIO;Residente;1
AM;BENIN;Temporário;4
AM;REP. DOMINICANA;Provisório;4
AM;NIGÉRIA;Temporário;2
AM;IRAQUE;Residente;1
AM;PORTO RICO;Residente;2
AM;ARGÉLIA;Provisório;4
AM;MÉXICO;Temporário;13
AM;ANGOLA;Residente;6
AM;GANA;Provisório;1
AM;JORDÂNIA;Provisório;2
AM;LITUÂNIA;Residente;2
AM;HONG-KONG (R.A.E.);Residente;1
AM;BANGLADESH;Temporário;1
AM;CINGAPURA;Residente;1
AM;AFEGANISTÃO;Residente;1
AM;RÚSSIA;Residente;13
AM;CAMARÕES;Residente;4
AM;HAITI;Provisório;10
AM;FRANÇA;Temporário;9
AM;SUÉCIA;Residente;9
AM;NORUEGA;Residente;2
AM;ISRAEL;Residente;13
AM;BENIN;Provisório;2
AM;CUBA;Temporário;19
AM;BARBADOS;Residente;2
AM;SÍRIA;Residente;13
AM;VIETINA;Temporário;2
AM;ITÁLIA;Temporário;3
AM;PORTUGAL;Temporário;2
AM;TANZÂNIA;Residente;2
AM;BOLÍVIA;Provisório;5
AM;EQUADOR;Temporário;4
AM;FILIPINAS;Provisório;3
AM;EL SALVADOR;Provisório;2
AM;PARAGUAI;Provisório;1
AM;TUNÍSIA;Residente;1
AM;BANGLADESH;Residente;4
AM;EQUADOR;Provisório;1
AM;SERVIA E MONTENEGRO;Residente;1
AM;APÁTRIDA;Residente;1
AM;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;2
AM;NEPAL;Residente;2
AM;COSTA RICA;Temporário;2
AM;TOGO;Residente;3
AM;SUÉCIA;Temporário;1
AM;FRANÇA;Provisório;1
AM;ESLOVÊNIA;Residente;2
AM;AZERBAIJÃO;Provisório;1
AM;PAPUA, NOVA GUINÉ;Residente;1
AM;LETÔNIA;Residente;1
AM;ALEMANHA;Provisório;1
AM;CHILE;Provisório;2
AM;TRINIDAD E TOBAGO;Provisório;1
AM;PALESTINA;Provisório;2
AM;TURQUIA;Provisório;2
AM;GUINÉ BISSAU;Temporário;5
AM;GUINÉ BISSAU;Residente;2
AM;VIETINA;Residente;1
AM;NICARÁGUA;Residente;3
AM;SURINAME;Residente;2
AM;ESLOVÊNIA;Provisório;1
AM;NICARÁGUA;Temporário;2
AM;MOÇAMBIQUE;Provisório;1
AM;EGITO;Provisório;1
AM;TURQUIA;Residente;6
AM;GUATEMALA;Temporário;2
AM;CHINA;Provisório;1
AM;UCRÂNIA;Provisório;1
AM;HUNGRIA;Residente;8
AM;MARROCOS;Temporário;1
AM;BENIN;Residente;3
AM;BURKINA FASO;Temporário;1
AM;TAIWAN, PROVINCIA DA CHINA;Provisório;1
AM;REP. DOMINICANA;Temporário;1
AM;DINAMARCA;Provisório;1
AM;UNIÃO SOVIÉTICA;Residente;1
AM;URUGUAI;Provisório;1
AM;TAIWAN, PROVINCIA DA CHINA;Residente;3
AM;AUSTRÁLIA;Temporário;1
AM;NIGÉRIA;Provisório;3
AM;PAQUISTÃO;Provisório;1
AM;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;1
AM;FIJI, ILHAS;Residente;1
AM;PAQUISTÃO;Temporário;1
AM;AFRICA DO SUL;Residente;1
AM;MALÁSIA;Residente;2
AM;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
AM;EL SALVADOR;Temporário;1
AM;SÃO CRISTOVÃO E NEVIS;Residente;1
AM;TIMOR LESTE;Residente;1
AM;POLÔNIA;Provisório;1
AM;QUÊNIA;Temporário;2
AM;VATICANO;Residente;1
AM;GUAM;Residente;1
AM;CROÁCIA;Residente;1
AM;ANGOLA;Temporário;2
AM;GANA;Temporário;3
AM;CORÉIA DO SUL;Provisório;1
AM;INDONÉSIA;Residente;1
AM;ESLOVÁQUIA;Residente;1
AM;MARROCOS;Provisório;1
AM;CABO VERDE;Temporário;1
AM;BAHAMA,IS;Residente;1
AM;PARAGUAI;Temporário;1
RJ;ESTADOS UNIDOS;Residente;5383
RJ;PORTUGAL;Residente;70812
RJ;COLÔMBIA;Residente;2644
RJ;SUÍCA;Residente;1176
RJ;CUBA;Residente;643
RJ;HAITI;Residente;1691
RJ;VENEZUELA;Temporário;1447
RJ;CHINA;Residente;6036
RJ;REINO UNIDO;Temporário;647
RJ;DINAMARCA;Residente;333
RJ;ARGENTINA;Residente;12051
RJ;FILIPINAS;Residente;187
RJ;FRANÇA;Residente;5449
RJ;SÍRIA;Residente;528
