UF;NACIONALIDADE;CLASSIFICACAO;QTD
SP;EQUADOR;Residente;1691
SP;CABO VERDE;Residente;306
SP;HONDURAS;Residente;121
SP;EGITO;Residente;754
SP;RÚSSIA;Residente;833
SP;IRÃ;Residente;368
SP;FILIPINAS;Residente;506
SP;ANGOLA;Residente;4445
SP;MARROCOS;Residente;476
SP;LIBÉRIA;Residente;28
SP;HAITI;Residente;26224
SP;PERU;Temporário;1702
SP;COSTA RICA;Residente;270
SP;BAHAMA,IS;Residente;4
SP;NICARÁGUA;Residente;162
SP;NOVA ZELÂNDIA;Residente;142
SP;SAO TOMÉ E PRÍNCIPE;Residente;19
SP;GUIANA FRANCESA;Residente;81
SP;KUAITE;Residente;6
SP;GUATEMALA;Residente;208
SP;UNIÃO SOVIÉTICA;Residente;63
SP;PALESTINA;Residente;398
SP;TURQUIA;Residente;455
SP;VIETINA;Residente;66
SP;ARGÉLIA;Residente;93
SP;CONGO;Residente;628
SP;LETÔNIA;Residente;193
SP;SURINAME;Residente;20
SP;TCHECOSLOVAQUIA;Residente;115
SP;TRINIDAD E TOBAGO;Residente;26
SP;TUNÍSIA;Residente;145
SP;REP. DOMINICANA;Residente;356
SP;TOGO;Residente;146
SP;TANZÂNIA;Residente;78
SP;CABO VERDE;Provisório;28
SP;BURUNDI;Residente;26
SP;ESLOVÁQUIA;Residente;63
SP;SUDÃO;Residente;60
SP;CABO VERDE;Temporário;51
SP;QUÊNIA;Residente;51
SP;BENIN;Residente;129
SP;BELARUS;Residente;39
SP;SERRA LEOA;Residente;135
SP;GANA;Residente;348
SP;CHILE;Temporário;474
SP;PARAGUAI;Temporário;1006
SP;MALÁSIA;Residente;96
SP;PAQUISTÃO;Residente;516
SP;ARGENTINA;Temporário;323
SP;ARÁBIA SAUDITA;Residente;34
SP;SENEGAL;Residente;2085
SP;JAPÃO;Temporário;418
SP;COSTA DO MARFIM;Residente;78
SP;CHINA;Temporário;1053
SP;IÊMEN;Residente;150
SP;SÃO VICENTE E GRANADINAS;Residente;4
SP;MOÇAMBIQUE;Provisório;46
SP;ZÂMBIA;Residente;12
SP;CORÉIA DO SUL;Provisório;75
SP;VIETNAM DO NORTE;Residente;12
SP;CUBA;Temporário;173
SP;ESLOVÊNIA;Residente;38
SP;INDIA;Temporário;275
SP;AZERBAIJÃO;Residente;5
SP;JAMAICA;Residente;15
SP;TAILÂNDIA;Residente;95
SP;SOMÁLIA;Residente;9
SP;ITÁLIA;Temporário;281
SP;PORTUGAL;Temporário;201
SP;ESTÔNIA;Residente;62
SP;BOLÍVIA;Provisório;20
SP;TOGO;Temporário;17
SP;MYANMAR;Residente;8
SP;LÍBANO;Provisório;218
SP;MOLDOVA;Residente;14
SP;BANGLADESH;Residente;1080
SP;eritréia;Residente;2
SP;UGANDA;Residente;20
SP;MALTA;Residente;23
SP;ARMÊNIA;Residente;55
SP;SÉRVIA;Residente;77
SP;ALEMANHA;Temporário;305
SP;GÂMBIA;Residente;53
SP;PANAMÁ;Temporário;22
SP;KOSOVO;Residente;2
SP;EQUADOR;Temporário;1133
SP;MAURÍCIO;Residente;28
SP;GUINÉ;Residente;160
SP;COSTA RICA;Temporário;54
SP;TAIWAN, PROVINCIA DA CHINA;Residente;79
SP;QUIRGUISTÃO;Residente;6
SP;GABÃO;Residente;4
SP;MARROCOS;Temporário;9
SP;BOTSUANA;Residente;1
SP;ANGOLA;Temporário;629
SP;ZIMBÁBUE;Residente;12
SP;CHINA;Provisório;761
SP;REINO UNIDO;Temporário;150
SP;ISLÂNDIA;Residente;20
SP;NEPAL;Residente;53
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;159
SP;GUINÉ BISSAU;Provisório;180
SP;CUBA;Provisório;710
SP;GUATEMALA;Temporário;37
SP;ESPANHA;Temporário;275
SP;MOÇAMBIQUE;Temporário;126
SP;ANGOLA;Provisório;3055
SP;EL SALVADOR;Temporário;33
SP;CAZAQUISTÃO;Residente;22
SP;GUIANA;Residente;14
SP;HONG-KONG (R.A.E.);Residente;42
SP;ALBÂNIA;Residente;25
SP;BARBADOS;Residente;2
SP;ILHAS CANARIAS;Residente;8
SP;PORTO RICO;Residente;4
SP;SEYCHELLES;Residente;1
SP;ANTILHAS HOLÂNDESAS;Residente;4
SP;ESPANHA;Provisório;6
SP;NORUEGA;Temporário;12
SP;CORÉIA DO NORTE;Residente;6
SP;AFRICA DO SUL;Provisório;43
SP;GEÓRGIA;Residente;12
SP;BÓSNIA-HERZEGOVINA;Residente;16
SP;CHADE;Residente;6
SP;NIGÉRIA;Provisório;520
SP;CANADÁ;Temporário;55
SP;FILIPINAS;Temporário;131
SP;BURKINA FASO;Residente;58
SP;MALI;Residente;136
SP;LETÔNIA;Provisório;1
SP;GUAM;Residente;4
SP;SRI LANKA;Residente;14
SP;RUANDA;Residente;4
SP;CHIPRE;Residente;14
SP;LIECHTENSTEIN;Residente;7
SP;MACAU (R.A.E.);Residente;4
SP;SAN MARINO;Residente;4
SP;CHILE;Provisório;5
SP;NACIONALIDADE INDEFINIDA;Residente;4
SP;AFEGANISTÃO;Residente;62
SP;ARGENTINA;Provisório;9
SP;SANTA LÚCIA;Residente;2
SP;GANA;Provisório;57
SP;MÉXICO;Temporário;297
SP;GIBRALTAR;Residente;5
SP;VENEZUELA;Temporário;9502
SP;IUGUSLAVIA;Residente;1
SP;PORTUGAL;Provisório;53
SP;CORÉIA DO SUL;Temporário;453
SP;HAITI;Temporário;9443
SP;LÍBIA;Residente;190
SP;TURCOMENISTÃO;Residente;2
SP;UZBEQUISTÃO;Residente;12
SP;GANA;Temporário;20
SP;TURQUIA;Provisório;51
SP;JAMAICA;Temporário;14
SP;MONGÓLIA;Residente;11
SP;REP. MONTENEGRO;Residente;3
SP;AUSTRIA;Temporário;48
SP;CONGO;Provisório;24
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;85
SP;BANGLADESH;Temporário;151
SP;UCRÂNIA;Temporário;107
SP;BENIN;Temporário;56
SP;CONGO;Temporário;12
SP;TANZÂNIA;Temporário;4
SP;TANZÂNIA;Provisório;27
SP;REP. DOMINICANA;Temporário;118
SP;HONDURAS;Temporário;25
SP;SENEGAL;Temporário;90
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;21
SP;TURQUIA;Temporário;40
SP;REP. DOMINICANA;Provisório;54
SP;RÚSSIA;Temporário;71
SP;BAREINE;Residente;1
SP;NIGÉRIA;Temporário;78
SP;EMIRADOS ÁRABES;Residente;14
SP;REPÚBLICA TCHECA;Temporário;14
SP;POLÔNIA;Temporário;53
SP;IRÃ;Temporário;67
SP;URUGUAI;Temporário;30
SP;SÍRIA;Provisório;63
SP;VENEZUELA;Provisório;2193
SP;SUDÃO;Provisório;6
SP;COLÔMBIA;Provisório;40
SP;BANGLADESH;Provisório;218
SP;FILIPINAS;Provisório;75
SP;INDIA;Provisório;39
SP;NACIONALIDADE INDEFINIDA;Provisório;6
SP;SÃO CRISTOVÃO E NEVIS;Residente;4
SP;PAQUISTÃO;Provisório;25
SP;GUINÉ;Provisório;63
SP;MARROCOS;Provisório;235
SP;MAURITÂNIA;Residente;47
SP;ETIÓPIA;Temporário;10
SP;HONG-KONG (R.A.E.);Provisório;2
SP;ISRAEL;Temporário;22
SP;EGITO;Provisório;70
SP;TOGO;Provisório;33
SP;COSTA DO MARFIM;Provisório;30
SP;CAMARÕES;Provisório;73
SP;ESTADOS UNIDOS;Provisório;7
SP;SENEGAL;Provisório;34
SP;HAITI;Provisório;41
SP;IÊMEN;Provisório;19
SP;MAURITÂNIA;Provisório;19
SP;ARGÉLIA;Provisório;7
SP;PALESTINA;Provisório;33
SP;NEPAL;Temporário;8
SP;FINLÂNDIA;Temporário;39
SP;EGITO;Temporário;7
SP;NEPAL;Provisório;6
SP;LÍBANO;Temporário;52
SP;TUNÍSIA;Temporário;9
SP;MALAVI;Provisório;2
SP;DOMINICA;Residente;8
SP;MÉXICO;Provisório;8
SP;IRAQUE;Provisório;3
SP;CAMARÕES;Temporário;31
SP;BAREINE;Temporário;1
SP;DINAMARCA;Temporário;21
SP;PAÍSES BAIXOS;Temporário;50
SP;SÍRIA;Temporário;40
SP;GUATEMALA;Provisório;2
SP;SUÍCA;Temporário;50
SP;AUSTRÁLIA;Temporário;14
SP;GUINÉ BISSAU;Temporário;101
SP;CINGAPURA;Temporário;20
SP;INDONÉSIA;Temporário;16
SP;IRÃ;Provisório;53
SP;AFEGANISTÃO;Temporário;332
SP;TAILÂNDIA;Provisório;22
SP;JORDÂNIA;Provisório;4
SP;COSTA DO MARFIM;Temporário;8
SP;TAIWAN, PROVINCIA DA CHINA;Temporário;9
SP;RÚSSIA;Provisório;29
SP;VIETINA;Temporário;9
SP;ESTÔNIA;Temporário;3
SP;SRI LANKA;Temporário;5
SP;APÁTRIDA;Temporário;4
SP;SUÉCIA;Temporário;103
SP;AFEGANISTÃO;Provisório;245
SP;JORDÂNIA;Temporário;5
SP;COMORES;Residente;1
SP;GÂMBIA;Temporário;7
SP;UGANDA;Provisório;2
SP;UZBEQUISTÃO;Temporário;1
SP;BÉLGICA;Temporário;35
SP;BENIN;Provisório;18
SP;MAURITÂNIA;Temporário;1
SP;TUNÍSIA;Provisório;56
SP;ARMÊNIA;Temporário;1
SP;MACEDÔNIA;Residente;9
SP;LESOTO;Residente;2
SP;SUDÃO;Temporário;3
SP;SERRA LEOA;Temporário;2
SP;BELIZE;Residente;2
SP;BELARUS;Temporário;7
SP;GUINÉ EQUATORIAL;Residente;2
SP;SÉRVIA;Temporário;5
SP;PAQUISTÃO;Temporário;37
SP;REP. CENTRO AFRICANA;Residente;3
SP;LITUÂNIA;Temporário;3
SP;QUÊNIA;Temporário;16
SP;GUINÉ;Temporário;4
SP;GRÉCIA;Temporário;28
SP;ANDORRA;Residente;4
SP;AFRICA DO SUL;Temporário;19
SP;ALBÂNIA;Provisório;1
SP;GÂMBIA;Provisório;9
SP;GABÃO;Temporário;5
SP;ESLOVÁQUIA;Temporário;6
SP;CROÁCIA;Temporário;16
SP;MALI;Temporário;16
SP;ITÁLIA;Provisório;5
SP;PERU;Provisório;10
SP;BURKINA FASO;Temporário;5
SP;GUIANA;Temporário;3
SP;MALI;Provisório;42
SP;SURINAME;Provisório;4
SP;DJIBUTI;Residente;5
SP;SAO TOMÉ E PRÍNCIPE;Temporário;15
SP;SERRA LEOA;Provisório;9
SP;HONG-KONG (R.A.E.);Temporário;4
SP;GRANADA;Temporário;2
SP;INDONÉSIA;Provisório;2
SP;BURKINA FASO;Provisório;44
SP;PARAGUAI;Provisório;9
SP;NICARÁGUA;Temporário;19
SP;ROMÊNIA;Temporário;13
SP;QUÊNIA;Provisório;8
SP;TRINIDAD E TOBAGO;Temporário;2
SP;LIBÉRIA;Provisório;1
SP;LÍBIA;Provisório;12
SP;GUINÉ EQUATORIAL;Provisório;6
SP;CAZAQUISTÃO;Provisório;7
SP;SÉRVIA;Provisório;4
SP;TAILÂNDIA;Temporário;8
SP;UCRÂNIA;Provisório;8
SP;EL SALVADOR;Provisório;9
SP;ETIÓPIA;Provisório;5
SP;ISRAEL;Provisório;3
SP;NÍGER;Residente;2
SP;IRLANDA;Temporário;10
SP;PAÍSES BAIXOS;Provisório;3
SP;CROÁCIA;Provisório;3
SP;SAO TOMÉ E PRÍNCIPE;Provisório;5
SP;BELARUS;Provisório;3
SP;MALÁSIA;Temporário;57
SP;BOTSUANA;Provisório;1
SP;NAMÍBIA;Provisório;7
SP;BURUNDI;Provisório;2
SP;GUINÉ EQUATORIAL;Temporário;7
SP;NAMÍBIA;Residente;6
SP;ESLOVÊNIA;Temporário;2
SP;ZÂMBIA;Provisório;1
SP;BELIZE;Provisório;1
SP;CAMBOJA;Residente;5
SP;ALEMANHA;Provisório;7
SP;HUNGRIA;Provisório;4
SP;LETÔNIA;Temporário;4
SP;BURUNDI;Temporário;2
SP;TRINIDAD E TOBAGO;Provisório;3
SP;ZIMBÁBUE;Provisório;1
SP;CANADÁ;Provisório;1
SP;SURINAME;Temporário;2
SP;MALÁSIA;Provisório;4
SP;NICARÁGUA;Provisório;4
SP;REINO UNIDO;Provisório;3
SP;HUNGRIA;Temporário;6
SP;SUÍCA;Provisório;1
SP;HONDURAS;Provisório;3
SP;CHADE;Provisório;3
SP;ZÂMBIA;Temporário;1
SP;KUAITE;Temporário;1
SP;PANAMÁ;Provisório;3
SP;ESLOVÊNIA;Provisório;1
SP;COSTA RICA;Provisório;3
SP;ZIMBÁBUE;Temporário;8
SP;GUIANA;Provisório;2
SP;SAN MARINO;Temporário;1
SP;UGANDA;Temporário;6
SP;ANTÍGUA;Residente;2
SP;TURCOMENISTÃO;Temporário;3
SP;SANTA LÚCIA;Temporário;1
SP;GRANADA;Provisório;1
SP;TONGA;Temporário;2
SP;FRANÇA;Provisório;1
SP;IRAQUE;Temporário;2
SP;BULGÁRIA;Temporário;2
SP;CATAR;Residente;2
SP;ERITRÉIA;Provisório;2
SP;SOMÁLIA;Provisório;1
SP;ARMÊNIA;Provisório;4
SP;GRÉCIA;Provisório;1
SP;GEÓRGIA;Provisório;1
SP;GABÃO;Provisório;1
SP;CHADE;Temporário;3
SP;MADAGASCAR;Temporário;1
SP;MYANMAR;Provisório;1
SP;LUXEMBURGO;Temporário;1
SP;BHUTAN;Residente;4
SP;BUTÃO;Residente;7
SP;PANAMÁ, ZONA DO CANAL;Residente;3
SP;BERMUDAS;Residente;2
SP;ASHMORE E CARTIER;Residente;1
SP;TIMOR LESTE;Residente;2
SP;MALAVI;Residente;4
SP;GRANADA;Residente;4
SP;NAMÍBIA;Temporário;2
SP;INFNI;Residente;2
SP;TURCAS E CAICOS;Residente;1
SP;ILHAS BALEARES;Residente;1
SP;BRUNEI;Residente;1
SP;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
SP;KABARDINO BALKAR;Residente;1
SP;MASCATE;Residente;2
SP;TONGA;Residente;1
SP;GAZA;Residente;1
RJ;IRÃ;Residente;87
RJ;DINAMARCA;Temporário;61
RJ;NORUEGA;Residente;551
RJ;VENEZUELA;Temporário;1336
RJ;ARGENTINA;Residente;11789
RJ;REINO UNIDO;Residente;2499
RJ;PORTUGAL;Residente;70892
RJ;ESTADOS UNIDOS;Residente;5367
RJ;COLÔMBIA;Temporário;1029
RJ;INDIA;Temporário;280
RJ;VENEZUELA;Residente;2234
RJ;ESPANHA;Temporário;119
RJ;PERU;Residente;2598
RJ;FRANÇA;Residente;5433
RJ;PAÍSES BAIXOS;Residente;1098
RJ;FILIPINAS;Residente;185
RJ;NORUEGA;Temporário;336
RJ;PAÍSES BAIXOS;Temporário;129
RJ;ITÁLIA;Residente;8368
RJ;LITUÂNIA;Temporário;25
RJ;FRANÇA;Temporário;693
RJ;CHILE;Temporário;415
RJ;ALEMANHA;Residente;3676
RJ;MÉXICO;Temporário;206
RJ;ESPANHA;Residente;8116
RJ;COLÔMBIA;Residente;2628
RJ;CHILE;Residente;2709
RJ;REINO UNIDO;Temporário;617
RJ;CHINA;Residente;6038
RJ;SENEGAL;Temporário;29
RJ;BÉLGICA;Temporário;47
RJ;BOLÍVIA;Temporário;180
RJ;MALÁSIA;Temporário;106
RJ;PARAGUAI;Temporário;87
RJ;ESTADOS UNIDOS;Temporário;609
RJ;CINGAPURA;Residente;50
RJ;SUÍCA;Residente;1173
RJ;MALÁSIA;Residente;52
RJ;CANADÁ;Residente;559
RJ;UCRÂNIA;Temporário;117
RJ;URUGUAI;Residente;1971
RJ;ANGOLA;Residente;2285
RJ;HAITI;Residente;1674
RJ;INDONÉSIA;Temporário;92
RJ;BOLÍVIA;Residente;1427
RJ;AFRICA DO SUL;Temporário;92
RJ;BÉLGICA;Residente;573
RJ;FILIPINAS;Temporário;922
RJ;POLÔNIA;Temporário;387
RJ;CANADÁ;Temporário;85
RJ;CROÁCIA;Temporário;72
RJ;PERU;Temporário;643
RJ;CHINA;Temporário;275
RJ;INDIA;Residente;317
RJ;AFEGANISTÃO;Temporário;8
RJ;JAPÃO;Residente;2308
RJ;MOÇAMBIQUE;Residente;57
RJ;MÉXICO;Residente;734
RJ;AUSTRIA;Residente;517
RJ;ARÁBIA SAUDITA;Temporário;4
RJ;BULGÁRIA;Temporário;22
RJ;FINLÂNDIA;Temporário;16
RJ;RÚSSIA;Temporário;108
RJ;EQUADOR;Residente;526
RJ;ROMÊNIA;Temporário;79
RJ;JAPÃO;Temporário;91
RJ;EGITO;Residente;88
RJ;LETÔNIA;Temporário;33
RJ;EQUADOR;Temporário;357
RJ;TAILÂNDIA;Temporário;102
RJ;ROMÊNIA;Residente;196
RJ;GANA;Residente;97
RJ;CINGAPURA;Temporário;22
RJ;PARAGUAI;Residente;672
RJ;LÍBANO;Residente;630
RJ;ARGENTINA;Temporário;304
RJ;UCRÂNIA;Residente;70
RJ;TURCOMENISTÃO;Residente;3
RJ;MYANMAR;Temporário;43
RJ;SENEGAL;Residente;293
RJ;HUNGRIA;Residente;153
RJ;PORTUGAL;Temporário;127
RJ;AFRICA DO SUL;Residente;146
RJ;NIGÉRIA;Residente;184
RJ;REP. DOMINICANA;Residente;71
RJ;GANA;Temporário;44
RJ;FILIPINAS;Provisório;19
RJ;HONDURAS;Residente;46
RJ;ETIÓPIA;Residente;6
RJ;FINLÂNDIA;Residente;142
RJ;CUBA;Residente;634
RJ;REP. MONTENEGRO;Temporário;4
RJ;NIGÉRIA;Temporário;18
RJ;CABO VERDE;Residente;135
RJ;DINAMARCA;Residente;335
RJ;OMÃ, SULTANATO DE;Temporário;1
RJ;AUSTRÁLIA;Residente;292
RJ;SUÉCIA;Residente;489
RJ;IRLANDA;Temporário;28
RJ;VIETINA;Temporário;8
RJ;POLÔNIA;Residente;483
RJ;CAMARÕES;Residente;42
RJ;AUSTRÁLIA;Temporário;31
RJ;GUIANA FRANCESA;Residente;40
RJ;NOVA ZELÂNDIA;Temporário;3
RJ;APÁTRIDA;Residente;108
RJ;TAILÂNDIA;Residente;31
RJ;IRLANDA;Residente;151
RJ;ITÁLIA;Temporário;136
RJ;CROÁCIA;Residente;37
RJ;TRINIDAD E TOBAGO;Residente;40
RJ;SÍRIA;Residente;521
RJ;NOVA ZELÂNDIA;Residente;81
RJ;SUÉCIA;Temporário;37
RJ;CAZAQUISTÃO;Residente;13
RJ;SRI LANKA;Temporário;2
RJ;SAO TOMÉ E PRÍNCIPE;Temporário;5
RJ;REPÚBLICA TCHECA;Residente;51
RJ;LIBÉRIA;Residente;21
RJ;CONGO;Residente;359
RJ;MOÇAMBIQUE;Temporário;55
RJ;RÚSSIA;Residente;484
RJ;MALTA;Temporário;1
RJ;GEÓRGIA;Residente;3
RJ;UZBEQUISTÃO;Residente;8
RJ;ALEMANHA;Temporário;187
RJ;BULGÁRIA;Residente;32
RJ;MADAGASCAR;Residente;3
RJ;HAITI;Temporário;563
RJ;LÍBANO;Temporário;6
RJ;ESTÔNIA;Temporário;4
RJ;ESLOVÊNIA;Residente;19
RJ;GUATEMALA;Temporário;10
RJ;CUBA;Temporário;53
RJ;TRINIDAD E TOBAGO;Temporário;8
RJ;GRÉCIA;Residente;272
RJ;EGITO;Temporário;9
RJ;LIECHTENSTEIN;Residente;8
RJ;CORÉIA DO SUL;Temporário;22
RJ;VIETNAM DO NORTE;Residente;6
RJ;ISLÂNDIA;Temporário;2
RJ;COSTA RICA;Residente;88
RJ;ZIMBÁBUE;Residente;10
RJ;CORÉIA DO SUL;Residente;219
RJ;AUSTRIA;Temporário;17
RJ;MARROCOS;Residente;106
RJ;INDONÉSIA;Residente;44
RJ;LITUÂNIA;Residente;69
RJ;ESLOVÁQUIA;Temporário;5
RJ;PANAMÁ;Temporário;5
RJ;LETÔNIA;Residente;16
RJ;AZERBAIJÃO;Temporário;9
RJ;URUGUAI;Temporário;13
RJ;AZERBAIJÃO;Residente;2
RJ;VIETINA;Residente;18
RJ;AFEGANISTÃO;Residente;12
RJ;SURINAME;Residente;4
RJ;PAQUISTÃO;Residente;72
RJ;TURQUIA;Temporário;8
RJ;NACIONALIDADE INDEFINIDA;Temporário;2
RJ;ALBÂNIA;Residente;7
RJ;TCHECOSLOVAQUIA;Residente;48
RJ;JAMAICA;Temporário;12
RJ;ANGOLA;Temporário;138
RJ;GUATEMALA;Residente;53
RJ;ISRAEL;Residente;248
RJ;TURQUIA;Residente;95
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;132
RJ;EL SALVADOR;Temporário;1
RJ;GÂMBIA;Residente;3
RJ;ESLOVÁQUIA;Residente;16
RJ;GRÉCIA;Temporário;18
RJ;ESTÔNIA;Residente;25
RJ;PANAMÁ;Residente;105
RJ;SERVIA E MONTENEGRO;Residente;97
RJ;PAQUISTÃO;Temporário;10
RJ;NACIONALIDADE INDEFINIDA;Residente;4
RJ;ISRAEL;Temporário;2
RJ;REP. CENTRO AFRICANA;Residente;2
RJ;BANGLADESH;Temporário;8
RJ;GRANADA;Temporário;1
RJ;BENIN;Residente;28
RJ;HONDURAS;Temporário;18
RJ;COSTA DO MARFIM;Residente;14
RJ;REP. DOMINICANA;Temporário;48
RJ;COSTA RICA;Temporário;12
RJ;SÉRVIA;Residente;32
RJ;ISLÂNDIA;Residente;8
RJ;ARGÉLIA;Residente;39
RJ;ARÁBIA SAUDITA;Residente;7
RJ;IÊMEN;Residente;6
RJ;SAN MARINO;Residente;2
RJ;EMIRADOS ÁRABES;Residente;2
SP;Montenegro;Residente;4
SP;SAMOA OCIDENTAL;Residente;3
SP;MADAGASCAR;Residente;4
SP;GEÓRGIA;Temporário;2
RS;HAITI;Residente;12744
RS;CHINA;Residente;619
RS;URUGUAI;Residente;29452
RS;ARGENTINA;Residente;6219
RS;CHILE;Temporário;102
RS;PARAGUAI;Residente;766
RS;ESTADOS UNIDOS;Residente;865
RS;REP. DOMINICANA;Residente;144
RS;COLÔMBIA;Residente;1736
RS;BANGLADESH;Residente;428
RS;COSTA DO MARFIM;Residente;8
RS;BENIN;Residente;13
RS;ALEMANHA;Residente;1317
RS;FRANÇA;Residente;403
RS;ITÁLIA;Residente;1396
RS;PORTUGAL;Residente;1915
RS;PAÍSES BAIXOS;Residente;189
RS;CHILE;Residente;1248
RS;JAPÃO;Residente;873
RS;SUÍCA;Residente;109
RS;NOVA ZELÂNDIA;Residente;22
RS;REINO UNIDO;Residente;284
RS;PERU;Residente;805
RS;INDONÉSIA;Residente;14
RS;SENEGAL;Residente;3089
RS;BÉLGICA;Residente;67
RS;EQUADOR;Residente;184
RS;NICARÁGUA;Residente;37
RS;BOLÍVIA;Residente;346
RS;JORDÂNIA;Residente;468
RS;ESPANHA;Residente;854
RS;NIGÉRIA;Residente;39
RS;GANA;Residente;168
RS;PALESTINA;Residente;195
RS;CUBA;Residente;797
RS;URUGUAI;Temporário;49
RS;GÂMBIA;Residente;21
RS;SOMÁLIA;Residente;4
RS;SUÉCIA;Residente;51
RS;IRAQUE;Residente;11
RS;URUGUAI;Fronteiriço;5125
RS;MÉXICO;Residente;156
RS;SÉRVIA;Residente;7
RS;LÍBANO;Residente;133
RS;ZIMBÁBUE;Residente;2
RS;ARGENTINA;Temporário;224
RS;HONDURAS;Residente;51
RS;CINGAPURA;Residente;3
RS;MALÁSIA;Residente;43
RS;CONGO;Residente;28
RS;UCRÂNIA;Residente;31
RS;TAILÂNDIA;Residente;6
RS;LIECHTENSTEIN;Residente;2
RS;COSTA RICA;Residente;30
RS;AUSTRIA;Residente;91
RS;AFRICA DO SUL;Residente;25
RS;EL SALVADOR;Residente;57
RS;AUSTRÁLIA;Residente;65
RS;HUNGRIA;Residente;18
RS;GUINÉ BISSAU;Residente;56
RS;IRLANDA;Residente;33
RJ;ANGOLA;Provisório;209
RJ;EL SALVADOR;Residente;55
RJ;ARMÊNIA;Residente;9
RJ;IRAQUE;Residente;55
RJ;GUIANA;Residente;2
RJ;NICARÁGUA;Residente;79
RJ;BENIN;Temporário;33
RJ;GUINÉ BISSAU;Residente;79
RJ;BELARUS;Residente;22
RJ;JORDÂNIA;Residente;59
RJ;PORTO RICO;Residente;6
RJ;LUXEMBURGO;Residente;13
RJ;CABO VERDE;Temporário;21
RJ;BURKINA FASO;Residente;7
RJ;CONGO;Temporário;16
RJ;SUÍCA;Temporário;24
RJ;SAO TOMÉ E PRÍNCIPE;Residente;20
RJ;BÓSNIA-HERZEGOVINA;Residente;4
RJ;TURQUIA;Provisório;3
RJ;VENEZUELA;Provisório;385
RJ;SAMOA OCIDENTAL;Residente;2
RJ;IRÃ;Temporário;24
RJ;TUNÍSIA;Residente;36
RJ;SUAZILÂNDIA;Residente;1
RJ;GUINÉ;Residente;25
RJ;MOLDOVA;Residente;11
RJ;SERRA LEOA;Residente;14
RJ;COSTA DO MARFIM;Temporário;10
RJ;GUINÉ BISSAU;Temporário;14
RJ;HONG-KONG (R.A.E.);Residente;4
RJ;UNIÃO SOVIÉTICA;Residente;19
RJ;BARBADOS;Residente;5
RJ;GANA;Provisório;6
RJ;MALTA;Residente;5
RJ;SRI LANKA;Residente;9
RJ;GUINÉ BISSAU;Provisório;4
RJ;CONGO;Provisório;4
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;9
RJ;LÍBIA;Residente;17
RJ;TOGO;Residente;28
RJ;BARBADOS;Temporário;1
RJ;CUBA;Provisório;76
RJ;BURUNDI;Residente;4
RJ;GEÓRGIA;Temporário;2
RJ;PORTUGAL;Provisório;7
