UF;NACIONALIDADE;CLASSIFICACAO;QTD
SP;ANGOLA;Residente;5211
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;92
SP;MAURITÂNIA;Provisório;20
SP;AFRICA DO SUL;Residente;378
SP;ARGENTINA;Temporário;605
SP;EQUADOR;Temporário;1643
SP;PALESTINA;Provisório;38
SP;BURUNDI;Residente;27
SP;TOGO;Residente;171
SP;PAÍSES BAIXOS;Temporário;78
SP;CHINA;Temporário;1465
SP;FRANÇA;Temporário;592
SP;PANAMÁ;Temporário;40
SP;DINAMARCA;Temporário;43
SP;SUÍCA;Temporário;69
SP;ITÁLIA;Temporário;426
SP;CUBA;Residente;3234
SP;PORTUGAL;Temporário;265
SP;COSTA RICA;Residente;281
SP;NORUEGA;Residente;238
SP;SENEGAL;Residente;2409
SP;LIBÉRIA;Residente;27
SP;IRLANDA;Residente;414
SP;CABO VERDE;Residente;323
SP;CHILE;Temporário;720
SP;TANZÂNIA;Residente;88
SP;AUSTRÁLIA;Temporário;31
SP;BAHAMA,IS;Residente;5
SP;ALEMANHA;Temporário;431
SP;TURQUIA;Residente;524
SP;GUINÉ BISSAU;Residente;843
SP;GUIANA FRANCESA;Residente;78
SP;CABO VERDE;Provisório;20
SP;GUATEMALA;Residente;223
SP;NICARÁGUA;Residente;165
SP;FINLÂNDIA;Temporário;18
SP;CONGO;Temporário;16
SP;EGITO;Residente;866
SP;MOÇAMBIQUE;Residente;266
SP;JAPÃO;Temporário;416
SP;GUINÉ;Provisório;89
SP;KUAITE;Residente;6
SP;AFEGANISTÃO;Residente;177
SP;GUIANA;Temporário;14
SP;EL SALVADOR;Residente;204
SP;NIGÉRIA;Provisório;454
SP;IRÃ;Provisório;56
SP;PALESTINA;Residente;438
SP;FINLÂNDIA;Residente;302
SP;AUSTRÁLIA;Residente;617
SP;TAIWAN, PROVINCIA DA CHINA;Residente;86
SP;CORÉIA DO SUL;Temporário;302
SP;SURINAME;Residente;20
SP;CONGO;Residente;599
SP;MALI;Residente;162
SP;MÉXICO;Provisório;13
SP;ESPANHA;Temporário;286
SP;FILIPINAS;Provisório;82
SP;BENIN;Residente;142
SP;FILIPINAS;Residente;546
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;22
SP;BULGÁRIA;Residente;129
SP;LUXEMBURGO;Residente;31
SP;JORDÂNIA;Residente;255
SP;REPÚBLICA TCHECA;Residente;144
SP;BANGLADESH;Provisório;191
SP;ESLOVÁQUIA;Residente;66
SP;SÍRIA;Temporário;45
SP;UCRÂNIA;Residente;293
SP;REP. DOMINICANA;Provisório;102
SP;TANZÂNIA;Provisório;19
SP;MÉXICO;Temporário;384
SP;GUINÉ BISSAU;Temporário;137
SP;HONDURAS;Residente;126
SP;NOVA ZELÂNDIA;Temporário;9
SP;MOÇAMBIQUE;Provisório;58
SP;SAO TOMÉ E PRÍNCIPE;Temporário;22
SP;REINO UNIDO;Temporário;162
SP;MALI;Provisório;50
SP;CAMARÕES;Residente;319
SP;IÊMEN;Provisório;25
SP;GUINÉ BISSAU;Provisório;186
SP;LETÔNIA;Residente;195
SP;PAQUISTÃO;Residente;589
SP;SRI LANKA;Temporário;23
SP;TURQUIA;Provisório;54
SP;SUDÃO;Residente;72
SP;EGITO;Provisório;53
SP;ARÁBIA SAUDITA;Residente;37
SP;MOÇAMBIQUE;Temporário;162
SP;COLÔMBIA;Provisório;70
SP;CANADÁ;Temporário;66
SP;SENEGAL;Provisório;134
SP;BELARUS;Provisório;5
SP;SURINAME;Provisório;8
SP;SUÉCIA;Temporário;106
SP;MALÁSIA;Residente;97
SP;CINGAPURA;Temporário;12
SP;HUNGRIA;Temporário;14
SP;LÍBANO;Temporário;74
SP;QUÊNIA;Temporário;20
SP;GANA;Residente;364
SP;ZÂMBIA;Residente;13
SP;TAIWAN, PROVINCIA DA CHINA;Temporário;14
SP;HONG-KONG (R.A.E.);Temporário;5
SP;IRÃ;Residente;1
SP;SÃO VICENTE E GRANADINAS;Residente;4
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;207
SP;CONGO;Provisório;93
SP;IÊMEN;Residente;149
SP;BÉLGICA;Temporário;56
SP;CORÉIA DO SUL;Provisório;64
SP;PALESTINA;Temporário;5
SP;UCRÂNIA;Temporário;168
SP;EL SALVADOR;Temporário;36
SP;BANGLADESH;Temporário;149
SP;MARROCOS;Temporário;18
SP;NICARÁGUA;Temporário;19
SP;MAURÍCIO;Residente;30
SP;QUÊNIA;Residente;53
SP;EQUADOR;Provisório;5
SP;BÓSNIA-HERZEGOVINA;Residente;17
SP;SÍRIA;Provisório;54
SP;SERRA LEOA;Residente;139
SP;COSTA DO MARFIM;Residente;87
SP;NORUEGA;Temporário;37
SP;KOSOVO;Residente;2
SP;RÚSSIA;Temporário;221
SP;BURKINA FASO;Provisório;70
SP;IRÃ;Temporário;84
SP;MALTA;Residente;22
SP;AFRICA DO SUL;Provisório;45
SP;TCHECOSLOVAQUIA;Residente;114
SP;ISRAEL;Provisório;6
SP;INDIA;Provisório;102
SP;ROMÊNIA;Provisório;3
SP;MALÁSIA;Temporário;65
SP;COSTA RICA;Temporário;74
SP;POLÔNIA;Provisório;4
SP;ARGÉLIA;Residente;94
SP;TUNÍSIA;Provisório;76
SP;CUBA;Temporário;237
SP;TOGO;Provisório;39
SP;GUINÉ;Residente;192
SP;MALÁSIA;Provisório;5
SP;AUSTRIA;Temporário;30
SP;VIETNAM DO NORTE;Residente;12
SP;SÉRVIA;Residente;88
SP;POLÔNIA;Temporário;53
SP;VIETINA;Residente;73
SP;ROMÊNIA;Temporário;37
SP;AZERBAIJÃO;Residente;5
SP;GUINÉ;Temporário;6
SP;GÂMBIA;Residente;67
SP;ESLOVÊNIA;Residente;40
SP;TAILÂNDIA;Residente;106
SP;JAMAICA;Residente;16
SP;FILIPINAS;Temporário;247
SP;BENIN;Provisório;21
SP;BURKINA FASO;Residente;93
SP;BOLÍVIA;Provisório;14
SP;HONDURAS;Temporário;35
SP;PERU;Provisório;22
SP;SOMÁLIA;Residente;11
SP;GUATEMALA;Temporário;58
SP;SENEGAL;Temporário;81
SP;PAÍSES BAIXOS;Provisório;3
SP;ETIÓPIA;Provisório;3
SP;BELARUS;Residente;39
SP;ESTÔNIA;Residente;65
SP;CABO VERDE;Temporário;69
SP;ESTADOS UNIDOS;Provisório;11
SP;GUINÉ EQUATORIAL;Provisório;19
SP;UNIÃO SOVIÉTICA;Residente;63
SP;TUNÍSIA;Residente;162
SP;ARMÊNIA;Temporário;3
SP;SERRA LEOA;Provisório;16
SP;GANA;Provisório;36
SP;UGANDA;Residente;21
SP;UCRÂNIA;Provisório;8
SP;GÂMBIA;Provisório;32
SP;URUGUAI;Temporário;50
SP;PORTUGAL;Provisório;35
SP;PAQUISTÃO;Temporário;45
SP;ISLÂNDIA;Residente;20
SP;NEPAL;Residente;57
SP;TURQUIA;Temporário;29
SP;NEPAL;Provisório;10
SP;DOMINICA;Residente;11
SP;IRAQUE;Provisório;22
SP;REP. DOMINICANA;Temporário;197
SP;ESPANHA;Provisório;7
SP;PAQUISTÃO;Provisório;23
SP;PARAGUAI;Provisório;10
SP;FRANÇA;Provisório;3
SP;ZIMBÁBUE;Residente;12
SP;GEÓRGIA;Residente;12
SP;INDONÉSIA;Provisório;3
SP;CHADE;Residente;5
SP;BOTSUANA;Residente;1
SP;IRLANDA;Temporário;10
SP;DJIBUTI;Residente;6
SP;HAITI;Provisório;16
SP;GRÉCIA;Temporário;42
SP;TAILÂNDIA;Temporário;11
SP;JORDÂNIA;Provisório;9
SP;GABÃO;Provisório;4
SP;ARGÉLIA;Provisório;15
SP;ANTÍGUA;Residente;2
SP;GUIANA;Residente;19
SP;ITÁLIA;Provisório;9
SP;GABÃO;Residente;5
SP;CAZAQUISTÃO;Temporário;4
SP;ISRAEL;Temporário;27
SP;UGANDA;Temporário;7
SP;COSTA RICA;Provisório;2
SP;BULGÁRIA;Temporário;4
SP;LÍBIA;Provisório;6
SP;SAMOA OCIDENTAL;Residente;4
SP;NIGÉRIA;Temporário;90
SP;QUIRGUISTÃO;Residente;6
SP;CAZAQUISTÃO;Residente;22
SP;LÍBIA;Residente;202
SP;QUÊNIA;Provisório;4
SP;SEYCHELLES;Residente;1
SP;IUGUSLAVIA;Residente;4
SP;HONG-KONG (R.A.E.);Residente;44
SP;ILHAS CANARIAS;Residente;8
SP;PORTO RICO;Residente;4
SP;ALEMANHA;Provisório;6
SP;AFRICA DO SUL;Temporário;12
SP;OMÃ, SULTANATO DE;Temporário;1
SP;ANTILHAS HOLÂNDESAS;Residente;4
SP;GUAM;Residente;3
SP;CORÉIA DO NORTE;Residente;6
SP;BARBADOS;Residente;2
SP;EL SALVADOR;Provisório;4
SP;ALBÂNIA;Residente;25
SP;MAURITÂNIA;Temporário;1
SP;NICARÁGUA;Provisório;3
SP;NEPAL;Temporário;7
SP;LITUÂNIA;Temporário;4
SP;SRI LANKA;Residente;13
SP;IÊMEN;Temporário;1
SP;ARMÊNIA;Residente;59
SP;RUANDA;Residente;4
SP;NAMÍBIA;Provisório;5
SP;ESLOVÁQUIA;Temporário;5
SP;SOMÁLIA;Provisório;3
SP;QUIRGUISTÃO;Provisório;1
SP;BELARUS;Temporário;10
SP;GIBRALTAR;Residente;5
SP;ARGENTINA;Provisório;11
SP;TOGO;Temporário;11
SP;CHIPRE;Residente;14
SP;SAN MARINO;Residente;3
SP;MAURITÂNIA;Residente;51
SP;REP. CENTRO AFRICANA;Residente;4
SP;LIECHTENSTEIN;Residente;7
SP;ZIMBÁBUE;Temporário;5
SP;MACEDÔNIA;Residente;13
SP;MYANMAR;Residente;10
SP;TURCOMENISTÃO;Residente;2
SP;INDONÉSIA;Temporário;15
SP;eritréia;Residente;2
SP;SRI LANKA;Provisório;3
SP;CHADE;Provisório;3
SP;MOLDOVA;Residente;17
SP;HONDURAS;Provisório;7
SP;ETIÓPIA;Temporário;9
SP;GUATEMALA;Provisório;3
SP;NAMÍBIA;Residente;7
SP;SURINAME;Temporário;3
SP;SUDÃO;Provisório;4
SP;CAMARÕES;Temporário;14
SP;BÓSNIA-HERZEGOVINA;Temporário;5
SP;ARMÊNIA;Provisório;5
SP;TANZÂNIA;Temporário;5
SP;CHILE;Provisório;3
SP;ESLOVÊNIA;Temporário;3
SP;BURKINA FASO;Temporário;4
SP;GUIANA;Provisório;4
SP;VIETINA;Temporário;14
SP;SANTA LÚCIA;Residente;2
SP;GUIANA FRANCESA;Provisório;4
SP;EGITO;Temporário;7
SP;CANADÁ;Provisório;2
SP;EMIRADOS ÁRABES;Residente;12
SP;ANDORRA;Residente;4
SP;GUINÉ EQUATORIAL;Temporário;16
SP;GUINÉ EQUATORIAL;Residente;3
SP;JORDÂNIA;Temporário;5
SP;ALBÂNIA;Provisório;1
SP;LIBÉRIA;Temporário;1
SP;BENIN;Temporário;48
SP;BAREINE;Residente;1
SP;SÉRVIA;Temporário;4
SP;BURUNDI;Temporário;2
SP;CAMBOJA;Residente;5
SP;ZÂMBIA;Provisório;1
SP;JAMAICA;Temporário;8
SP;CROÁCIA;Provisório;5
SP;BURUNDI;Provisório;2
SP;ARUBA;Temporário;1
SP;GANA;Temporário;22
SP;GRANADA;Residente;6
SP;SÉRVIA;Provisório;4
SP;NÍGER;Residente;2
SP;BHUTAN;Residente;3
SP;NACIONALIDADE INDEFINIDA;Provisório;6
SP;BELIZE;Residente;2
SP;CROÁCIA;Temporário;11
SP;LETÔNIA;Temporário;4
SP;CATAR;Residente;2
SP;MALI;Temporário;9
SP;SÃO CRISTOVÃO E NEVIS;Residente;8
SP;ESTÔNIA;Temporário;5
SP;BAREINE;Temporário;1
SP;APÁTRIDA;Temporário;3
SP;GÂMBIA;Temporário;4
SP;MYANMAR;Provisório;2
SP;COSTA DO MARFIM;Temporário;11
SP;CHADE;Temporário;2
SP;ERITRÉIA;Residente;1
SP;TRINIDAD E TOBAGO;Provisório;1
SP;MADAGASCAR;Temporário;1
SP;AUSTRÁLIA;Provisório;1
SP;SUDÃO;Temporário;1
SP;MONGÓLIA;Residente;12
SP;GABÃO;Temporário;6
SP;UZBEQUISTÃO;Residente;12
SP;LESOTO;Residente;2
SP;REP. MONTENEGRO;Residente;3
SP;UZBEQUISTÃO;Temporário;1
SP;COMORES;Residente;1
SP;GRÉCIA;Provisório;1
SP;MALAVI;Provisório;1
SP;LETÔNIA;Provisório;2
SP;BUTÃO;Residente;9
SP;JAMAICA;Provisório;5
SP;PANAMÁ;Provisório;1
SP;MALAVI;Residente;4
SP;TIMOR LESTE;Residente;2
SP;TURCOMENISTÃO;Temporário;2
SP;ASHMORE E CARTIER;Residente;1
SP;BERMUDAS;Residente;2
SP;SAO TOMÉ E PRÍNCIPE;Provisório;7
SP;SERRA LEOA;Temporário;1
SP;PANAMÁ, ZONA DO CANAL;Residente;3
SP;REPÚBLICA TCHECA;Temporário;14
SP;URUGUAI;Provisório;1
SP;DOMINICA;Temporário;3
SP;DINAMARCA;Provisório;1
SP;TURCOMENISTÃO;Provisório;1
SP;IRAQUE;Temporário;1
SP;GRANADA;Temporário;1
SP;HUNGRIA;Provisório;3
SP;SANTA LÚCIA;Temporário;1
SP;TUNÍSIA;Temporário;7
SP;CHIPRE;Temporário;1
SP;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
SP;MASCATE;Residente;2
SP;ARÁBIA SAUDITA;Temporário;1
SP;TURCAS E CAICOS;Residente;1
SP;GUIANA FRANCESA;Temporário;2
SP;INFNI;Residente;2
SP;BRUNEI;Residente;1
SP;CAZAQUISTÃO;Provisório;1
SP;BAHAMA,IS;Temporário;1
SP;LUXEMBURGO;Temporário;1
SP;MACAU (R.A.E.);Residente;4
SP;ILHAS BALEARES;Residente;1
SP;TAIWAN, PROVINCIA DA CHINA;Provisório;1
SP;TONGA;Residente;1
SP;KABARDINO BALKAR;Residente;1
SP;NACIONALIDADE INDEFINIDA;Residente;5
SP;GAZA;Residente;1
MT;VENEZUELA;Temporário;5913
MT;SUÍCA;Residente;30
MT;HAITI;Temporário;825
MT;HAITI;Residente;4685
MT;PORTUGAL;Residente;525
MT;ARGENTINA;Temporário;19
MT;VENEZUELA;Residente;2479
MT;BOLÍVIA;Residente;1545
MT;VENEZUELA;Provisório;727
MT;CUBA;Provisório;221
MT;COLÔMBIA;Temporário;270
MT;ESPANHA;Residente;180
MT;ESTADOS UNIDOS;Residente;283
MT;ITÁLIA;Residente;220
MT;JORDÂNIA;Residente;21
MT;PARAGUAI;Residente;450
MT;BOLÍVIA;Temporário;309
MT;SENEGAL;Residente;63
MT;CHILE;Residente;86
MT;ESTADOS UNIDOS;Temporário;25
MT;APÁTRIDA;Residente;28
MT;ALEMANHA;Residente;110
MT;ANGOLA;Temporário;5
MT;ARGENTINA;Residente;184
MT;REP. DOMINICANA;Provisório;19
MT;GUATEMALA;Temporário;4
MT;PERU;Temporário;58
MT;LÍBANO;Residente;114
MT;FILIPINAS;Provisório;21
MT;COLÔMBIA;Residente;278
MT;FRANÇA;Residente;90
MT;CUBA;Residente;185
MT;PERU;Residente;201
MT;PARAGUAI;Temporário;162
MT;PAÍSES BAIXOS;Residente;31
MT;REINO UNIDO;Residente;53
MT;JAPÃO;Residente;217
MT;CORÉIA DO SUL;Residente;21
MT;REP. DOMINICANA;Residente;16
MT;INDIA;Residente;20
MT;AUSTRÁLIA;Residente;7
MT;EQUADOR;Residente;30
MT;GUINÉ;Temporário;4
MT;BÉLGICA;Residente;16
MT;RÚSSIA;Residente;10
MT;FRANÇA;Temporário;4
MT;EQUADOR;Temporário;16
MT;VIETINA;Residente;1
MT;NIGÉRIA;Residente;7
MT;SUDÃO;Residente;17
MT;MADAGASCAR;Residente;3
MT;GANA;Residente;3
MT;EGITO;Residente;15
MT;AUSTRIA;Residente;15
MT;CANADÁ;Residente;28
MT;BANGLADESH;Residente;1
MT;GUIANA FRANCESA;Residente;6
MT;CHINA;Residente;53
MT;REINO UNIDO;Temporário;9
MT;MOÇAMBIQUE;Provisório;1
MT;PARAGUAI;Provisório;3
MT;URUGUAI;Residente;59
MT;ESLOVÊNIA;Residente;1
MT;POLÔNIA;Residente;18
MT;COLÔMBIA;Provisório;27
MT;CHILE;Temporário;4
MT;MARROCOS;Residente;12
MT;GUINÉ BISSAU;Residente;7
MT;GUINÉ;Residente;13
MT;HONDURAS;Residente;4
MT;GUINÉ BISSAU;Temporário;14
MT;MÉXICO;Residente;17
MT;IÊMEN;Residente;2
MT;PERU;Provisório;5
MT;AFRICA DO SUL;Residente;3
MT;ROMÊNIA;Temporário;2
MT;DOMINICA;Provisório;4
MT;TUNÍSIA;Provisório;2
MT;UCRÂNIA;Temporário;1
MT;ESTÔNIA;Residente;2
MT;UCRÂNIA;Residente;6
MT;EL SALVADOR;Residente;12
MT;IRAQUE;Residente;6
MT;PALESTINA;Residente;5
MT;INDIA;Temporário;2
MT;CUBA;Temporário;8
MT;GANA;Temporário;1
MT;FILIPINAS;Residente;7
MT;ANGOLA;Residente;16
MT;HAITI;Provisório;12
MT;JAMAICA;Residente;1
MT;IRLANDA;Residente;7
MT;TOGO;Provisório;1
MT;HUNGRIA;Residente;4
MT;LÍBANO;Provisório;6
MT;GUIANA;Temporário;3
MT;MOÇAMBIQUE;Residente;6
MT;MÉXICO;Temporário;5
MT;ROMÊNIA;Residente;10
MT;DINAMARCA;Residente;3
MT;CABO VERDE;Residente;8
MT;SÍRIA;Residente;11
MT;REPÚBLICA TCHECA;Residente;1
MT;GUINÉ BISSAU;Provisório;2
MT;ESPANHA;Provisório;1
MT;CAZAQUISTÃO;Temporário;2
MT;FILIPINAS;Temporário;6
MT;GUIANA FRANCESA;Provisório;2
MT;PAÍSES BAIXOS;Temporário;1
MT;NORUEGA;Residente;3
MT;GUATEMALA;Residente;2
MT;MÉXICO;Provisório;2
MT;URUGUAI;Temporário;6
MT;IRÃ;Residente;10
MT;ESPANHA;Temporário;5
MT;ITÁLIA;Temporário;14
MT;MALTA;Residente;1
MT;CAMARÕES;Residente;1
MT;TURQUIA;Provisório;1
MT;TURQUIA;Residente;4
MT;SRI LANKA;Temporário;2
MT;RÚSSIA;Temporário;2
MT;MOÇAMBIQUE;Temporário;6
MT;NICARÁGUA;Temporário;3
MT;PANAMÁ;Residente;7
MT;LITUÂNIA;Residente;3
MT;SURINAME;Provisório;1
MT;REP. DOMINICANA;Temporário;7
MT;FRANÇA;Provisório;2
MT;ARGÉLIA;Residente;4
MT;CHINA;Temporário;3
MT;SERVIA E MONTENEGRO;Residente;2
MT;SUÉCIA;Residente;3
MT;INDONÉSIA;Temporário;1
MT;PORTUGAL;Temporário;6
MT;GRÉCIA;Residente;2
MT;FINLÂNDIA;Residente;3
MT;PAQUISTÃO;Residente;2
MT;BANGLADESH;Temporário;2
MT;MAURITÂNIA;Residente;1
MT;BOLÍVIA;Provisório;5
MT;BÉLGICA;Temporário;1
MT;ARGENTINA;Provisório;2
MT;CONGO;Residente;3
MT;PORTUGAL;Provisório;1
MT;URUGUAI;Provisório;2
MT;SUÉCIA;Temporário;1
MT;SENEGAL;Temporário;3
MT;ANGOLA;Provisório;1
MT;AFRICA DO SUL;Provisório;1
MT;MARROCOS;Provisório;2
MT;TRINIDAD E TOBAGO;Provisório;1
MT;INDIA;Provisório;1
MT;ISRAEL;Residente;3
MT;ALEMANHA;Temporário;4
MT;GUIANA;Residente;1
MT;TUNÍSIA;Residente;1
MT;HONDURAS;Temporário;1
MT;IÊMEN;Temporário;1
MT;UNIÃO SOVIÉTICA;Residente;1
MT;ARGÉLIA;Provisório;1
MT;COSTA RICA;Residente;2
MT;CAZAQUISTÃO;Residente;1
RJ;PORTUGAL;Residente;70335
RJ;ALEMANHA;Temporário;261
RJ;SUÍCA;Residente;1191
RJ;PORTUGAL;Temporário;183
RJ;VENEZUELA;Temporário;1734
RJ;PAÍSES BAIXOS;Residente;1101
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;141
RJ;CHINA;Residente;6055
RJ;NORUEGA;Temporário;447
RJ;HAITI;Residente;1718
RJ;REINO UNIDO;Temporário;854
RJ;ESTADOS UNIDOS;Residente;5463
RJ;ESTADOS UNIDOS;Temporário;706
RJ;AUSTRIA;Residente;516
RJ;ITÁLIA;Residente;8351
RJ;VENEZUELA;Provisório;420
RJ;CUBA;Residente;701
RJ;FRANÇA;Residente;5516
RJ;COLÔMBIA;Residente;2749
RJ;COLÔMBIA;Temporário;1154
RJ;ALEMANHA;Residente;3715
RJ;ARGENTINA;Residente;13016
RJ;GUINÉ BISSAU;Residente;82
RJ;ANGOLA;Residente;2423
RJ;PAÍSES BAIXOS;Temporário;163
RJ;ESPANHA;Residente;8076
RJ;REINO UNIDO;Residente;2516
RJ;CORÉIA DO SUL;Residente;235
RJ;ISRAEL;Residente;248
RJ;PERU;Residente;2665
RJ;CHINA;Temporário;188
RJ;LÍBANO;Residente;639
RJ;JAPÃO;Residente;2305
RJ;TUNÍSIA;Residente;39
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;29
RJ;FRANÇA;Temporário;849
RJ;CANADÁ;Residente;576
RJ;POLÔNIA;Temporário;472
RJ;BANGLADESH;Provisório;2
RJ;POLÔNIA;Residente;484
RJ;MÉXICO;Residente;754
RJ;VENEZUELA;Residente;2612
RJ;BÉLGICA;Residente;572
RJ;CROÁCIA;Residente;37
RJ;NORUEGA;Residente;567
RJ;SÉRVIA;Residente;34
RJ;URUGUAI;Residente;2072
RJ;RÚSSIA;Residente;635
RJ;IRAQUE;Residente;57
RJ;ARGENTINA;Temporário;274
RJ;AFEGANISTÃO;Temporário;71
RJ;CUBA;Temporário;56
RJ;PARAGUAI;Residente;672
RJ;ANGOLA;Temporário;151
RJ;INDIA;Temporário;457
RJ;LIBÉRIA;Residente;21
RJ;BOLÍVIA;Temporário;185
RJ;CONGO;Residente;347
RJ;FILIPINAS;Temporário;1339
RJ;AFRICA DO SUL;Temporário;94
RJ;NOVA ZELÂNDIA;Residente;83
RJ;RÚSSIA;Temporário;187
RJ;INDIA;Residente;320
RJ;AFRICA DO SUL;Residente;151
RJ;CHILE;Residente;2752
RJ;ESTÔNIA;Residente;27
RJ;IRLANDA;Temporário;31
RJ;SÍRIA;Residente;549
RJ;ROMÊNIA;Residente;194
RJ;HAITI;Temporário;295
RJ;PANAMÁ;Temporário;11
RJ;SERVIA E MONTENEGRO;Residente;96
RJ;EQUADOR;Temporário;463
RJ;JAPÃO;Temporário;116
RJ;PERU;Temporário;748
RJ;CHILE;Temporário;515
RJ;GUINÉ BISSAU;Temporário;16
RJ;NIGÉRIA;Residente;194
RJ;ITÁLIA;Temporário;197
RJ;COLÔMBIA;Provisório;106
RJ;TOGO;Residente;29
RJ;FILIPINAS;Residente;190
RJ;EL SALVADOR;Residente;59
RJ;SENEGAL;Residente;320
RJ;TURQUIA;Temporário;121
RJ;BARBADOS;Residente;5
RJ;BOLÍVIA;Residente;1470
RJ;PAQUISTÃO;Provisório;11
RJ;ESPANHA;Temporário;139
RJ;GANA;Residente;99
RJ;CANADÁ;Temporário;111
RJ;CUBA;Provisório;135
RJ;ROMÊNIA;Temporário;105
RJ;MALÁSIA;Temporário;173
RJ;COSTA RICA;Residente;92
RJ;EQUADOR;Residente;553
RJ;GRÉCIA;Residente;275
RJ;CABO VERDE;Residente;135
RJ;INDONÉSIA;Residente;49
RJ;AUSTRÁLIA;Temporário;43
RJ;REP. DOMINICANA;Temporário;70
RJ;DINAMARCA;Residente;336
RJ;BULGÁRIA;Temporário;39
RJ;UCRÂNIA;Residente;78
RJ;UCRÂNIA;Temporário;176
RJ;ARMÊNIA;Temporário;4
RJ;HUNGRIA;Temporário;5
RJ;SAO TOMÉ E PRÍNCIPE;Residente;22
RJ;ANGOLA;Provisório;171
RJ;SUÉCIA;Residente;496
RJ;TAILÂNDIA;Residente;33
RJ;PAQUISTÃO;Residente;75
RJ;BANGLADESH;Temporário;14
RJ;TURQUIA;Residente;105
RJ;SENEGAL;Temporário;36
RJ;MOÇAMBIQUE;Temporário;79
RJ;HONDURAS;Residente;48
RJ;BENIN;Residente;33
RJ;BENIN;Temporário;35
RJ;NIGÉRIA;Temporário;33
RJ;JORDÂNIA;Residente;60
RJ;TAILÂNDIA;Temporário;87
RJ;LITUÂNIA;Temporário;30
RJ;AUSTRÁLIA;Residente;297
RJ;CROÁCIA;Temporário;92
RJ;CORÉIA DO SUL;Temporário;26
RJ;INDONÉSIA;Temporário;67
RJ;NICARÁGUA;Residente;79
RJ;LÍBANO;Temporário;7
RJ;GEÓRGIA;Temporário;4
RJ;IRLANDA;Residente;157
RJ;APÁTRIDA;Residente;109
RJ;UZBEQUISTÃO;Residente;8
RJ;HUNGRIA;Residente;152
RJ;DINAMARCA;Temporário;93
RJ;LITUÂNIA;Residente;72
RJ;PAÍSES BAIXOS;Provisório;4
RJ;IRÃ;Residente;93
RJ;TCHECOSLOVAQUIA;Residente;48
RJ;EGITO;Residente;94
