UF;NACIONALIDADE;CLASSIFICACAO;QTD
RJ;UNIÃO SOVIÉTICA;Residente;19
RJ;SENEGAL;Residente;299
RJ;HONDURAS;Temporário;22
RJ;GABÃO;Residente;6
RJ;FINLÂNDIA;Residente;142
RJ;MALÁSIA;Temporário;123
RJ;CINGAPURA;Temporário;22
RJ;CORÉIA DO SUL;Residente;230
RJ;ESTÔNIA;Residente;25
RJ;AFEGANISTÃO;Provisório;24
RJ;ESLOVÊNIA;Residente;19
RJ;SAO TOMÉ E PRÍNCIPE;Residente;22
RJ;REP. DOMINICANA;Residente;71
RJ;MOÇAMBIQUE;Temporário;63
RJ;PANAMÁ, ZONA DO CANAL;Residente;1
RJ;CHINA;Temporário;277
RJ;ROMÊNIA;Temporário;72
RJ;CUBA;Temporário;52
RJ;HONDURAS;Residente;47
RJ;SANTA HELENA;Residente;1
RJ;PAQUISTÃO;Residente;74
RJ;CAMARÕES;Temporário;11
RJ;SRI LANKA;Residente;9
RJ;SÉRVIA;Residente;32
RJ;REP. DOMINICANA;Temporário;49
RJ;EL SALVADOR;Residente;55
RJ;CAMARÕES;Residente;42
RJ;GUATEMALA;Residente;53
RJ;NOVA ZELÂNDIA;Residente;82
RJ;BENIN;Residente;31
RJ;CINGAPURA;Residente;51
RJ;GUATEMALA;Temporário;10
RJ;GRÉCIA;Temporário;17
RJ;GABÃO;Temporário;9
RJ;LUXEMBURGO;Residente;13
RJ;TAILÂNDIA;Residente;31
RJ;AFRICA DO SUL;Temporário;91
RJ;LITUÂNIA;Residente;71
RJ;PORTUGAL;Provisório;7
RJ;BENIN;Temporário;36
RJ;BULGÁRIA;Temporário;24
RJ;BURUNDI;Residente;4
RJ;SERVIA E MONTENEGRO;Residente;97
RJ;BULGÁRIA;Residente;33
RJ;ARGENTINA;Provisório;7
RJ;IRLANDA;Temporário;29
RJ;BELARUS;Residente;22
RJ;CHINA;Provisório;6
RJ;PARAGUAI;Temporário;97
RJ;ITÁLIA;Temporário;145
RJ;CAZAQUISTÃO;Residente;14
RJ;LÍBIA;Residente;17
RJ;JORDÂNIA;Residente;59
RJ;GUINÉ BISSAU;Temporário;15
RJ;PERU;Provisório;5
RJ;MOÇAMBIQUE;Provisório;3
RJ;COLÔMBIA;Provisório;70
RJ;BOLÍVIA;Temporário;199
RJ;CONGO;Temporário;19
RJ;BARBADOS;Residente;5
RJ;ARMÊNIA;Residente;9
RJ;ISLÂNDIA;Residente;8
RJ;LITUÂNIA;Temporário;27
RJ;SUÍCA;Temporário;24
RJ;UGANDA;Provisório;3
RJ;ARÁBIA SAUDITA;Residente;7
RJ;HONG-KONG (R.A.E.);Residente;4
RJ;RÚSSIA;Provisório;29
RJ;GANA;Temporário;44
RJ;MYANMAR;Temporário;44
RJ;BÉLGICA;Temporário;52
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;10
RJ;JAMAICA;Temporário;11
RJ;TRINIDAD E TOBAGO;Residente;40
RJ;GUINÉ BISSAU;Provisório;4
RJ;ROMÊNIA;Provisório;4
RJ;LETÔNIA;Temporário;33
RJ;IRÃ;Temporário;24
RJ;GUADALUPE;Residente;1
RJ;Montenegro;Residente;3
RJ;ZIMBÁBUE;Residente;10
RJ;AUSTRIA;Temporário;24
RJ;PAQUISTÃO;Temporário;11
RJ;NAMÍBIA;Residente;4
RJ;AFEGANISTÃO;Residente;12
RJ;VIETINA;Residente;18
RJ;COSTA DO MARFIM;Residente;15
RJ;ESLOVÁQUIA;Residente;16
RJ;COSTA DO MARFIM;Temporário;11
RJ;NICARÁGUA;Temporário;3
RJ;LÍBANO;Temporário;6
RJ;CAZAQUISTÃO;Temporário;2
RJ;ALBÂNIA;Residente;7
RJ;MARROCOS;Provisório;14
RJ;ZÂMBIA;Residente;4
RJ;EL SALVADOR;Provisório;1
RJ;TOGO;Residente;28
RJ;BANGLADESH;Residente;16
RJ;MÔNACO;Residente;1
RJ;TUNÍSIA;Provisório;2
RJ;VIETNAM DO NORTE;Residente;6
RJ;BURKINA FASO;Residente;7
RJ;PORTO RICO;Residente;6
RJ;CABO VERDE;Temporário;20
RJ;MALTA;Residente;5
RJ;EGITO;Provisório;1
RJ;SAO TOMÉ E PRÍNCIPE;Temporário;5
RJ;SURINAME;Residente;4
RJ;SÍRIA;Temporário;2
RJ;NIGÉRIA;Provisório;16
RJ;NICARÁGUA;Provisório;2
RJ;TURQUIA;Provisório;4
RJ;GÂMBIA;Provisório;1
RJ;NIGÉRIA;Temporário;19
RJ;HAITI;Provisório;9
RJ;BANGLADESH;Provisório;2
RJ;AUSTRIA;Provisório;1
RJ;REP. MONTENEGRO;Temporário;3
RJ;SERRA LEOA;Provisório;2
RJ;FINLÂNDIA;Temporário;18
RJ;BÓSNIA-HERZEGOVINA;Residente;4
RJ;FIJI, ILHAS;Residente;1
RJ;ESLOVÁQUIA;Temporário;5
RJ;LUXEMBURGO;Temporário;1
RJ;SÍRIA;Provisório;5
RJ;VIETINA;Temporário;10
RJ;REP. DOMINICANA;Provisório;4
RJ;TREGUA, ESTADO;Residente;1
RJ;MOLDOVA;Residente;11
RJ;AZERBAIJÃO;Temporário;5
RJ;QUÊNIA;Residente;11
RJ;CONGO;Provisório;3
RJ;AFRICA DO SUL;Provisório;1
RJ;NAMÍBIA;Temporário;3
RJ;GUINÉ EQUATORIAL;Temporário;8
RJ;MARROCOS;Temporário;1
RJ;LÍBANO;Provisório;2
RJ;TOGO;Temporário;2
RJ;SERRA LEOA;Residente;14
RJ;BENIN;Provisório;2
RJ;CHADE;Residente;1
RJ;BOLÍVIA;Provisório;1
RJ;SUDÃO;Residente;2
RJ;ESTÔNIA;Temporário;3
RJ;TURQUIA;Temporário;36
RJ;LIBÉRIA;Residente;21
RJ;SOMÁLIA;Residente;1
RJ;LIECHTENSTEIN;Residente;8
RJ;MAURÍCIO;Residente;4
RJ;QUIRGUISTÃO;Residente;5
RJ;KUAITE;Residente;1
RJ;UZBEQUISTÃO;Residente;8
RJ;GEÓRGIA;Residente;3
RJ;EL SALVADOR;Temporário;3
RJ;ISLÂNDIA;Provisório;1
RJ;UCRÂNIA;Provisório;4
RJ;TRINIDAD E TOBAGO;Temporário;9
RJ;GUINÉ;Residente;24
RJ;QUÊNIA;Temporário;5
RJ;MALI;Residente;8
RJ;NOVA ZELÂNDIA;Temporário;2
RJ;ESPANHA;Provisório;2
RJ;GUINÉ;Provisório;5
RJ;PANAMÁ;Temporário;7
RJ;TAIWAN, PROVINCIA DA CHINA;Residente;4
RJ;JAMAICA;Residente;5
RJ;SAN MARINO;Residente;2
RJ;ETIÓPIA;Temporário;1
RJ;FRANÇA;Provisório;3
RJ;BHUTAN;Residente;2
RJ;PALESTINA;Temporário;1
RJ;UGANDA;Temporário;3
RJ;UGANDA;Residente;3
RJ;LÍBIA;Temporário;1
RJ;REP. CENTRO AFRICANA;Residente;2
RJ;GUINÉ EQUATORIAL;Residente;2
RJ;MASCATE;Residente;1
RJ;INDIA;Provisório;1
RJ;MADAGASCAR;Residente;3
RJ;CORÉIA DO SUL;Provisório;2
RJ;TURCAS E CAICOS;Residente;1
RJ;ETIÓPIA;Residente;3
RJ;ISRAEL;Temporário;3
RJ;REPÚBLICA TCHECA;Temporário;8
RJ;EGITO;Temporário;8
RJ;HUNGRIA;Temporário;3
RJ;GUIANA;Temporário;3
RJ;SÃO CRISTOVÃO E NEVIS;Residente;1
RJ;GEÓRGIA;Temporário;2
RJ;PAÍSES BAIXOS;Provisório;1
RJ;ARMÊNIA;Temporário;1
RJ;GUINÉ EQUATORIAL;Provisório;1
RJ;BURKINA FASO;Temporário;5
RJ;SRI LANKA;Temporário;2
RJ;ANDORRA;Residente;2
RJ;NACIONALIDADE INDEFINIDA;Residente;4
RJ;ITÁLIA;Provisório;2
RJ;TUNÍSIA;Temporário;2
RJ;CHIPRE;Residente;1
RJ;PAQUISTÃO;Provisório;3
RJ;ARGÉLIA;Temporário;1
RJ;EQUADOR;Provisório;5
RJ;BELARUS;Provisório;2
RJ;FIJI, ILHAS;Temporário;1
RJ;BARBADOS;Temporário;1
RJ;PALESTINA;Provisório;1
RJ;MÉXICO;Provisório;4
RJ;MALTA;Temporário;3
RJ;SAMOA OCIDENTAL;Residente;2
RJ;SUAZILÂNDIA;Residente;1
RJ;POLINÉSIA FRANCESA;Residente;1
RJ;ANTÍGUA;Residente;1
RJ;BELARUS;Temporário;1
RJ;FEROES, IS;Residente;1
RJ;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
RJ;ISLÂNDIA;Temporário;2
RJ;TOGO;Provisório;3
RJ;AFEGANISTÃO;Temporário;20
RJ;POLÔNIA;Residente;1
RJ;TURCOMENISTÃO;Residente;3
RJ;ARÁBIA SAUDITA;Temporário;4
RJ;URUGUAI;Fronteiriço;1
RJ;ESTADOS UNIDOS;Provisório;1
RJ;AZERBAIJÃO;Residente;2
RJ;IÊMEN;Provisório;1
RJ;ZIMBÁBUE;Provisório;1
RJ;GUIANA;Residente;3
SP;PAÍSES BAIXOS;Residente;2462
SP;JAPÃO;Residente;41403
SP;VENEZUELA;Residente;12697
SP;SÍRIA;Residente;3782
SP;ALEMANHA;Residente;10906
SP;ARGENTINA;Residente;21664
SP;BOLÍVIA;Residente;86398
SP;PARAGUAI;Residente;9971
SP;PORTUGAL;Residente;77941
SP;NIGÉRIA;Residente;4301
SP;SENEGAL;Residente;2190
SP;ITÁLIA;Residente;25397
SP;COLÔMBIA;Residente;10648
SP;HAITI;Residente;27193
SP;CHINA;Residente;35739
SP;INDIA;Residente;1307
SP;GUINÉ BISSAU;Residente;756
SP;CORÉIA DO SUL;Residente;15562
SP;PERU;Residente;14192
SP;ESTADOS UNIDOS;Residente;11082
SP;FRANÇA;Residente;7729
SP;CHILE;Residente;15827
SP;ANGOLA;Provisório;3507
SP;ANGOLA;Residente;4684
SP;CANADÁ;Residente;1275
SP;CUBA;Residente;2864
SP;LÍBANO;Residente;6058
SP;ESPANHA;Residente;23027
SP;URUGUAI;Residente;5344
SP;MÉXICO;Residente;2845
SP;LITUÂNIA;Residente;1148
SP;BOLÍVIA;Temporário;13018
SP;SUÍCA;Residente;2073
SP;PAQUISTÃO;Residente;532
SP;VENEZUELA;Temporário;11419
SP;RÚSSIA;Residente;875
SP;EQUADOR;Residente;1744
SP;EGITO;Residente;789
SP;CONGO;Residente;602
SP;SUÉCIA;Residente;975
SP;BULGÁRIA;Residente;125
SP;ISRAEL;Residente;977
SP;POLÔNIA;Residente;1273
SP;SÉRVIA;Residente;82
SP;TANZÂNIA;Residente;81
SP;GUINÉ;Residente;166
SP;ROMÊNIA;Residente;1460
SP;TURQUIA;Residente;466
SP;REINO UNIDO;Residente;3854
SP;ARGÉLIA;Residente;94
SP;MARROCOS;Residente;497
SP;ZÂMBIA;Residente;12
SP;HUNGRIA;Residente;534
SP;BENIN;Temporário;57
SP;FINLÂNDIA;Residente;301
SP;IRAQUE;Residente;205
SP;HAITI;Temporário;7518
SP;CABO VERDE;Residente;309
SP;NICARÁGUA;Residente;159
SP;PORTUGAL;Temporário;224
SP;BANGLADESH;Residente;1187
SP;FILIPINAS;Residente;522
SP;AFRICA DO SUL;Residente;360
SP;JORDÂNIA;Residente;251
SP;IRLANDA;Residente;402
SP;AUSTRIA;Residente;1165
SP;COLÔMBIA;Temporário;3569
SP;REP. DOMINICANA;Residente;372
SP;CONGO;Provisório;26
SP;SURINAME;Residente;20
SP;DINAMARCA;Residente;428
SP;TUNÍSIA;Residente;147
SP;CUBA;Temporário;188
SP;QUÊNIA;Residente;51
SP;PANAMÁ;Residente;251
SP;APÁTRIDA;Residente;686
SP;CAMARÕES;Residente;287
SP;REINO UNIDO;Temporário;171
SP;PALESTINA;Residente;408
SP;TAILÂNDIA;Residente;98
SP;PERU;Temporário;2201
SP;GUATEMALA;Residente;214
SP;AUSTRÁLIA;Residente;606
SP;SERVIA E MONTENEGRO;Residente;1201
SP;UCRÂNIA;Residente;291
SP;REPÚBLICA TCHECA;Residente;141
SP;BÉLGICA;Residente;1139
SP;MOÇAMBIQUE;Residente;250
SP;BENIN;Residente;131
SP;PARAGUAI;Temporário;1358
SP;CAZAQUISTÃO;Residente;22
SP;CORÉIA DO SUL;Temporário;425
SP;ITÁLIA;Temporário;252
SP;IRÃ;Residente;380
SP;COSTA DO MARFIM;Temporário;11
SP;ANGOLA;Temporário;721
SP;ESTÔNIA;Residente;63
SP;SERRA LEOA;Residente;139
SP;COSTA RICA;Residente;276
SP;NOVA ZELÂNDIA;Residente;144
SP;GANA;Residente;355
SP;AFEGANISTÃO;Residente;96
SP;CROÁCIA;Residente;94
SP;GUIANA FRANCESA;Residente;80
SP;EL SALVADOR;Residente;195
SP;CANADÁ;Temporário;61
SP;ESLOVÁQUIA;Residente;63
SP;NORUEGA;Residente;235
SP;GRÉCIA;Residente;1062
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;82
SP;ALEMANHA;Temporário;325
SP;TOGO;Residente;156
SP;REP. MONTENEGRO;Residente;3
SP;TURCOMENISTÃO;Residente;2
SP;NEPAL;Residente;56
SP;COSTA RICA;Temporário;55
SP;JAPÃO;Temporário;447
SP;MOÇAMBIQUE;Temporário;137
SP;ESPANHA;Temporário;280
SP;MALÁSIA;Residente;98
SP;NIGÉRIA;Provisório;541
SP;EQUADOR;Temporário;1311
SP;MALI;Residente;146
SP;LÍBIA;Residente;216
SP;INDIA;Temporário;318
SP;ETIÓPIA;Residente;18
SP;TURQUIA;Provisório;54
SP;MONGÓLIA;Residente;11
SP;JAMAICA;Temporário;14
SP;BHUTAN;Residente;4
SP;ARMÊNIA;Residente;58
SP;ESTADOS UNIDOS;Temporário;1479
SP;COSTA DO MARFIM;Provisório;30
SP;RUANDA;Temporário;1
SP;BELARUS;Residente;39
SP;BURUNDI;Residente;27
SP;HONDURAS;Residente;123
SP;MALTA;Residente;23
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;20
SP;VIETINA;Residente;68
SP;EL SALVADOR;Temporário;40
SP;TAIWAN, PROVINCIA DA CHINA;Residente;79
SP;IÊMEN;Residente;152
SP;LIECHTENSTEIN;Residente;7
SP;INDONÉSIA;Residente;194
SP;GANA;Temporário;22
SP;CHIPRE;Residente;14
SP;COSTA DO MARFIM;Residente;80
SP;GUINÉ BISSAU;Temporário;117
SP;UZBEQUISTÃO;Residente;12
SP;CHINA;Temporário;1235
SP;CHILE;Temporário;570
SP;GUIANA;Residente;17
SP;MÉXICO;Temporário;334
SP;SUÍCA;Temporário;42
SP;ARÁBIA SAUDITA;Residente;35
SP;CABO VERDE;Temporário;56
SP;TANZÂNIA;Temporário;5
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;171
SP;ARGENTINA;Temporário;426
SP;MACEDÔNIA;Residente;10
SP;MYANMAR;Residente;8
SP;KOSOVO;Residente;2
SP;SENEGAL;Temporário;78
SP;LUXEMBURGO;Residente;31
SP;ESLOVÊNIA;Residente;39
SP;SRI LANKA;Residente;14
SP;MOLDOVA;Residente;14
SP;BURKINA FASO;Residente;69
SP;TRINIDAD E TOBAGO;Residente;27
SP;FILIPINAS;Provisório;77
SP;BÉLGICA;Temporário;43
SP;CORÉIA DO NORTE;Residente;6
SP;LESOTO;Residente;2
SP;CINGAPURA;Residente;65
SP;SOMÁLIA;Residente;11
SP;CONGO;Temporário;13
SP;FRANÇA;Temporário;471
SP;NORUEGA;Temporário;23
SP;LÍBANO;Provisório;250
SP;JAMAICA;Residente;15
SP;HONDURAS;Temporário;28
SP;ILHAS CANARIAS;Residente;8
SP;SAO TOMÉ E PRÍNCIPE;Temporário;18
SP;ESTÔNIA;Temporário;5
SP;UGANDA;Residente;21
SP;GUATEMALA;Temporário;37
SP;REP. DOMINICANA;Temporário;125
SP;GABÃO;Residente;4
SP;SUDÃO;Residente;64
SP;LETÔNIA;Residente;194
SP;GÂMBIA;Residente;58
SP;TCHECOSLOVAQUIA;Residente;114
SP;AUSTRÁLIA;Temporário;18
SP;PAQUISTÃO;Temporário;42
SP;LIBÉRIA;Residente;27
SP;BAREINE;Residente;1
SP;NIGÉRIA;Temporário;85
SP;ISLÂNDIA;Residente;20
SP;VIETNAM DO NORTE;Residente;12
SP;ALBÂNIA;Residente;25
SP;GIBRALTAR;Residente;5
SP;TURCOMENISTÃO;Provisório;1
SP;MARROCOS;Temporário;10
SP;AZERBAIJÃO;Residente;5
SP;AFRICA DO SUL;Provisório;48
SP;SÃO VICENTE E GRANADINAS;Residente;4
SP;QUÊNIA;Temporário;18
SP;GUINÉ;Temporário;4
SP;BANGLADESH;Temporário;149
SP;POLÔNIA;Temporário;47
SP;IRÃ;Temporário;71
SP;EMIRADOS ÁRABES;Residente;14
SP;UCRÂNIA;Temporário;131
SP;CHINA;Provisório;732
SP;ZIMBÁBUE;Residente;12
SP;SÍRIA;Provisório;60
SP;CORÉIA DO SUL;Provisório;76
SP;eritréia;Residente;2
SP;RÚSSIA;Temporário;73
SP;CUBA;Provisório;937
SP;REP. DOMINICANA;Provisório;69
SP;TURQUIA;Temporário;41
SP;URUGUAI;Temporário;34
SP;PANAMÁ;Temporário;29
SP;PAÍSES BAIXOS;Temporário;76
SP;VENEZUELA;Provisório;1903
SP;MAURITÂNIA;Provisório;19
SP;APÁTRIDA;Temporário;4
SP;FILIPINAS;Temporário;163
SP;RÚSSIA;Provisório;40
SP;SRI LANKA;Temporário;12
SP;GUINÉ;Provisório;60
SP;INDONÉSIA;Temporário;13
SP;CAMARÕES;Provisório;79
SP;PORTUGAL;Provisório;49
SP;EGITO;Temporário;6
SP;CHILE;Provisório;5
SP;TAIWAN, PROVINCIA DA CHINA;Temporário;15
SP;CABO VERDE;Provisório;19
SP;ISRAEL;Temporário;24
SP;VIETINA;Temporário;8
SP;MAURITÂNIA;Residente;48
SP;GUINÉ BISSAU;Provisório;169
SP;GRÉCIA;Temporário;33
SP;LÍBANO;Temporário;55
SP;TAILÂNDIA;Temporário;9
SP;BANGLADESH;Provisório;175
SP;REP. CENTRO AFRICANA;Residente;4
SP;DINAMARCA;Temporário;34
SP;BENIN;Provisório;18
SP;AFEGANISTÃO;Provisório;294
SP;MAURITÂNIA;Temporário;1
SP;MARROCOS;Provisório;267
SP;TUNÍSIA;Provisório;73
SP;RUANDA;Residente;5
SP;IRÃ;Provisório;57
SP;AFEGANISTÃO;Temporário;786
SP;TAILÂNDIA;Provisório;24
SP;COLÔMBIA;Provisório;46
SP;EGITO;Provisório;54
SP;ARMÊNIA;Temporário;2
SP;GÂMBIA;Temporário;5
SP;ETIÓPIA;Temporário;8
SP;UZBEQUISTÃO;Temporário;1
SP;UGANDA;Provisório;2
SP;INDIA;Provisório;37
SP;SUÉCIA;Temporário;81
SP;CINGAPURA;Temporário;22
SP;JORDÂNIA;Provisório;6
SP;BAREINE;Temporário;1
SP;SÍRIA;Temporário;36
SP;NICARÁGUA;Temporário;20
SP;BUTÃO;Residente;8
SP;UGANDA;Temporário;6
SP;DJIBUTI;Residente;5
SP;MOÇAMBIQUE;Provisório;44
SP;MAURÍCIO;Residente;30
SP;IRAQUE;Temporário;2
SP;PANAMÁ, ZONA DO CANAL;Residente;3
SP;SÃO CRISTOVÃO E NEVIS;Residente;4
SP;BÓSNIA-HERZEGOVINA;Residente;17
SP;BURKINA FASO;Temporário;6
SP;SUDÃO;Temporário;2
SP;NEPAL;Temporário;5
SP;TOGO;Temporário;12
SP;FINLÂNDIA;Temporário;27
SP;SANTA LÚCIA;Residente;2
SP;TANZÂNIA;Provisório;27
SP;SENEGAL;Provisório;47
SP;IÊMEN;Provisório;23
SP;BAHAMA,IS;Residente;4
SP;COMORES;Residente;1
SP;GEÓRGIA;Residente;12
SP;NACIONALIDADE INDEFINIDA;Provisório;8
SP;DOMINICA;Residente;8
SP;MALAVI;Provisório;2
SP;PALESTINA;Provisório;31
SP;NEPAL;Provisório;5
SP;GANA;Provisório;57
SP;ARGÉLIA;Provisório;7
SP;IRLANDA;Temporário;10
SP;ANTÍGUA;Residente;2
SP;IUGUSLAVIA;Residente;1
SP;CAMARÕES;Temporário;26
SP;TUNÍSIA;Temporário;9
SP;SAO TOMÉ E PRÍNCIPE;Provisório;4
SP;UNIÃO SOVIÉTICA;Residente;63
SP;PORTO RICO;Residente;4
SP;SEYCHELLES;Residente;1
SP;QUIRGUISTÃO;Residente;6
SP;TURCOMENISTÃO;Temporário;3
SP;HONG-KONG (R.A.E.);Residente;42
SP;SAO TOMÉ E PRÍNCIPE;Residente;19
SP;ANTILHAS HOLÂNDESAS;Residente;4
SP;ANDORRA;Residente;4
SP;BELARUS;Temporário;7
SP;ESPANHA;Provisório;5
SP;GUAM;Residente;3
SP;ASHMORE E CARTIER;Residente;1
SP;GRANADA;Residente;4
SP;BOLÍVIA;Provisório;19
SP;BERMUDAS;Residente;2
SP;CHADE;Residente;5
SP;BELIZE;Residente;2
SP;BARBADOS;Residente;2
SP;BOTSUANA;Residente;1
SP;NÍGER;Residente;2
SP;ESTADOS UNIDOS;Provisório;8
SP;ROMÊNIA;Temporário;13
SP;LITUÂNIA;Temporário;4
SP;PERU;Provisório;8
SP;CAMBOJA;Residente;5
SP;KUAITE;Residente;6
SP;GUINÉ EQUATORIAL;Residente;2
SP;SÉRVIA;Temporário;4
SP;MALAVI;Residente;4
SP;TIMOR LESTE;Residente;2
SP;TOGO;Provisório;31
SP;PAQUISTÃO;Provisório;28
SP;LÍBIA;Provisório;12
SP;AFRICA DO SUL;Temporário;20
SP;JORDÂNIA;Temporário;5
SP;MALI;Temporário;11
SP;CROÁCIA;Temporário;14
SP;GABÃO;Temporário;6
SP;CAZAQUISTÃO;Provisório;7
SP;PARAGUAI;Provisório;9
SP;GUINÉ EQUATORIAL;Provisório;6
SP;SUDÃO;Provisório;4
SP;MALI;Provisório;48
SP;GUINÉ EQUATORIAL;Temporário;13
SP;NAMÍBIA;Residente;6
SP;ILHAS BALEARES;Residente;1
SP;GRANADA;Temporário;2
SP;BURKINA FASO;Provisório;46
SP;QUÊNIA;Provisório;7
SP;AUSTRIA;Temporário;23
SP;GÂMBIA;Provisório;10
SP;HAITI;Provisório;30
SP;MASCATE;Residente;2
SP;MÉXICO;Provisório;13
SP;ESLOVÊNIA;Temporário;2
SP;ITÁLIA;Provisório;8
SP;ISRAEL;Provisório;2
SP;SÉRVIA;Provisório;6
SP;ARGENTINA;Provisório;6
SP;LIBÉRIA;Provisório;1
SP;TRINIDAD E TOBAGO;Temporário;2
SP;SERRA LEOA;Provisório;7
SP;HONG-KONG (R.A.E.);Temporário;5
SP;EL SALVADOR;Provisório;10
SP;UCRÂNIA;Provisório;7
SP;INDONÉSIA;Provisório;2
SP;ETIÓPIA;Provisório;4
SP;SOMÁLIA;Provisório;1
SP;BRUNEI;Residente;1
SP;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
SP;CATAR;Residente;2
SP;CANADÁ;Provisório;2
SP;BELARUS;Provisório;4
SP;NAMÍBIA;Provisório;8
SP;TURCAS E CAICOS;Residente;1
SP;INFNI;Residente;2
SP;ARMÊNIA;Provisório;5
SP;GRÉCIA;Provisório;1
SP;ALEMANHA;Provisório;6
SP;BELIZE;Provisório;1
SP;HUNGRIA;Provisório;5
SP;HONG-KONG (R.A.E.);Provisório;1
SP;TRINIDAD E TOBAGO;Provisório;2
SP;ZIMBÁBUE;Provisório;1
